chrom	pos	Teo_JRIAL2T	Teo_JRIAL2S	Teo_JRIAL2R	Teo_JRIAL2Q	Teo_JRIAL2P	Teo_JRIAL2O	Teo_JRIAL2N	Teo_JRIAL2M	Teo_JRIAL2L	Teo_JRIAL2K	Teo_JRIAL2J	Teo_JRIAL2I	Teo_JRIAL2H	Teo_JRIAL2G	Teo_JRIAL2F	Teo_JRIAL2E	Teo_JRIAL2D	Teo_JRIAL2C	Teo_JRIAL2B	Teo_JRIAL2A	Maize_A632	Maize_B37	Maize_B73	Maize_B97	Maize_CML322	Maize_HP301	Maize_IL14	Maize_LH82	Maize_LH123HT	Maize_Mo17	Maize_Oh43	Maize_P39	Maize_PHZ51	Maize_Tx303
1	270514813	NA	0.333333333333333	1	1	1	NA	1	NA	NA	0.875	0.5	NA	NA	1	NA	NA	1	NA	1	NA	1	0.666666666666667	1	NA	1	1	NA	NA	NA	0.888888888888889	1	NA	NA	1
1	270514871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270514872	NA	1	1	1	NA	NA	1	NA	NA	NA	1	NA	1	1	NA	NA	0.666666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.833333333333333	NA	NA	NA	NA	0.75
1	270514873	NA	1	1	1	1	NA	1	NA	NA	NA	0.75	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.916666666666667	NA	NA	NA	NA	0.833333333333333
1	270514983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270514984	NA	0.888888888888889	1	NA	1	1	NA	1	1	0.9	1	NA	0.75	0.833333333333333	1	1	1	0.2	1	NA	1	0.857142857142857	0.888888888888889	1	0.769230769230769	0.875	1	1	0.833333333333333	1	0.888888888888889	1	0.875	0.5
1	270514985	NA	NA	1	0.75	NA	1	NA	NA	1	NA	NA	1	NA	0.833333333333333	1	1	1	0	1	NA	1	NA	0.8	1	1	NA	1	NA	1	1	1	NA	1	NA
1	270515002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270515003	1	1	0.888888888888889	NA	0.8	0.75	1	0.8	0.75	0.857142857142857	1	NA	0.75	0.333333333333333	1	0.833333333333333	0.5	0.2	1	1	1	0.625	0.894736842105263	1	0.857142857142857	0.875	0.666666666666667	1	1	1	0.9	1	1	0.833333333333333
1	270515004	NA	NA	1	0.75	NA	NA	NA	NA	NA	NA	1	1	NA	0.6	NA	1	NA	0	0.75	1	1	NA	1	NA	1	NA	1	NA	1	NA	NA	NA	1	1
1	270515068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270515069	NA	1	1	NA	1	1	1	NA	0.875	1	1	1	1	0.9	NA	0.857142857142857	NA	0.285714285714286	1	1	1	0.833333333333333	0.952380952380952	1	0.928571428571429	1	0.833333333333333	1	1	1	1	NA	NA	0.714285714285714
1	270515070	NA	NA	NA	NA	NA	NA	1	1	NA	1	NA	NA	NA	0.666666666666667	NA	NA	1	0.5	1	NA	1	NA	1	1	1	NA	1	1	1	1	1	NA	NA	0.666666666666667
1	270515080	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270515081	NA	0.222222222222222	1	0.666666666666667	1	1	1	NA	0.714285714285714	1	1	1	1	1	1	0.833333333333333	NA	0.375	1	NA	1	0.857142857142857	0.894736842105263	1	0.916666666666667	1	1	0.818181818181818	1	1	0.923076923076923	1	1	0.833333333333333
1	270515082	0.666666666666667	0.25	NA	0.4	0.333333333333333	NA	1	0.714285714285714	0.666666666666667	1	1	NA	NA	NA	1	1	1	0.428571428571429	NA	1	NA	NA	0.857142857142857	0.75	1	1	1	0.5	1	1	1	NA	1	0.666666666666667
1	270515224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270515225	NA	NA	1	NA	1	0.75	NA	1	1	1	NA	NA	NA	NA	NA	1	1	NA	1	1	1	1	1	NA	1	1	0.916666666666667	1	NA	1	NA	0.857142857142857	0.833333333333333	NA
1	270515226	NA	NA	NA	NA	1	0.666666666666667	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.6	1	NA
1	270515233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270515234	NA	1	1	1	0.666666666666667	0.888888888888889	0.714285714285714	0.75	1	1	0.857142857142857	0.875	0	0.75	1	1	1	0.444444444444444	1	1	0.833333333333333	0.857142857142857	1	NA	0.666666666666667	0.8	0.846153846153846	1	1	1	1	0.857142857142857	0.875	1
1	270515235	NA	NA	1	NA	1	0.75	NA	1	NA	NA	NA	NA	NA	1	NA	0.875	1	0.25	NA	NA	NA	1	NA	NA	0.666666666666667	1	NA	NA	0.857142857142857	NA	0.75	0.5	0.833333333333333	1
1	270515251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270515252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.875	NA	NA	0.5
1	270515253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.714285714285714	NA	1	NA	NA	0.8
1	270515278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270515279	1	0.8	0.857142857142857	1	1	0.833333333333333	1	1	0.846153846153846	1	1	0.8	1	1	1	0.75	1	0.571428571428571	1	1	0.75	0.857142857142857	1	0.5	1	0.333333333333333	0.75	0.75	0.875	1	1	0.8	1	NA
1	270515280	0.5	1	1	0.5	NA	NA	1	0.666666666666667	0.5	NA	1	NA	NA	0.8	NA	NA	NA	0.25	NA	NA	0.8	NA	NA	NA	1	NA	0.875	0.833333333333333	NA	NA	1	1	1	NA
1	270515293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270515294	1	1	1	1	1	0.857142857142857	1	1	1	1	0.875	1	NA	1	0.833333333333333	0.75	0.8	0.571428571428571	1	1	0.75	1	1	NA	1	0.5	0.75	0.8	1	0.5	0.833333333333333	0.6	0.875	1
1	270515295	NA	1	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	0.8	NA	NA	NA	0.5	NA	NA	1	NA	NA	1	1	NA	0.875	1	0.666666666666667	NA	1	1	1	NA
1	270515314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270515315	1	0.666666666666667	1	0.666666666666667	1	0.75	1	1	0.928571428571429	1	1	1	NA	0.875	0.833333333333333	0.75	1	0.428571428571429	0.25	1	1	1	1	0.5	1	0.5	0.75	0.833333333333333	1	1	1	0.666666666666667	0.9	1
1	270515316	1	1	0.8	NA	NA	NA	0.833333333333333	NA	0.5	1	NA	1	1	0.8	NA	1	1	NA	NA	NA	0.8	NA	NA	1	NA	NA	0.833333333333333	NA	1	NA	NA	0.857142857142857	NA	NA
1	270515419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270515420	0.714285714285714	0.75	0.777777777777778	1	0.9	0.857142857142857	1	1	0.923076923076923	0.875	0.875	1	1	1	0.888888888888889	1	1	0.4	1	0.833333333333333	1	0.818181818181818	1	0.833333333333333	0.6	1	0.5	1	0.5	1	0.5	0.6	1	1
1	270515421	NA	1	NA	NA	NA	NA	1	NA	NA	1	NA	0.833333333333333	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
1	270515439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270515440	0.888888888888889	0.875	0.909090909090909	1	1	NA	1	1	0.909090909090909	1	1	1	1	0.75	NA	1	1	0.3	0.875	NA	0.857142857142857	0.75	1	0.833333333333333	0.4	0.142857142857143	0.8	1	0.5	0.933333333333333	NA	0.666666666666667	1	1
1	270515441	0.5	0.333333333333333	NA	NA	1	NA	NA	1	NA	0.777777777777778	1	NA	0.666666666666667	NA	NA	NA	NA	0.6	1	NA	NA	0.666666666666667	NA	0.5	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
1	270515491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270515492	1	0.8	1	1	1	0.8	1	1	1	0.8	0.6	1	1	1	0.857142857142857	0.6	1	0.25	1	1	0.857142857142857	0.916666666666667	1	1	0.5	1	0.857142857142857	0.8	0.666666666666667	0.8125	1	1	1	1
1	270515493	NA	NA	0.666666666666667	1	NA	NA	0.875	0.833333333333333	1	NA	1	NA	NA	NA	NA	1	0.666666666666667	0.4	1	NA	1	0.75	NA	NA	NA	NA	1	1	NA	0.5	NA	NA	NA	NA
1	270515506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270515507	1	0.875	0.875	1	1	0.8	NA	0.8	1	1	0.75	1	1	0.833333333333333	1	0.8	1	0.125	1	NA	1	0.888888888888889	1	0.857142857142857	0.5	0.875	0.75	0.8	0.833333333333333	0.823529411764706	1	1	0.923076923076923	1
1	270515508	NA	NA	NA	1	NA	NA	NA	0.833333333333333	1	1	NA	NA	NA	NA	0.857142857142857	NA	1	0.6	1	NA	NA	NA	NA	1	NA	0.8	0.666666666666667	1	0.857142857142857	1	1	1	NA	NA
1	270515529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270515530	1	0.857142857142857	1	1	1	0.8	1	0.8	1	1	0.833333333333333	0.8	0.857142857142857	1	1	0.75	1	0	1	1	1	0.777777777777778	NA	1	1	0.857142857142857	0.833333333333333	0.8	0.8	1	0.857142857142857	1	1	1
1	270515531	NA	1	1	NA	1	NA	1	NA	NA	NA	0.8	0.75	NA	NA	NA	NA	1	0.666666666666667	1	1	1	0.8	NA	1	NA	0.888888888888889	NA	NA	NA	NA	1	0.777777777777778	0.833333333333333	NA
1	270515535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270515536	0.888888888888889	0.857142857142857	1	1	NA	0.8	1	0.6	1	1	0.714285714285714	0.666666666666667	0.714285714285714	1	1	NA	NA	0.166666666666667	1	1	0.714285714285714	0.857142857142857	NA	0.857142857142857	NA	0.75	0.75	0.75	1	0.941176470588235	0.857142857142857	1	1	0.875
1	270515537	NA	0.8	NA	NA	NA	NA	NA	NA	1	1	0.666666666666667	0.75	1	1	0.875	NA	NA	0.666666666666667	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0.714285714285714	1	NA	0.777777777777778	0.833333333333333	NA
1	270515597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270515598	NA	1	1	1	NA	1	NA	NA	NA	0.75	0.875	NA	NA	1	0.8	NA	1	0.166666666666667	0.857142857142857	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA
1	270515599	NA	0.875	1	NA	NA	NA	NA	NA	NA	1	0.8	NA	NA	NA	1	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	NA	NA
1	270515680	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270515681	0.5	0.818181818181818	1	0.8	NA	0.75	NA	1	0.666666666666667	NA	0.833333333333333	0.857142857142857	0.75	1	0.818181818181818	1	NA	0.181818181818182	1	NA	0.666666666666667	0.714285714285714	1	0.8	0.857142857142857	0.9	0.857142857142857	0.666666666666667	0.625	1	0.9	NA	NA	0.733333333333333
1	270515682	NA	0.875	0.75	1	NA	0.5	NA	0.666666666666667	0.666666666666667	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.833333333333333	NA	NA	0.6	NA	NA	NA	NA	NA
1	270515831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270515832	0.8	1	0.714285714285714	1	1	0.833333333333333	NA	1	0.8	0.75	1	1	0.8	1	0.777777777777778	1	1	0.363636363636364	0.916666666666667	NA	1	1	NA	0.6	0.857142857142857	0.875	1	1	0.888888888888889	0.8	1	NA	NA	0.916666666666667
1	270515833	1	NA	1	NA	1	NA	NA	0.9	NA	1	1	1	NA	NA	0.8	1	1	NA	1	NA	0.666666666666667	1	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	1
1	270515844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270515845	0.75	0.833333333333333	0.857142857142857	1	0.857142857142857	NA	NA	NA	1	NA	NA	NA	NA	1	NA	1	0.5	NA	0.833333333333333	NA	1	1	NA	0.6	0.833333333333333	0.875	0.875	1	1	0.4	1	NA	NA	0.888888888888889
1	270515846	1	1	1	NA	0.8	NA	NA	NA	0.888888888888889	NA	1	NA	NA	NA	NA	0.833333333333333	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.666666666666667	NA	NA	NA	NA	1
1	270515888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270515889	0.333333333333333	0.8	0.833333333333333	1	1	0.8	NA	NA	0.714285714285714	1	0.5	NA	NA	1	1	1	0.5	0.363636363636364	1	NA	1	0.909090909090909	NA	1	0.75	0.714285714285714	1	0.833333333333333	0.888888888888889	0	0.833333333333333	1	NA	1
1	270515890	NA	1	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1	NA	NA	1	0.8	NA	NA	NA	1	0.75	1	1
1	270515925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270515926	0.666666666666667	0.666666666666667	1	1	0.8	1	1	NA	1	1	1	NA	NA	1	0.555555555555556	0.714285714285714	0.666666666666667	0.333333333333333	1	1	NA	0.916666666666667	1	1	0.666666666666667	0.75	0.666666666666667	1	1	1	0.857142857142857	0.8	NA	0.875
1	270515927	NA	NA	NA	0.5	1	NA	1	NA	NA	NA	NA	NA	NA	1	0.5	1	NA	0	NA	NA	0.8	1	1	NA	1	NA	1	NA	1	1	NA	NA	1	NA
1	270515937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270515938	NA	0.75	1	0.75	1	1	NA	NA	1	1	1	NA	NA	NA	0.888888888888889	0.714285714285714	0.75	0.375	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	NA	NA	NA	NA	1
1	270515939	NA	1	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.666666666666667	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	NA	NA
1	270515947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270515948	NA	0.75	1	0.75	0.8	1	0.666666666666667	0.8	1	1	1	1	NA	1	0.857142857142857	1	1	0.375	1	1	1	1	1	1	1	0.857142857142857	1	1	1	1	0.777777777777778	0.8	NA	0.888888888888889
1	270515949	NA	NA	1	NA	NA	1	1	1	1	NA	NA	1	1	NA	NA	1	0.666666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.875	NA	NA	1	NA	NA	NA	NA
1	270515950	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270515951	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	0.916666666666667	0.875	1	0.75	0.714285714285714	0.8	1	NA	1	0	0.75	NA	NA
1	270515952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.666666666666667	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
1	270515965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270515966	1	1	1	1	0.75	1	1	0.75	0.666666666666667	1	1	1	1	0.833333333333333	1	1	1	0.444444444444444	1	0.8	1	0.916666666666667	1	1	1	0.875	0.8	1	0.9	1	1	0.75	1	0.818181818181818
1	270515967	NA	1	1	1	NA	1	NA	NA	NA	1	1	1	NA	NA	NA	NA	0.666666666666667	0	NA	1	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
1	270516000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270516001	0.75	1	1	0.833333333333333	1	1	NA	NA	0.2	0.833333333333333	1	NA	NA	0.857142857142857	0.888888888888889	1	0.857142857142857	0.625	1	NA	1	0.777777777777778	0.947368421052632	0.8	1	1	0.75	1	1	0.833333333333333	0.9	1	0.875	1
1	270516002	NA	0.5	1	NA	NA	NA	NA	NA	0.625	NA	NA	NA	NA	NA	1	1	1	0	NA	NA	NA	NA	NA	0.5	NA	NA	1	NA	1	0.5	NA	NA	NA	NA
1	270516045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270516046	1	1	0.857142857142857	1	1	1	0.8	0.666666666666667	0.9	1	0.833333333333333	0.857142857142857	0.833333333333333	0.8	0.888888888888889	1	1	0.5	1	1	0.833333333333333	0.888888888888889	0.884615384615385	0.6	0.944444444444444	1	1	1	1	0.875	0.888888888888889	1	1	0.923076923076923
1	270516047	NA	NA	NA	NA	1	NA	1	0.8	NA	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	1	1	NA	NA	1	NA
1	270516075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270516076	1	1	1	1	0.9	1	1	1	0.875	0.6	NA	0.777777777777778	1	0.777777777777778	0.777777777777778	1	0.875	0.5	1	1	1	1	0.925925925925926	0.833333333333333	0.904761904761905	1	NA	0.833333333333333	0.909090909090909	0.875	0.947368421052632	1	1	0.818181818181818
1	270516077	NA	1	NA	NA	1	NA	1	NA	NA	NA	NA	1	NA	NA	0.8	NA	1	NA	1	1	NA	NA	NA	1	NA	NA	NA	NA	0.5	NA	NA	NA	0.857142857142857	NA
1	270516078	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270516079	1	1	1	1	0.818181818181818	1	1	1	0.875	0.6	NA	0.9	1	0.625	0.777777777777778	1	0.875	0.428571428571429	1	0.875	1	0.888888888888889	0.923076923076923	0.833333333333333	0.909090909090909	1	NA	0.833333333333333	0.909090909090909	0.875	0.894736842105263	1	1	0.8
1	270516080	0.5	1	NA	1	1	NA	NA	1	NA	NA	NA	1	NA	NA	0.75	0.666666666666667	NA	NA	0.8	0.8	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
1	270516176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270516177	1	0.888888888888889	0.9	1	1	0.888888888888889	1	1	1	1	1	1	NA	0.888888888888889	0.857142857142857	1	1	0.5	0.875	1	1	0.875	0.909090909090909	1	0.884615384615385	1	0.933333333333333	0.8	0.833333333333333	1	0.842105263157895	1	1	0.888888888888889
1	270516178	NA	NA	1	NA	NA	NA	NA	1	NA	1	1	1	1	NA	1	1	1	0.5	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA
1	270516189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270516190	0.5	1	1	1	1	0.888888888888889	NA	0.666666666666667	1	1	1	0.666666666666667	NA	0.9	0.875	1	1	0.363636363636364	0.875	NA	1	1	0.777777777777778	1	0.833333333333333	1	0.875	1	0.8	1	1	0.833333333333333	1	0.941176470588235
1	270516191	NA	1	NA	NA	NA	1	NA	1	NA	NA	1	1	1	NA	1	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.833333333333333	NA	1	1	NA	NA	NA	NA
1	270516192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270516193	NA	1	1	1	1	0.75	1	1	1	1	0.777777777777778	0.6	NA	0.9	0.875	1	0.833333333333333	0.4	0.875	1	1	0.833333333333333	0.777777777777778	1	0.791666666666667	0.9	0.875	1	NA	0.857142857142857	0	0.666666666666667	1	NA
1	270516194	NA	0.833333333333333	1	NA	NA	1	NA	1	NA	1	0.75	NA	1	NA	1	1	NA	0.666666666666667	NA	NA	NA	1	NA	NA	NA	NA	0.833333333333333	1	NA	NA	NA	1	1	NA
1	270516234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270516235	0	NA	NA	NA	NA	1	NA	NA	1	0.875	NA	NA	NA	NA	NA	NA	NA	NA	0.875	NA	1	1	0.666666666666667	1	0.733333333333333	0.9	0.866666666666667	1	NA	1	0	0.666666666666667	1	NA
1	270516236	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	1	NA	NA	NA	1	NA	1	NA	NA	1	NA
1	270516271	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270516272	1	0.8	1	1	1	1	1	NA	1	1	1	NA	NA	1	1	1	1	0.454545454545455	0.833333333333333	1	1	1	1	0.5	0.923076923076923	1	0.8	1	1	1	0.833333333333333	0.666666666666667	1	1
1	270516273	NA	1	NA	NA	NA	1	NA	1	NA	NA	0.75	1	1	NA	NA	1	0.75	0.333333333333333	NA	NA	1	NA	NA	1	NA	0.5	0.888888888888889	0.5	NA	0.75	NA	0.8	NA	NA
1	270516330	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270516331	0	0.857142857142857	NA	1	NA	0.75	1	1	0.875	1	1	1	NA	0.8	1	NA	NA	0.363636363636364	1	1	0.857142857142857	0.777777777777778	0.947368421052632	0.857142857142857	0.894736842105263	0.888888888888889	0.875	0.8	1	1	0.9375	0.666666666666667	1	0.8125
1	270516332	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	0.75	NA	1	NA	1	NA	1	0.75	1	0.875	1	NA	0.666666666666667	NA	NA
1	270516377	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270516378	1	0.75	0.8	0.666666666666667	1	0.8	1	1	1	0.875	0.833333333333333	0.75	1	1	1	1	NA	0.5	1	1	0.75	1	0.9	1	0.888888888888889	0.875	0.888888888888889	1	0.8	1	0.916666666666667	1	0.857142857142857	0.916666666666667
1	270516379	NA	NA	1	NA	1	1	NA	NA	1	1	NA	1	1	1	NA	NA	1	NA	NA	1	NA	NA	NA	0.75	NA	NA	NA	1	0.875	1	1	1	NA	NA
1	270516398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
