Chr	start	end	Gene	Chain	Chr_TE	start_TE	end_TE	Overlap_bp
4	56581058	56585227	Zm00001d049977	+	4	56576481	56603858	4169
4	56581058	56585227	Zm00001d049977	+	4	56574732	56658277	4169
4	56682920	56684048	Zm00001d049978	+	4	56680116	56695571	1128
4	56938713	56942880	Zm00001d049984	-	4	56932712	56946569	4167
4	56969884	56970348	Zm00001d049985	+	4	56968267	56988164	464
4	57428540	57430920	Zm00001d049988	-	4	57426063	57432651	2380
4	57539440	57542819	Zm00001d049989	-	4	57531810	57539533	93
4	58070649	58072019	Zm00001d049991	+	4	58068250	58075202	1370
4	58642687	58647338	Zm00001d049995	+	4	58628110	58645359	2672
4	58658801	58671622	Zm00001d049996	+	4	58660716	58669976	9260
4	58658801	58671622	Zm00001d049996	+	4	58653385	58714284	12821
4	58848376	58850662	Zm00001d050003	+	4	58847636	58848701	325
4	59018967	59019586	Zm00001d050004	+	4	59017615	59053781	619
4	59044092	59044442	Zm00001d050006	-	4	59017615	59053781	350
4	59044622	59045240	Zm00001d050007	+	4	59017615	59053781	618
4	59298545	59300505	Zm00001d050011	-	4	59299833	59309835	672
4	60146877	60161157	Zm00001d050020	+	4	60143169	60150426	3549
4	60146877	60161157	Zm00001d050020	+	4	60156625	60168923	4532
4	60281640	60287213	Zm00001d050021	-	4	60285500	60295515	1713
4	60696494	60714980	Zm00001d050023	-	4	60706147	60711970	5823
4	61379817	61395297	Zm00001d050033	-	4	61389540	61393257	3717
4	61498693	61502376	Zm00001d050034	-	4	61498233	61502741	3683
4	61553231	61554013	Zm00001d050036	-	4	61551041	61561096	782
4	61631979	61634294	Zm00001d050037	+	4	61632311	61641619	1983
4	61665652	61668992	Zm00001d050038	+	4	61665094	61666275	623
4	61665652	61668992	Zm00001d050038	+	4	61666472	61668326	1854
4	61665652	61668992	Zm00001d050038	+	4	61666492	61680706	2500
4	61821579	61821875	Zm00001d050040	-	4	61802181	61855426	296
4	61838624	61838977	Zm00001d050041	-	4	61802181	61855426	353
4	61838624	61838977	Zm00001d050041	-	4	61823160	61843486	353
4	62014684	62018896	Zm00001d050043	-	4	62007631	62026821	4212
4	62072937	62073575	Zm00001d050045	+	4	62072892	62088367	638
4	62395674	62407098	Zm00001d050047	-	4	62392578	62405679	10005
4	62395674	62407098	Zm00001d050047	-	4	62397634	62405875	8241
4	62565243	62566269	Zm00001d050049	+	4	62564768	62567172	1026
4	62584040	62593761	Zm00001d050051	+	4	62592346	62599298	1415
4	62592592	62601076	Zm00001d050052	-	4	62592346	62599298	6706
4	62652401	62672981	Zm00001d050054	+	4	62659221	62665153	5932
4	62652401	62672981	Zm00001d050054	+	4	62654943	62669295	14352
4	62652401	62672981	Zm00001d050054	+	4	62664175	62669346	5171
4	62652401	62672981	Zm00001d050054	+	4	62644044	62655756	3355
4	62778364	62779875	Zm00001d050056	-	4	62773398	62787702	1511
4	62917785	62921893	Zm00001d050059	+	4	62921670	62922307	223
4	63443250	63444701	Zm00001d050063	+	4	63365989	63464742	1451
4	63825396	63828818	Zm00001d050068	+	4	63820442	63828817	3421
4	64002040	64002390	Zm00001d050071	+	4	63999257	64090073	350
4	64147004	64157156	Zm00001d050074	-	4	64153995	64154977	982
4	64147004	64157156	Zm00001d050074	-	4	64155765	64214883	1391
4	64819264	64825467	Zm00001d050081	-	4	64807237	64819268	4
4	65078952	65090738	Zm00001d050089	+	4	65089683	65095423	1055
4	65210501	65211421	Zm00001d050090	+	4	65202963	65220169	920
4	65307872	65310883	Zm00001d050091	+	4	65298891	65313235	3011
4	65574474	65574896	Zm00001d050098	-	4	65569448	65584032	422
4	65574474	65574896	Zm00001d050098	-	4	65570115	65614745	422
4	65577972	65578400	Zm00001d050099	+	4	65569448	65584032	428
4	65577972	65578400	Zm00001d050099	+	4	65570115	65614745	428
4	65618139	65618591	Zm00001d050100	-	4	65614024	65622809	452
4	65730522	65731367	Zm00001d050102	+	4	65724743	65738557	845
4	65733096	65736167	Zm00001d050103	-	4	65733002	65733427	331
4	65733096	65736167	Zm00001d050103	-	4	65724743	65738557	3071
4	65967344	65976964	Zm00001d050106	-	4	65968870	65974730	5860
4	66517008	66517952	Zm00001d050111	-	4	66511911	66523464	944
4	66635305	66651391	Zm00001d050112	+	4	66637340	66639271	1931
4	66635305	66651391	Zm00001d050112	+	4	66649845	66661114	1546
4	66963138	66969242	Zm00001d050115	-	4	66962230	66964907	1769
4	66968368	66992497	Zm00001d050116	+	4	66986483	66989227	2744
4	66968368	66992497	Zm00001d050116	+	4	66971302	66982327	11025
4	66968368	66992497	Zm00001d050116	+	4	66975406	66981994	6588
4	67367536	67368396	Zm00001d050120	-	4	67330083	67397879	860
4	67367536	67368396	Zm00001d050120	-	4	67350474	67378159	860
4	67367536	67368396	Zm00001d050120	-	4	67367287	67377051	860
4	67367536	67368396	Zm00001d050120	-	4	67368212	67383221	184
4	67400633	67405329	Zm00001d050121	-	4	67401558	67402023	465
4	67476538	67489450	Zm00001d050123	-	4	67480092	67485860	5768
4	67726988	67745706	Zm00001d050125	-	4	67734537	67738215	3678
4	68237414	68255070	Zm00001d050134	-	4	68226206	68238104	690
4	68377425	68377736	Zm00001d050136	+	4	68377021	68394214	311
4	68733685	68752441	Zm00001d050141	-	4	68738948	68750484	11536
4	69214939	69217467	Zm00001d050148	+	4	69214211	69222405	2528
4	69443255	69443922	Zm00001d050151	-	4	69440757	69444518	667
4	69690452	69693642	Zm00001d050158	+	4	69683423	69696835	3190
4	69690452	69708044	Zm00001d050160	+	4	69683423	69696835	6383
4	69690452	69708044	Zm00001d050160	+	4	69700793	69711075	7251
4	69695200	69695751	Zm00001d050159	-	4	69683423	69696835	551
4	69708931	69710820	Zm00001d050161	+	4	69700793	69711075	1889
4	69709625	69710303	Zm00001d050162	-	4	69700793	69711075	678
4	69979608	69982793	Zm00001d050163	-	4	69970010	69981665	2057
4	70178212	70181943	Zm00001d050164	-	4	70178068	70190491	3731
4	70184869	70192641	Zm00001d050165	-	4	70178068	70190491	5622
4	70184869	70192641	Zm00001d050165	-	4	70186352	70191402	5050
4	70238029	70244611	Zm00001d050169	-	4	70237242	70251786	6582
4	70421589	70428063	Zm00001d050171	+	4	70411792	70429914	6474
4	71447978	71455940	Zm00001d050184	+	4	71442583	71451403	3425
4	71478007	71479474	Zm00001d050185	+	4	71473445	71487294	1467
4	72786474	72789077	Zm00001d050196	-	4	72771300	72793946	2603
4	73396073	73397331	Zm00001d050201	+	4	73389229	73396812	739
4	73446476	73451186	Zm00001d050205	-	4	73446348	73455197	4710
4	73910369	73915173	Zm00001d050214	+	4	73913730	73914139	409
4	73974628	73980464	Zm00001d050216	-	4	73979467	73994955	997
4	74498853	74512180	Zm00001d050220	-	4	74502658	74510845	8187
4	74614191	74625017	Zm00001d050224	+	4	74616522	74621907	5385
4	74614191	74625017	Zm00001d050224	+	4	74612563	74627398	10826
4	74764506	74765819	Zm00001d050228	+	4	74764290	74769589	1313
4	75005457	75005816	Zm00001d050231	-	4	75004932	75035199	359
4	75066919	75067245	Zm00001d050233	+	4	75048628	75094118	326
4	75066919	75067245	Zm00001d050233	+	4	75053888	75084967	326
4	75109300	75110540	Zm00001d050235	+	4	75108038	75110546	1240
4	75293161	75301669	Zm00001d050238	-	4	75292898	75303986	8508
4	75823246	75830658	Zm00001d050245	+	4	75822743	75834685	7412
4	75823246	75830658	Zm00001d050245	+	4	75822997	75831956	7412
4	76139696	76156035	Zm00001d050248	-	4	76143540	76148941	5401
4	76139696	76156035	Zm00001d050248	-	4	76150408	76156847	5627
4	76616970	76627079	Zm00001d050254	+	4	76618084	76625458	7374
4	76616970	76627079	Zm00001d050254	+	4	76626026	76630637	1053
4	77087087	77098401	Zm00001d050259	+	4	77089879	77091864	1985
4	77418460	77419071	Zm00001d050268	+	4	77407890	77419099	611
4	77692886	77695103	Zm00001d050272	-	4	77692603	77695836	2217
4	77789524	77791626	Zm00001d050273	+	4	77785692	77792491	2102
4	77866649	77878557	Zm00001d050274	-	4	77870983	77872417	1434
4	77866649	77878557	Zm00001d050274	-	4	77867155	77876617	9462
4	78019321	78022348	Zm00001d050275	-	4	78013449	78019384	63
4	78019321	78022348	Zm00001d050275	-	4	78010144	78023346	3027
4	78326031	78326531	Zm00001d050279	+	4	78316995	78326923	500
4	78468137	78471732	Zm00001d050284	+	4	78465360	78474628	3595
4	78928927	78932900	Zm00001d050289	-	4	78918476	78941382	3973
4	79407612	79412327	Zm00001d050295	-	4	79332267	79419641	4715
4	79407612	79412327	Zm00001d050295	-	4	79404369	79413394	4715
4	79412293	79413137	Zm00001d050296	+	4	79332267	79419641	844
4	79412293	79413137	Zm00001d050296	+	4	79404369	79413394	844
4	79712256	79715441	Zm00001d050299	+	4	79705865	79784952	3185
4	79816753	79817505	Zm00001d050301	-	4	79816656	79832015	752
4	80521523	80554884	Zm00001d050313	+	4	80545748	80553840	8092
4	80521523	80554884	Zm00001d050313	+	4	80526323	80533746	7423
4	80724087	80730316	Zm00001d050316	-	4	80727091	80744991	3225
4	80845142	80846473	Zm00001d050317	+	4	80846326	80857326	147
4	81159444	81162911	Zm00001d050320	-	4	81158129	81160167	723
4	81381143	81382183	Zm00001d050321	+	4	81373802	81387598	1040
4	81384514	81385708	Zm00001d050322	+	4	81373802	81387598	1194
4	81458133	81461911	Zm00001d050324	+	4	81450109	81463622	3778
4	81520996	81526559	Zm00001d050328	-	4	81517777	81556925	5563
4	81873702	81879578	Zm00001d050330	+	4	81865732	81879967	5876
4	81873702	81879578	Zm00001d050330	+	4	81870899	81913985	5876
4	81916818	81925688	Zm00001d050333	+	4	81924956	81943023	732
4	81916818	81925688	Zm00001d050333	+	4	81901835	81921554	4736
4	82004913	82010291	Zm00001d050336	-	4	82008223	82008539	316
4	82039437	82042754	Zm00001d050337	-	4	82037707	82044962	3317
4	82039437	82042754	Zm00001d050337	-	4	82040188	82044092	2566
4	82043280	82044686	Zm00001d050338	-	4	82037707	82044962	1406
4	82043280	82044686	Zm00001d050338	-	4	82040188	82044092	812
4	82487605	82499371	Zm00001d050343	+	4	82476958	82518637	11766
4	82487605	82499371	Zm00001d050343	+	4	82489406	82498523	9117
4	82487605	82499371	Zm00001d050343	+	4	82492701	82509534	6670
4	82553255	82555347	Zm00001d050344	-	4	82522544	82565828	2092
4	82700498	82704162	Zm00001d050347	-	4	82696984	82705455	3664
4	82930195	82941888	Zm00001d050350	+	4	82931187	82933898	2711
4	82930195	82941888	Zm00001d050350	+	4	82935177	82939865	4688
4	83387415	83392828	Zm00001d050357	-	4	83368821	83467075	5413
4	83387415	83392828	Zm00001d050357	-	4	83377797	83407022	5413
4	83464018	83466332	Zm00001d050358	-	4	83368821	83467075	2314
4	84775066	84782972	Zm00001d050378	+	4	84770976	84783459	7906
4	84839682	84845035	Zm00001d050380	-	4	84832405	84842614	2932
4	85015212	85019176	Zm00001d050383	-	4	85012318	85028996	3964
4	85019366	85020259	Zm00001d050384	+	4	85012318	85028996	893
4	85167106	85168653	Zm00001d050386	-	4	85166797	85203562	1547
4	85201775	85202762	Zm00001d050388	-	4	85166797	85203562	987
4	86374931	86394607	Zm00001d050406	-	4	86378929	86387639	8710
4	86374931	86394607	Zm00001d050406	-	4	86394596	86409622	11
4	86709476	86711076	Zm00001d050413	-	4	86707354	86714508	1600
4	86965112	86967764	Zm00001d050416	+	4	86905713	86966736	1624
4	86983204	86986239	Zm00001d050417	+	4	86985896	86992151	343
4	87260846	87261514	Zm00001d050425	-	4	87259641	87262467	668
4	87265333	87265836	Zm00001d050427	-	4	87264837	87279877	503
4	87595582	87596500	Zm00001d050432	-	4	87577826	87599969	918
4	87595582	87596500	Zm00001d050432	-	4	87546791	87608111	918
4	87633804	87639553	Zm00001d050434	-	4	87628836	87633999	195
4	87633804	87639553	Zm00001d050434	-	4	87627608	87642167	5749
4	88136447	88141962	Zm00001d050438	-	4	88093207	88158481	5515
4	88136447	88141962	Zm00001d050438	-	4	88121492	88137669	1222
4	88601168	88606777	Zm00001d050441	-	4	88601032	88602794	1626
4	88601168	88606777	Zm00001d050441	-	4	88605969	88611142	808
4	88607445	88610923	Zm00001d050442	+	4	88605969	88611142	3478
4	88621453	88622553	Zm00001d050443	+	4	88616277	88626247	1100
4	88738961	88739734	Zm00001d050445	-	4	88705663	88805571	773
4	88738961	88739734	Zm00001d050445	-	4	88732363	88739871	773
4	88788272	88788887	Zm00001d050446	+	4	88781237	88799263	615
4	88788272	88788887	Zm00001d050446	+	4	88705663	88805571	615
4	89034532	89036502	Zm00001d050448	-	4	89033618	89051648	1970
4	89038219	89039283	Zm00001d050449	+	4	89033618	89051648	1064
4	89800374	89802252	Zm00001d050456	+	4	89792570	89804093	1878
4	89899331	89903754	Zm00001d050457	-	4	89893009	89903500	4169
4	89986780	90011405	Zm00001d050459	-	4	89988845	90001034	12189
4	90258259	90260193	Zm00001d050462	-	4	90255306	90263061	1934
4	90402428	90420961	Zm00001d050463	-	4	90404667	90411180	6513
4	90402428	90420961	Zm00001d050463	-	4	90405343	90418467	13124
4	90402428	90420961	Zm00001d050463	-	4	90400505	90440632	18533
4	90533723	90535599	Zm00001d050464	-	4	90477084	90537200	1876
4	90609494	90614658	Zm00001d050465	+	4	90610630	90624067	4028
4	90620079	90620999	Zm00001d050466	+	4	90610630	90624067	920
4	90795411	90796392	Zm00001d050468	-	4	90794845	90797797	981
4	91845028	91847184	Zm00001d050480	-	4	91844639	91848376	2156
4	91998934	92018898	Zm00001d050483	-	4	92003388	92009711	6323
4	91998934	92018898	Zm00001d050483	-	4	92005536	92014851	9315
4	92644355	92646442	Zm00001d050487	-	4	92630302	92657691	2087
4	92644355	92646442	Zm00001d050487	-	4	92634056	92647395	2087
4	92816855	92826876	Zm00001d050488	+	4	92817758	92822966	5208
4	93521446	93537998	Zm00001d050498	+	4	93526097	93531749	5652
4	93521446	93537998	Zm00001d050498	+	4	93537223	93539848	775
4	94459484	94462168	Zm00001d050502	+	4	94456601	94466126	2684
4	94475677	94537273	Zm00001d050503	+	4	94493236	94500599	7363
4	94475677	94537273	Zm00001d050503	+	4	94516344	94518293	1949
4	94475677	94537273	Zm00001d050503	+	4	94512248	94521910	9662
4	94475677	94537273	Zm00001d050503	+	4	94528448	94535845	7397
4	94475677	94537273	Zm00001d050503	+	4	94528921	94539854	8352
4	94475677	94537273	Zm00001d050503	+	4	94476059	94527656	51597
4	94475677	94537273	Zm00001d050503	+	4	94483037	94510296	27259
4	94475677	94537273	Zm00001d050503	+	4	94502360	94509810	7450
4	94731258	94732813	Zm00001d050506	+	4	94719108	94732987	1555
4	95056370	95056777	Zm00001d050511	-	4	95051009	95064067	407
4	95579920	95581684	Zm00001d050514	-	4	95574145	95582927	1764
4	97643888	97647942	Zm00001d050532	-	4	97643294	97658582	4054
4	97663969	97666090	Zm00001d050533	+	4	97662168	97673242	2121
4	97668347	97671152	Zm00001d050534	+	4	97662168	97673242	2805
4	98816261	98828001	Zm00001d050541	-	4	98819126	98832603	8875
4	99642502	99668891	Zm00001d050551	+	4	99656388	99662207	5819
4	99642502	99668891	Zm00001d050551	+	4	99646674	99651893	5219
4	101341824	101342398	Zm00001d050568	+	4	101335024	101342542	574
4	101438256	101439631	Zm00001d050572	+	4	101418020	101450570	1375
4	101589397	101597227	Zm00001d050575	+	4	101592947	101608621	4280
4	101826608	101828504	Zm00001d050577	-	4	101812763	101829693	1896
4	102242515	102251909	Zm00001d050580	-	4	102238380	102242537	22
4	102551161	102570725	Zm00001d050584	+	4	102563407	102569424	6017
4	102597020	102598804	Zm00001d050585	+	4	102596890	102600416	1784
4	102671420	102686036	Zm00001d050588	-	4	102678657	102692452	7379
4	102671420	102686036	Zm00001d050588	-	4	102679262	102684113	4851
4	102671420	102686036	Zm00001d050588	-	4	102656597	102672715	1295
4	103194374	103194903	Zm00001d050593	+	4	103123615	103202289	529
4	103195208	103196125	Zm00001d050594	-	4	103123615	103202289	917
4	103198005	103199960	Zm00001d050595	+	4	103123615	103202289	1955
4	103233301	103234341	Zm00001d050598	-	4	103215960	103235272	1040
4	103262491	103263890	Zm00001d050601	-	4	103259978	103268833	1399
4	103265521	103269994	Zm00001d050602	-	4	103259978	103268833	3312
4	103706600	103714666	Zm00001d050606	-	4	103705141	103721875	8066
4	103730673	103735243	Zm00001d050607	+	4	103728591	103737542	4570
4	104301142	104382663	Zm00001d050612	+	4	104315059	104316889	1830
4	104301142	104382663	Zm00001d050612	+	4	104320396	104325918	5522
4	104301142	104382663	Zm00001d050612	+	4	104328199	104333253	5054
4	104301142	104382663	Zm00001d050612	+	4	104333830	104335835	2005
4	104301142	104382663	Zm00001d050612	+	4	104375482	104380887	5405
4	104301142	104382663	Zm00001d050612	+	4	104299700	104309647	8505
4	104301142	104382663	Zm00001d050612	+	4	104365431	104383703	17232
4	104301142	104382663	Zm00001d050612	+	4	104327441	104337980	10539
4	104549299	104563850	Zm00001d050614	-	4	104550054	104567875	13796
4	105049982	105123422	Zm00001d050620	-	4	105071946	105085121	13175
4	105049982	105123422	Zm00001d050620	-	4	105076677	105077304	627
4	105049982	105123422	Zm00001d050620	-	4	105088661	105100115	11454
4	105049982	105123422	Zm00001d050620	-	4	105121490	105129710	1932
4	105049982	105123422	Zm00001d050620	-	4	105027586	105087257	37275
4	105049982	105123422	Zm00001d050620	-	4	105031964	105059571	9589
4	105049982	105123422	Zm00001d050620	-	4	105063105	105071420	8315
4	105049982	105123422	Zm00001d050620	-	4	105102721	105107786	5065
4	105049982	105123422	Zm00001d050620	-	4	105110863	105135382	12559
4	105049982	105123422	Zm00001d050620	-	4	105113691	105124455	9731
4	105106822	105107376	Zm00001d050621	+	4	105102721	105107786	554
4	105380510	105380713	Zm00001d050623	+	4	105376558	105385524	203
4	105832297	105836145	Zm00001d050628	+	4	105835723	105838579	422
4	107860850	107861365	Zm00001d050635	+	4	107853884	107866091	515
4	107862361	107862953	Zm00001d050636	+	4	107853884	107866091	592
4	109286090	109296510	Zm00001d050645	+	4	109289759	109294690	4931
4	112869136	112870028	Zm00001d050658	+	4	112789087	112884008	892
4	112869136	112870028	Zm00001d050658	+	4	112797398	112880250	892
4	113569136	113572987	Zm00001d050666	+	4	113569398	113570639	1241
4	113573572	113590801	Zm00001d050667	+	4	113576450	113580405	3955
4	113573572	113590801	Zm00001d050667	+	4	113577421	113587039	9618
4	114048204	114058719	Zm00001d050669	-	4	114019104	114048429	225
4	114197687	114203124	Zm00001d050670	-	4	114183660	114212409	5437
4	114197687	114203124	Zm00001d050670	-	4	114192925	114198869	1182
4	114812806	114817974	Zm00001d050673	+	4	114795847	114832324	5168
4	114812806	114817974	Zm00001d050673	+	4	114817209	114820719	765
4	115125576	115126378	Zm00001d050676	+	4	115126335	115133169	43
4	115319276	115320818	Zm00001d050684	+	4	115309216	115328562	1542
4	115319276	115320818	Zm00001d050684	+	4	115314036	115331782	1542
4	115495849	115496802	Zm00001d050690	-	4	115495554	115505922	953
4	116195309	116209741	Zm00001d050694	+	4	116196938	116206271	9333
4	116465391	116465801	Zm00001d050697	+	4	116464875	116473863	410
4	116657649	116658845	Zm00001d050698	+	4	116649723	116663050	1196
4	116734060	116734654	Zm00001d050701	+	4	116707570	116764591	594
4	116736794	116737593	Zm00001d050702	+	4	116707570	116764591	799
4	116743277	116747606	Zm00001d050704	+	4	116742776	116748693	4329
4	116743277	116747606	Zm00001d050704	+	4	116707570	116764591	4329
4	116879810	116881150	Zm00001d050705	-	4	116871563	116889951	1340
4	117954981	117960595	Zm00001d050715	-	4	117952202	117963415	5614
4	118682648	118683708	Zm00001d050717	-	4	118653612	118691554	1060
4	118682648	118683708	Zm00001d050717	-	4	118667433	118683731	1060
4	118685784	118686770	Zm00001d050718	+	4	118653612	118691554	986
4	118868359	118870238	Zm00001d050725	-	4	118844638	118901151	1879
4	118948741	118953034	Zm00001d050728	-	4	118950703	118955916	2331
4	120110147	120128389	Zm00001d050737	-	4	120112796	120118688	5892
4	120378585	120385640	Zm00001d050741	-	4	120371056	120463665	7055
4	120510065	120521287	Zm00001d050745	-	4	120511534	120520384	8850
4	120510065	120521287	Zm00001d050745	-	4	120509911	120527034	11222
4	121089534	121100926	Zm00001d050755	+	4	121091080	121096410	5330
4	121107888	121108294	Zm00001d050757	-	4	121102012	121109535	406
4	121108550	121109033	Zm00001d050758	+	4	121102012	121109535	483
4	121899965	121901626	Zm00001d050770	+	4	121868905	121906031	1661
4	121902906	121904531	Zm00001d050771	+	4	121868905	121906031	1625
4	122051630	122053414	Zm00001d050774	+	4	122052869	122053727	545
4	122051630	122053414	Zm00001d050774	+	4	121991830	122065694	1784
4	122097911	122117487	Zm00001d050775	-	4	122115056	122124978	2431
4	122097911	122117487	Zm00001d050775	-	4	122102112	122114880	12768
4	122097911	122117487	Zm00001d050775	-	4	122104475	122114903	10428
