chr	start	end	length	abs_summit	pileup	#NAME?	fold_enrichment	#NAME?	name
chr5	95364280	95364643	364	95364460	49	40.486	11.85971	36.39201	o2_peak_1625
chr5	95555094	95555441	348	95555224	21	11.49214	5.34991	7.91446	o2_peak_1626
chr5	98080440	98080829	390	98080645	29	22.35954	8.99777	18.52618	o2_peak_1627
chr5	98981636	98981937	302	98981795	24	12.00285	5.08674	8.40665	o2_peak_1628
chr5	101492416	101492837	422	101492590	38	29.30887	9.90841	25.36179	o2_peak_1629
chr5	102120723	102121230	508	102120995	76	83.38942	21.90171	78.8332	o2_peak_1630
chr5	103190620	103190901	282	103190713	9	4.4096	3.38139	1.38398	o2_peak_1631
chr5	103929152	103929906	755	103929438	105	132.04155	31.7921	126.96958	o2_peak_1632
chr5	106432845	106433396	552	106433111	139	173.4413	34.04491	167.91925	o2_peak_1633
chr5	107384978	107385489	512	107385241	87	103.29085	26.60036	98.5293	o2_peak_1634
chr5	108316071	108316385	315	108316206	23	12.52648	5.49002	8.91816	o2_peak_1635
chr5	109061287	109061780	494	109061545	95	106.35282	24.38992	101.5573	o2_peak_1636
chr5	110048467	110048743	277	110048676	20	12.08889	5.84386	8.49079	o2_peak_1637
chr5	110532622	110533093	472	110532868	91	107.95271	26.96392	103.1394	o2_peak_1638
chr5	111085077	111085428	352	111085259	30	20.99986	8.04596	17.1916	o2_peak_1639
chr5	111177935	111178326	392	111178126	66	45.56383	9.74956	41.41124	o2_peak_1640
chr5	113682636	113682900	265	113682851	13	7.64693	4.73394	4.24139	o2_peak_1641
chr5	115071115	115071566	452	115071350	71	69.61869	17.50881	65.20313	o2_peak_1642
chr5	115337116	115337604	489	115337356	112	81.36697	11.52102	76.82819	o2_peak_1643
chr5	115572682	115573115	434	115572906	51	44.31385	12.97252	40.17617	o2_peak_1644
chr5	116178374	116178649	276	116178522	22	11.80474	5.32445	8.21934	o2_peak_1645
chr5	117533907	117534262	356	117534096	32	16.23952	5.59947	12.53174	o2_peak_1646
chr5	117932467	117932896	430	117932715	25	15.6691	6.6056	11.97188	o2_peak_1647
chr5	120442243	120442507	265	120442343	17	6.7781	3.68078	3.42508	o2_peak_1648
chr5	121594456	121594840	385	121594663	29	13.78633	5.09042	10.14205	o2_peak_1649
chr5	122278396	122278745	350	122278584	37	17.98405	5.5296	14.23635	o2_peak_1650
chr5	124143040	124143618	579	124143352	89	98.07921	23.20306	93.37017	o2_peak_1651
chr5	124805946	124806210	265	124806074	14	10.71692	6.3874	7.16532	o2_peak_1652
chr5	125691846	125692167	322	125691982	22	12.36357	5.59309	8.75806	o2_peak_1653
chr5	125703427	125703873	447	125703641	92	93.54151	20.08241	88.88148	o2_peak_1654
chr5	126687213	126687523	311	126687388	16	10.39305	5.74835	6.85633	o2_peak_1655
chr5	126871571	126871855	285	126871702	16	10.0107	5.5288	6.48759	o2_peak_1656
chr5	128918208	128918621	414	128918414	22	17.21021	8.16918	13.47878	o2_peak_1657
chr5	129619073	129619523	451	129619289	33	32.5969	13.30147	28.60464	o2_peak_1658
chr5	130496413	130496955	543	130496700	90	62.16303	10.30639	57.82453	o2_peak_1659
chr5	130967868	130968365	498	130968112	97	109.39556	24.89805	104.56721	o2_peak_1660
chr5	132209728	132210099	372	132209910	31	19.0261	6.91008	15.25531	o2_peak_1661
chr5	133229720	133229984	265	133229852	20	12.08889	5.84386	8.49079	o2_peak_1662
chr5	136895789	136896095	307	136895941	21	13.0199	6.12214	9.39264	o2_peak_1663
chr5	137478863	137479160	298	137479095	11	5.9604	4.05766	2.68201	o2_peak_1664
chr5	139272408	139272776	369	139272576	34	22.96179	8.00628	19.11701	o2_peak_1665
chr5	139584115	139584608	494	139584338	77	68.62811	15.14675	64.22193	o2_peak_1666
chr5	143965364	143965710	347	143965532	15	8.24898	4.7253	4.80644	o2_peak_1667
chr5	144252226	144252559	334	144252392	29	24.4953	10.14416	20.62391	o2_peak_1668
chr5	144629140	144629610	471	144629439	23	9.27354	4.07234	5.78248	o2_peak_1669
chr5	145530666	145531097	432	145530873	27	17.61569	7.11373	13.87413	o2_peak_1670
chr5	147336915	147337269	355	147337101	29	19.03558	7.34164	15.2641	o2_peak_1671
chr5	149367508	149368044	537	149367795	89	97.33408	22.86555	92.63481	o2_peak_1672
chr5	149748145	149748462	318	149748307	35	19.44983	6.35109	15.6739	o2_peak_1673
chr5	151365023	151365508	486	151365252	45	52.34226	19.58803	48.11145	o2_peak_1674
chr5	152485027	152485427	401	152485239	62	41.37173	9.1675	37.26711	o2_peak_1675
chr5	154299157	154299648	492	154299384	121	132.37094	24.82331	127.29343	o2_peak_1676
chr5	154707295	154707728	434	154707509	41	26.94952	8.15594	23.03858	o2_peak_1677
chr5	155144360	155144672	313	155144512	20	10.07624	4.83244	6.55144	o2_peak_1678
chr5	155905892	155906359	468	155906138	103	88.5835	15.13365	83.97359	o2_peak_1679
chr5	158577574	158577851	278	158577706	16	12.89622	7.23905	9.27521	o2_peak_1680
chr5	158725152	158725595	444	158725362	62	45.94234	10.68989	41.78495	o2_peak_1681
chr5	159053932	159054367	436	159054155	61	40.34049	9.02198	36.24939	o2_peak_1682
chr5	160160043	160160319	277	160160286	14	8.96825	5.32773	5.48914	o2_peak_1683
chr5	160216092	160216550	459	160216336	73	75.0509	19.20649	70.57922	o2_peak_1684
chr5	160697693	160698050	358	160697893	33	17.08343	5.76915	13.35547	o2_peak_1685
chr5	161305290	161305731	442	161305510	42	28.95471	8.7492	25.01541	o2_peak_1686
chr5	161498158	161498529	372	161498330	21	9.63117	4.47633	6.12366	o2_peak_1687
chr5	161623372	161623872	501	161623627	118	158.05022	37.74644	152.68292	o2_peak_1688
chr5	163648563	163649006	444	163648773	56	54.1226	15.86192	49.86962	o2_peak_1689
chr5	164110649	164111090	442	164110888	68	47.69876	10.04059	43.52124	o2_peak_1690
chr5	164401798	164402081	284	164401935	27	13.91539	5.43729	10.26768	o2_peak_1691
chr5	165030273	165030697	425	165030499	33	29.37842	11.49671	25.42948	o2_peak_1692
chr5	167071484	167071750	267	167071615	24	13.39914	5.71877	9.7633	o2_peak_1693
chr5	167089357	167089702	346	167089537	24	12.00285	5.08674	8.40665	o2_peak_1694
chr5	168898605	168898869	265	168898777	18	10.50715	5.40432	6.96512	o2_peak_1695
chr5	169044042	169044511	470	169044269	102	132.23932	33.498	127.16566	o2_peak_1696
chr5	169323462	169323990	529	169323716	110	116.14097	22.58514	111.24477	o2_peak_1697
chr5	169560358	169560875	518	169560633	85	100.54404	26.20121	95.80859	o2_peak_1698
chr5	170130678	170131083	406	170130857	21	15.44557	7.43905	11.75384	o2_peak_1699
chr5	170565902	170566501	600	170566159	176	271.76367	59.85052	265.06104	o2_peak_1700
chr5	171246461	171246807	347	171246606	34	25.28261	9.08415	21.39624	o2_peak_1701
chr5	171720155	171720726	572	171720408	142	164.51768	29.09617	159.07959	o2_peak_1702
chr5	172080069	172080366	298	172080204	33	11.83864	3.99005	8.25224	o2_peak_1703
chr5	172858457	172859272	816	172858746	14	8.5353	5.07208	5.08055	o2_peak_1704a
chr5	172858457	172859272	816	172859082	29	16.28438	6.10409	12.57485	o2_peak_1704b
chr5	174181940	174182410	471	174182169	26	17.42829	7.25185	13.69459	o2_peak_1705
chr5	174346144	174346545	402	174346358	48	39.94744	11.91572	35.85928	o2_peak_1706
chr5	174381483	174381804	322	174381642	28	15.3979	5.90062	11.70907	o2_peak_1707
chr5	174795568	174796064	497	174795802	99	122.16048	29.99255	117.19884	o2_peak_1708
chr5	175266899	175267241	343	175267086	20	13.91006	6.82969	10.26263	o2_peak_1709
chr5	175632400	175632733	334	175632557	24	14.71988	6.35154	11.04884	o2_peak_1710
chr5	175707106	175707376	271	175707230	22	12.8727	5.84342	9.25509	o2_peak_1711
chr5	176845391	176845851	461	176845613	53	41.02551	10.98737	36.92667	o2_peak_1712
chr5	177891411	177891811	401	177891614	39	37.0736	13.52554	33.02349	o2_peak_1713
chr5	178316697	178317139	443	178316912	74	76.47091	19.46604	71.9841	o2_peak_1714
chr5	178432521	178432845	325	178432665	20	15.02082	7.45882	11.34246	o2_peak_1715
chr5	180245738	180246090	353	180245914	29	19.62279	7.62185	15.84264	o2_peak_1716
chr5	182192101	182192900	800	182192230	30	24.96072	10.08192	21.08089	o2_peak_1717a
chr5	182192101	182192900	800	182192688	37	34.46271	12.84926	30.44415	o2_peak_1717b
chr5	183566448	183566922	475	183566726	20	17.54053	8.94236	13.80275	o2_peak_1718
chr5	183692781	183693197	417	183692988	44	41.3475	13.93007	37.24399	o2_peak_1719
chr5	183696673	183696942	270	183696801	23	11.19459	4.88327	7.62574	o2_peak_1720
chr5	184212576	184213104	529	184212816	62	59.08286	16.00589	54.77645	o2_peak_1721
chr5	184385900	184386191	292	184386045	18	14.20515	7.50937	10.54743	o2_peak_1722
chr5	186444825	186445191	367	186445008	17	10.13719	5.39866	6.61068	o2_peak_1723
chr5	187116965	187117296	332	187117098	16	6.51122	3.67098	3.18458	o2_peak_1724
chr5	187132212	187132559	348	187132396	30	17.18497	6.30756	13.45401	o2_peak_1725
chr5	187441431	187441699	269	187441565	14	8.5353	5.07208	5.08055	o2_peak_1726
chr5	188187062	188187326	265	188187193	26	8.32688	3.43915	4.88209	o2_peak_1727
chr5	188797175	188797526	352	188797341	21	13.19149	6.21181	9.56181	o2_peak_1728
chr5	189996613	189997103	491	189996860	88	108.89758	28.94488	104.07683	o2_peak_1729
chr5	191530790	191531103	314	191530942	24	16.85121	7.44026	13.12943	o2_peak_1730
chr5	191818745	191819071	327	191818927	19	8.14362	4.06939	4.7064	o2_peak_1731
chr5	191964989	191965362	374	191965192	32	22.73848	8.38404	18.89767	o2_peak_1732
chr5	194700437	194700743	307	194700588	14	10.71692	6.3874	7.16532	o2_peak_1733
chr5	197350590	197350857	268	197350733	34	13.84311	4.52013	10.19713	o2_peak_1734
chr5	197643757	197644094	338	197643928	27	16.98071	6.80898	13.25597	o2_peak_1735
chr5	197669287	197669740	454	197669505	41	38.28579	13.43278	34.22152	o2_peak_1736
chr5	198359475	198359791	317	198359635	35	26.25408	9.28122	22.35358	o2_peak_1737
chr5	198947478	198947814	337	198947656	34	17.17755	5.657	13.44818	o2_peak_1738
chr5	199554505	199554984	480	199554749	50	46.39806	14.29541	42.23545	o2_peak_1739
chr5	199815771	199816122	352	199815954	36	17.17105	5.38409	13.44173	o2_peak_1740
chr5	200492272	200492687	416	200492425	17	10.13719	5.39866	6.61068	o2_peak_1741
chr5	200996325	200996818	494	200996569	133	138.00058	22.73722	132.86031	o2_peak_1742
chr5	201379481	201379987	507	201379730	126	162.03259	35.34146	156.61923	o2_peak_1743
chr5	201722488	201722752	265	201722614	16	7.7977	4.31905	4.37436	o2_peak_1744
chr5	201748954	201749305	352	201749160	31	20.4378	7.54381	16.64188	o2_peak_1745
chr5	201989550	201989830	281	201989678	14	5.97954	3.64767	2.69815	o2_peak_1746
chr5	202106764	202107169	406	202106949	53	43.96126	12.2077	39.82648	o2_peak_1747
chr5	203204112	203204488	377	203204292	21	16.76031	8.19128	13.0394	o2_peak_1748
chr5	203328938	203329312	375	203329101	41	31.7578	10.21347	27.77664	o2_peak_1749
chr5	204832354	204832618	265	204832553	10	6.70759	4.68409	3.36181	o2_peak_1750
chr5	206134437	206134809	373	206134621	37	17.98405	5.5296	14.23635	o2_peak_1751
chr5	206422009	206422465	457	206422244	94	104.83817	24.13586	100.05967	o2_peak_1752
chr5	206685711	206686038	328	206685845	17	11.59345	6.22135	8.0144	o2_peak_1753
chr5	206939855	206940304	450	206940074	89	88.79752	19.21932	84.18713	o2_peak_1754
chr5	207705184	207705756	573	207705357	14	8.34712	4.96206	4.90202	o2_peak_1755
chr5	207874916	207875533	618	207875286	71	83.62486	24.34597	79.0654	o2_peak_1756
chr5	208122674	208122977	304	208122851	26	16.63457	6.85967	12.91475	o2_peak_1757
chr5	208310604	208310999	396	208310791	30	22.17422	8.62666	18.34379	o2_peak_1758
chr5	208603722	208604286	565	208603986	102	151.20525	43.86015	145.9084	o2_peak_1759
chr5	210567188	210567514	327	210567334	15	10.77803	6.19664	7.22571	o2_peak_1760
chr5	211251792	211252138	347	211251965	18	12.3489	6.42463	8.74435	o2_peak_1761
chr5	212226495	212226913	419	212226706	34	25.80194	9.33552	21.91042	o2_peak_1762
chr5	212757567	212757927	361	212757747	40	31.58981	10.41653	27.61078	o2_peak_1763
chr5	214578683	214579075	393	214578876	28	21.77852	8.97716	17.95666	o2_peak_1764
chr5	215849090	215849542	453	215849330	42	31.91712	10.01453	27.93275	o2_peak_1765
chr5	216152989	216153431	443	216153211	61	47.4323	11.46244	43.25727	o2_peak_1766
chr5	216213338	216213602	265	216213497	20	8.87749	4.27286	5.40294	o2_peak_1767
chr5	216765595	216766093	499	216765860	91	58.94752	9.37995	54.64388	o2_peak_1768
chr5	217062365	217062818	454	217062601	54	42.17376	11.19084	38.06073	o2_peak_1769
chr5	217904627	217905055	429	217904843	35	16.36953	5.23857	12.656	o2_peak_1770
chr6	866568	867072	505	866808	133	127.81205	19.49912	122.79025	o2_peak_1771
chr6	1485920	1486297	378	1486106	19	16.34678	8.51653	12.63411	o2_peak_1772
chr6	1703354	1703783	430	1703556	61	78.02586	26.40125	73.52295	o2_peak_1773
chr6	1871417	1871700	284	1871556	60	15.21125	3.2767	11.52617	o2_peak_1774
chr6	1970253	1970574	322	1970374	9	4.4096	3.38139	1.38398	o2_peak_1775
chr6	2919717	2920077	361	2919883	13	8.9722	5.53322	5.49297	o2_peak_1776
chr6	3683081	3683504	424	3683286	43	23.08738	6.4027	19.24025	o2_peak_1777
chr6	4735126	4735493	368	4735322	25	23.79394	11.07149	19.93593	o2_peak_1778
chr6	6258977	6259392	416	6259168	35	32.39039	12.44269	28.40013	o2_peak_1779
chr6	6356172	6356632	461	6356432	84	87.8745	20.67013	83.27429	o2_peak_1780
chr6	6426857	6427378	522	6427077	43	30.0064	8.95267	26.05095	o2_peak_1781
chr6	8161503	8161944	442	8161735	44	27.12172	7.63563	23.207	o2_peak_1782
chr6	8758333	8758797	465	8758574	84	101.94967	27.41277	97.20142	o2_peak_1783
chr6	8764271	8764767	497	8764518	85	97.00735	24.46165	92.31161	o2_peak_1784
chr6	8853751	8854204	454	8853977	77	79.82711	19.81681	75.30294	o2_peak_1785
chr6	8966724	8967061	338	8966873	27	21.47767	9.10625	17.66113	o2_peak_1786
chr6	16593727	16594054	328	16593884	31	19.94717	7.32003	16.16037	o2_peak_1787
chr6	17491744	17492034	291	17491888	23	17.60735	8.11532	13.86781	o2_peak_1788
chr6	17853744	17854174	431	17853975	29	10.2193	3.82127	6.69124	o2_peak_1789
chr6	18438635	18439053	419	18438846	79	54.93242	10.19006	50.67439	o2_peak_1790
chr6	20037544	20037893	350	20037742	15	11.67052	6.73809	8.09076	o2_peak_1791
chr6	20239352	20239844	493	20239587	47	49.43462	17.04873	45.23598	o2_peak_1792
chr6	21885856	21886210	355	21886057	11	7.48411	4.99897	4.0869	o2_peak_1793
chr6	23607667	23608081	415	23607854	30	30.45783	13.20063	26.49418	o2_peak_1794
chr6	24319798	24320309	512	24320053	153	167.40086	26.13084	161.93259	o2_peak_1795
chr6	24860461	24860784	324	24860637	19	8.14362	4.06939	4.7064	o2_peak_1796
chr6	24889688	24890254	567	24889931	114	160.17177	41.22568	154.78043	o2_peak_1797
chr6	26412490	26413128	639	26412803	179	235.74936	41.17517	229.53465	o2_peak_1798
chr6	26633737	26634209	473	26633979	87	86.54567	19.00271	81.95612	o2_peak_1799
chr6	26694058	26694433	376	26694243	47	46.76125	15.61072	42.59387	o2_peak_1800
chr6	27144936	27145254	319	27145095	27	20.40545	8.53063	16.60962	o2_peak_1801
chr6	27657196	27657624	429	27657428	31	24.19891	9.37876	20.33194	o2_peak_1802
chr6	27814162	27814640	479	27814397	63	60.42159	16.25995	56.10131	o2_peak_1803
chr6	28223066	28223373	308	28223233	19	10.3886	5.15624	6.85419	o2_peak_1804
chr6	28435547	28435917	371	28435675	18	11.91629	6.17924	8.3271	o2_peak_1805
chr6	30682545	30683049	505	30682834	87	83.79111	17.90534	79.22852	o2_peak_1806
chr6	31568861	31569146	286	31569018	21	11.97614	5.58936	8.38328	o2_peak_1807
chr6	32685273	32685633	361	32685445	44	19.1795	5.09657	15.4063	o2_peak_1808
chr6	33636825	33637187	363	33637011	41	30.40761	9.60754	26.44773	o2_peak_1809
chr6	34927596	34927942	347	34927762	30	20.64779	7.87591	16.84645	o2_peak_1810
chr6	35314597	35315158	562	35314908	141	180.27428	36.07676	174.68657	o2_peak_1811
chr6	36635205	36635637	433	36635421	30	20.64779	7.87591	16.84645	o2_peak_1812
chr6	36915551	36915931	381	36915719	33	29.37842	11.49671	25.42948	o2_peak_1813
chr6	37393344	37393683	340	37393533	38	21.48342	6.61755	17.66596	o2_peak_1814
chr6	38252721	38253161	441	38252950	76	103.74455	32.78865	98.97617	o2_peak_1815
chr6	38962712	38963172	461	38962934	107	71.34226	10.0122	66.90959	o2_peak_1816
chr6	40250168	40250575	408	40250378	60	29.8265	6.21931	25.87377	o2_peak_1817
chr6	41433428	41433692	265	41433532	17	8.48565	4.51973	5.03473	o2_peak_1818
chr6	42279323	42279621	299	42279467	25	13.55972	5.61444	9.92167	o2_peak_1819
chr6	43589593	43589919	327	43589746	26	18.49363	7.79482	14.73739	o2_peak_1820
chr6	43749570	43749893	324	43749688	13	5.71525	3.63366	2.4686	o2_peak_1821
chr6	43922423	43922774	352	43922610	21	15.44557	7.43905	11.75384	o2_peak_1822
chr6	44188043	44188504	462	44188287	109	129.34769	28.55019	124.30534	o2_peak_1823
chr6	44542635	44543002	368	44542810	28	17.95176	7.05216	14.20461	o2_peak_1824
chr6	46401704	46402154	451	46401937	71	80.73529	22.83818	76.20618	o2_peak_1825
chr6	47390036	47390372	337	47390192	22	13.70696	6.26478	10.06565	o2_peak_1826
chr6	48063339	48063750	412	48063564	23	13.72334	6.06581	10.08168	o2_peak_1827
chr6	49324285	49324718	434	49324465	25	19.49489	8.6009	15.71811	o2_peak_1828
chr6	54274429	54274763	335	54274577	20	14.39301	7.10091	10.73087	o2_peak_1829
chr6	54711100	54711402	303	54711233	20	11.09864	5.3353	7.5347	o2_peak_1830
chr6	56567553	56567945	393	56567727	30	20.64779	7.87591	16.84645	o2_peak_1831
chr6	59960356	59960812	457	59960614	41	41.03998	14.91764	36.94082	o2_peak_1832
chr6	64079416	64079698	283	64079538	21	13.10521	6.16665	9.4769	o2_peak_1833
chr6	65096831	65097193	363	65097015	21	9.63117	4.47633	6.12366	o2_peak_1834
chr6	66723075	66723579	505	66723311	94	99.31882	21.73134	94.59658	o2_peak_1835
chr6	67873245	67873550	306	67873446	283	22.72162	1.90884	18.88277	o2_peak_1836
chr6	68050786	68051117	332	68050946	21	15.44557	7.43905	11.75384	o2_peak_1837
chr6	68525258	68525771	514	68525525	104	107.48404	21.36432	102.67757	o2_peak_1838
chr6	68586810	68587074	265	68586985	11	6.63118	4.46797	3.29797	o2_peak_1839
chr6	68845446	68845913	468	68845669	93	104.46571	24.39744	99.69176	o2_peak_1840
chr6	68927071	68927461	391	68927258	48	46.66201	15.1683	42.4964	o2_peak_1841
chr6	68974458	68974783	326	68974617	32	19.02674	6.7145	15.25531	o2_peak_1842
chr6	69324360	69324867	508	69324633	77	79.82711	19.81681	75.30294	o2_peak_1843
chr6	73611988	73612327	340	73612210	14	8.20313	4.87835	4.7625	o2_peak_1844
chr6	73648807	73649071	265	73648969	19	6.60556	3.39362	3.27358	o2_peak_1845
chr6	76909520	76909972	453	76909746	64	60.19746	15.80657	55.88059	o2_peak_1846
chr6	79314858	79315209	352	79315018	32	19.02674	6.7145	15.25531	o2_peak_1847
chr6	79690820	79691215	396	79691003	13	5.2898	3.40449	2.09663	o2_peak_1848
chr6	79700167	79700445	279	79700300	22	11.73773	5.29267	8.15595	o2_peak_1849
chr6	81760796	81761113	318	81761037	11	6.3611	4.30181	3.04484	o2_peak_1850
chr6	84572450	84572818	369	84572621	26	13.66914	5.49368	10.02828	o2_peak_1851
chr6	85683038	85683482	445	85683245	20	17.54053	8.94236	13.80275	o2_peak_1852
chr6	86337915	86338381	467	86338164	68	66.02484	16.99363	61.64613	o2_peak_1853
chr6	87168270	87168696	427	87168468	37	20.58043	6.44787	16.78191	o2_peak_1854
chr6	87916077	87916483	407	87916300	42	22.21126	6.25718	18.3799	o2_peak_1855
chr6	88905435	88906045	611	88905707	60	60.07918	17.22365	55.76442	o2_peak_1856
chr6	89284666	89284955	290	89284800	18	9.40434	4.82717	5.90829	o2_peak_1857
chr6	89363913	89364284	372	89364090	29	10.2193	3.82127	6.69124	o2_peak_1858
chr6	89824233	89824617	385	89824408	23	14.57265	6.49131	10.90636	o2_peak_1859
chr6	94495524	94495846	323	94495677	25	12.82791	5.29021	9.21355	o2_peak_1860
chr6	96837045	96837533	489	96837291	57	52.49384	14.73558	48.26023	o2_peak_1861
chr6	97873457	97873781	325	97873622	17	11.88965	6.39327	8.30177	o2_peak_1862
chr6	99303431	99303713	283	99303575	21	9.63117	4.47633	6.12366	o2_peak_1863
chr6	100364157	100364729	573	100364357	37	38.07916	14.86635	34.01589	o2_peak_1864
chr6	103717542	103717872	331	103717695	35	19.44983	6.35109	15.6739	o2_peak_1865
chr6	103744860	103745225	366	103745056	25	15.6691	6.6056	11.97188	o2_peak_1866
