Type	chr	start	stop	q-value	mean_methylation_difference	#CpGs	p(MWU)	p(2D KS)	POP A	POP B	Compare
CHG	4	177638219	177639094	6.60E-100	0.887483	22	2.30E-14	3.40E-106	0.89715	0.0096687	Teosinte/Maize
CHG	4	178750733	178750948	4.40E-16	0.513447	10	4.50E-14	2.30E-22	0.7147	0.20125	Teosinte/Maize
CHG	4	178753796	178754054	4.60E-12	0.412461	13	4.20E-14	2.40E-18	0.81861	0.40615	Teosinte/Maize
CHG	4	178754475	178755265	2.40E-40	0.464649	25	4.20E-14	1.20E-46	0.77879	0.31414	Teosinte/Maize
CHG	4	181220965	181221299	1.40E-37	0.478829	19	5.00E-14	7.10E-44	0.83617	0.35734	Teosinte/Maize
CHG	4	181462068	181463062	2.80E-148	0.848371	33	7.10E-14	1.40E-154	0.85316	0.0047929	Teosinte/Maize
CHG	4	182960005	182960517	1.40E-27	0.676463	9	4.10E-14	7.20E-34	0.80175	0.12529	Teosinte/Maize
CHG	4	183823586	183823833	7.00E-14	0.506393	8	4.70E-14	3.60E-20	0.66817	0.16177	Teosinte/Maize
CHG	4	184389411	184389631	5.70E-83	0.810998	19	3.50E-14	2.90E-89	0.83562	0.024618	Teosinte/Maize
CHG	4	185515310	185515653	1.00E-12	0.43263	12	3.90E-14	5.20E-19	0.79716	0.36453	Teosinte/Maize
CHG	4	185995988	185996205	8.40E-13	0.53878	8	4.30E-14	4.30E-19	0.77975	0.24097	Teosinte/Maize
CHG	4	187823537	187823821	2.40E-11	0.476929	8	4.50E-14	1.30E-17	0.77652	0.29959	Teosinte/Maize
CHG	4	187839144	187840136	1.60E-64	0.632936	28	5.20E-14	8.30E-71	0.81927	0.18634	Teosinte/Maize
CHG	4	189824073	189824443	2.90E-10	0.447064	9	4.70E-14	1.50E-16	0.73279	0.28573	Teosinte/Maize
CHG	4	193355035	193355235	3.00E-29	0.706138	8	3.70E-14	1.60E-35	0.70815	0.002009	Teosinte/Maize
CHG	4	194394120	194394808	2.30E-09	0.443571	11	4.10E-14	1.20E-15	0.80011	0.35654	Teosinte/Maize
CHG	4	194406982	194407401	5.20E-22	0.412782	14	4.60E-14	2.70E-28	0.87418	0.4614	Teosinte/Maize
CHG	4	196176961	196177869	8.60E-21	0.457897	17	4.90E-14	4.40E-27	0.68548	0.22759	Teosinte/Maize
CHG	4	196960669	196960788	2.80E-09	0.447723	10	4.20E-14	1.40E-15	0.86829	0.42056	Teosinte/Maize
CHG	4	197111132	197112026	2.70E-124	0.58816	51	2.60E-14	1.40E-130	0.72742	0.13926	Teosinte/Maize
CHG	4	199410877	199411340	3.70E-12	0.451559	9	4.50E-14	1.90E-18	0.47719	0.025635	Teosinte/Maize
CHG	4	202387037	202387485	7.90E-63	0.408185	25	4.40E-14	4.10E-69	0.51927	0.11109	Teosinte/Maize
CHG	4	202437694	202437877	6.40E-35	0.48996	15	3.80E-14	3.30E-41	0.52251	0.032554	Teosinte/Maize
CHG	4	205507535	205507847	1.10E-19	0.626231	8	4.80E-14	5.40E-26	0.76068	0.13445	Teosinte/Maize
CHG	4	208054279	208054409	9.30E-16	0.588582	10	4.50E-14	4.80E-22	0.76512	0.17654	Teosinte/Maize
CHG	4	208133135	208133767	1.20E-63	0.619107	24	4.30E-14	6.30E-70	0.72083	0.10173	Teosinte/Maize
CHG	4	208585527	208585773	1.90E-06	0.403412	8	4.00E-14	1.00E-12	0.6406	0.23719	Teosinte/Maize
CHG	4	208635692	208635976	1.40E-18	0.533716	10	4.30E-14	7.40E-25	0.55053	0.016809	Teosinte/Maize
CHG	4	208895132	208895285	4.10E-63	0.66969	17	5.30E-14	2.10E-69	0.67253	0.0028393	Teosinte/Maize
CHG	4	209229813	209230471	5.80E-42	0.477935	17	4.70E-14	3.00E-48	0.61908	0.14114	Teosinte/Maize
CHG	4	209894567	209894945	1.40E-35	0.79712	9	4.50E-14	7.40E-42	0.82788	0.03076	Teosinte/Maize
CHG	4	212289361	212289785	5.70E-16	0.44448	15	4.10E-14	2.90E-22	0.82571	0.38123	Teosinte/Maize
CHG	4	212291834	212292209	1.40E-22	0.465459	13	4.50E-14	7.40E-29	0.73992	0.27446	Teosinte/Maize
CHG	4	213304237	213304516	5.10E-15	0.435536	9	3.80E-14	2.60E-21	0.92986	0.49432	Teosinte/Maize
CHG	4	214752331	214752750	6.10E-56	0.564183	21	5.50E-14	3.10E-62	0.65326	0.089079	Teosinte/Maize
CHG	4	214775609	214776352	2.10E-49	0.66111	16	5.40E-14	1.10E-55	0.76208	0.10097	Teosinte/Maize
CHG	4	215305248	215305410	3.10E-10	0.428441	10	4.20E-14	1.60E-16	0.69184	0.2634	Teosinte/Maize
CHG	4	215320175	215320642	2.30E-22	0.450496	21	4.00E-14	1.20E-28	0.85485	0.40435	Teosinte/Maize
CHG	4	217270583	217270736	8.80E-26	0.533839	9	4.20E-14	4.50E-32	0.54122	0.007381	Teosinte/Maize
CHG	4	217438638	217438917	1.70E-19	0.51424	9	4.30E-14	8.80E-26	0.58276	0.068523	Teosinte/Maize
CHG	4	217591362	217591618	2.60E-39	0.699796	11	4.50E-14	1.30E-45	0.72487	0.025078	Teosinte/Maize
CHG	4	217592002	217592307	3.30E-32	0.683382	9	5.20E-14	1.70E-38	0.71007	0.02669	Teosinte/Maize
CHG	4	218057079	218057542	5.60E-11	0.523788	10	4.30E-14	2.90E-17	0.88533	0.36154	Teosinte/Maize
CHG	4	218476873	218477820	8.80E-59	0.523899	26	3.10E-14	4.50E-65	0.66416	0.14027	Teosinte/Maize
CHG	4	218946047	218946917	2.00E-49	0.723428	14	3.80E-14	1.00E-55	0.78968	0.066253	Teosinte/Maize
CHG	4	221209608	221210384	1.10E-63	0.500784	23	4.40E-14	5.80E-70	0.59756	0.096772	Teosinte/Maize
CHG	4	222493704	222494254	1.60E-20	0.559508	13	5.10E-14	8.10E-27	0.8153	0.25579	Teosinte/Maize
CHG	4	222964141	222965829	3.70E-134	0.510765	61	4.70E-14	1.90E-140	0.63752	0.12676	Teosinte/Maize
CHG	4	223205125	223205526	3.50E-54	0.858537	12	3.80E-14	1.80E-60	0.86117	0.0026278	Teosinte/Maize
CHG	4	223531358	223532496	4.30E-88	0.485366	42	6.60E-14	2.20E-94	0.65854	0.17317	Teosinte/Maize
CHG	4	223672252	223672483	9.90E-08	0.415445	9	4.00E-14	5.10E-14	0.74665	0.33121	Teosinte/Maize
CHG	4	224904927	224906560	1.80E-203	0.7405	49	7.00E-14	9.20E-210	0.76209	0.021594	Teosinte/Maize
CHG	4	225161623	225162883	9.40E-51	0.49095	38	3.20E-14	4.80E-57	0.83915	0.3482	Teosinte/Maize
CHG	4	226181085	226182033	4.90E-81	0.68471	27	4.20E-14	2.50E-87	0.77284	0.088125	Teosinte/Maize
CHG	4	226360992	226361387	4.80E-15	0.50981	8	4.40E-14	2.40E-21	0.70543	0.19562	Teosinte/Maize
CHG	4	229329052	229329444	2.60E-18	0.412411	16	3.80E-14	1.30E-24	0.54022	0.1278	Teosinte/Maize
CHG	4	230908265	230908634	8.70E-27	0.635426	11	3.70E-14	4.50E-33	0.82978	0.19435	Teosinte/Maize
CHG	4	232198969	232199072	5.60E-12	0.610712	8	4.50E-14	2.90E-18	0.90817	0.29746	Teosinte/Maize
CHG	4	232715353	232715562	1.90E-18	0.407662	16	4.20E-14	9.70E-25	0.55423	0.14656	Teosinte/Maize
CHG	4	232746300	232746487	1.00E-21	0.636678	9	4.80E-14	5.40E-28	0.92863	0.29195	Teosinte/Maize
CHG	4	233085001	233086063	9.10E-12	0.402241	14	4.00E-14	4.70E-18	0.8192	0.41695	Teosinte/Maize
CHG	4	235975054	235975220	3.70E-12	0.463033	11	4.60E-14	1.90E-18	0.77647	0.31344	Teosinte/Maize
CHG	4	238497283	238497554	5.40E-41	0.533064	15	4.70E-14	2.80E-47	0.61926	0.086198	Teosinte/Maize
CHG	4	238705228	238705533	4.60E-58	0.64759	17	4.10E-14	2.30E-64	0.66733	0.019736	Teosinte/Maize
CHG	4	238705572	238706419	1.60E-48	0.41131	43	4.80E-14	8.40E-55	0.48317	0.083228	Teosinte/Maize
CHG	4	238707301	238708155	3.20E-73	0.602167	29	5.00E-14	1.70E-79	0.76038	0.15821	Teosinte/Maize
CHG	4	238708664	238709064	3.20E-21	0.534271	10	4.00E-14	1.60E-27	0.61279	0.078518	Teosinte/Maize
CHG	4	240125709	240126197	2.40E-34	0.683082	12	4.30E-14	1.20E-40	0.79995	0.11687	Teosinte/Maize
CHG	4	240857306	240857485	6.20E-21	0.701356	8	4.40E-14	3.20E-27	0.85918	0.15782	Teosinte/Maize
CHG	4	240944262	240944564	1.30E-19	0.542531	9	4.00E-14	6.90E-26	0.78172	0.23919	Teosinte/Maize
CHG	4	241902321	241903289	3.00E-32	0.408347	27	4.20E-14	1.50E-38	0.71905	0.31071	Teosinte/Maize
CHG	4	243165722	243166233	2.60E-13	0.442385	14	4.20E-14	1.30E-19	0.86692	0.42453	Teosinte/Maize
CHG	4	243167754	243167855	1.90E-07	0.40984	10	4.30E-14	9.60E-14	0.84602	0.43618	Teosinte/Maize
CHG	4	245471398	245471669	1.60E-33	0.407856	14	4.60E-14	8.10E-40	0.47805	0.070196	Teosinte/Maize
CHG	5	12281	12785	1.60E-52	0.531527	28	3.70E-14	8.10E-59	0.74721	0.21568	Teosinte/Maize
CHG	5	674491	675052	1.40E-24	0.574709	13	4.20E-14	7.20E-31	0.82295	0.24824	Teosinte/Maize
CHG	5	2674314	2674482	2.10E-10	0.450554	8	4.10E-14	1.10E-16	0.72418	0.27363	Teosinte/Maize
CHG	5	2778364	2778655	7.70E-42	0.694991	10	4.60E-14	3.90E-48	0.69708	0.0020926	Teosinte/Maize
CHG	5	3728318	3728497	1.80E-06	0.420328	8	4.70E-14	9.40E-13	0.7438	0.32348	Teosinte/Maize
CHG	5	5151593	5152306	2.30E-178	0.73876	43	3.60E-14	1.20E-184	0.74946	0.010697	Teosinte/Maize
CHG	5	5153436	5154276	9.30E-61	0.702654	15	3.30E-14	4.80E-67	0.70867	0.0060177	Teosinte/Maize
CHG	5	6618266	6621176	2.20E-114	0.425354	78	0.00E+00	1.10E-120	0.82012	0.39476	Teosinte/Maize
CHG	5	6621578	6621955	3.10E-22	0.46505	14	4.40E-14	1.60E-28	0.86232	0.39727	Teosinte/Maize
CHG	5	6622678	6623085	1.50E-24	0.462521	14	3.80E-14	7.70E-31	0.86809	0.40557	Teosinte/Maize
CHG	5	8627851	8628205	1.80E-91	0.435868	22	4.80E-14	9.40E-98	0.44143	0.0055666	Teosinte/Maize
CHG	5	13450115	13450858	5.70E-22	0.616563	10	4.00E-14	2.90E-28	0.76782	0.15125	Teosinte/Maize
CHG	5	14456260	14456816	8.20E-62	0.481073	27	4.50E-14	4.20E-68	0.50244	0.021363	Teosinte/Maize
CHG	5	16158925	16159061	5.90E-10	0.412625	11	4.10E-14	3.00E-16	0.75169	0.33906	Teosinte/Maize
CHG	5	16394819	16395091	2.20E-09	0.467826	10	4.40E-14	1.10E-15	0.67157	0.20375	Teosinte/Maize
CHG	5	16395393	16395608	8.40E-11	0.427167	10	4.40E-14	4.30E-17	0.63283	0.20566	Teosinte/Maize
CHG	5	17876449	17876675	2.20E-30	0.629402	13	4.70E-14	1.10E-36	0.81502	0.18561	Teosinte/Maize
CHG	5	17877151	17877359	4.60E-18	0.490924	13	4.10E-14	2.40E-24	0.75766	0.26674	Teosinte/Maize
CHG	5	18820185	18820400	1.40E-08	0.410057	9	4.60E-14	7.20E-15	0.73952	0.32947	Teosinte/Maize
CHG	5	19737012	19738322	9.20E-41	0.403264	46	4.80E-14	4.70E-47	0.79995	0.39668	Teosinte/Maize
CHG	5	22389152	22390231	1.40E-43	0.550584	23	5.80E-14	7.30E-50	0.77236	0.22178	Teosinte/Maize
CHG	5	22391749	22392443	2.60E-12	0.442845	14	4.00E-14	1.30E-18	0.88383	0.44098	Teosinte/Maize
CHG	5	22394666	22395886	2.10E-18	0.403018	18	4.70E-14	1.10E-24	0.85991	0.4569	Teosinte/Maize
CHG	5	22396476	22397328	5.10E-23	0.416522	24	4.70E-14	2.60E-29	0.84433	0.42781	Teosinte/Maize
CHG	5	26494250	26494602	3.80E-46	0.636838	13	3.40E-14	2.00E-52	0.66214	0.0253	Teosinte/Maize
CHG	5	27330343	27330472	4.70E-20	0.483797	9	4.50E-14	2.40E-26	0.64875	0.16496	Teosinte/Maize
CHG	5	28020235	28020402	3.90E-23	0.59639	9	4.00E-14	2.00E-29	0.70401	0.10762	Teosinte/Maize
CHG	5	28637680	28637916	2.90E-21	0.453846	15	3.70E-14	1.50E-27	0.73364	0.27979	Teosinte/Maize
CHG	5	29774703	29775037	3.00E-31	0.505815	16	4.90E-14	1.50E-37	0.61515	0.10933	Teosinte/Maize
CHG	5	29974830	29975209	7.70E-49	0.478766	21	5.70E-14	3.90E-55	0.4918	0.013038	Teosinte/Maize
CHG	5	30108954	30109976	4.00E-83	0.462776	43	3.20E-14	2.10E-89	0.61697	0.15419	Teosinte/Maize
CHG	5	30126453	30127266	1.30E-57	0.473145	42	4.20E-14	6.90E-64	0.8124	0.33925	Teosinte/Maize
CHG	5	33051309	33052227	4.20E-14	0.531072	9	4.30E-14	2.10E-20	0.79364	0.26257	Teosinte/Maize
CHG	5	33912173	33912594	7.70E-08	0.407574	10	4.30E-14	4.00E-14	0.75452	0.34694	Teosinte/Maize
CHG	5	34611534	34612337	9.20E-28	0.451974	24	4.10E-14	4.70E-34	0.63705	0.18507	Teosinte/Maize
CHG	5	37235289	37235807	1.40E-14	0.420735	14	4.50E-14	7.30E-21	0.60447	0.18374	Teosinte/Maize
CHG	5	37729765	37731010	6.00E-141	0.637441	55	6.70E-14	3.10E-147	0.78543	0.14799	Teosinte/Maize
CHG	5	39170658	39171176	5.40E-33	0.553287	17	4.60E-14	2.80E-39	0.79365	0.24036	Teosinte/Maize
CHG	5	40519319	40520346	3.90E-94	0.486248	53	3.60E-14	2.00E-100	0.74093	0.25468	Teosinte/Maize
CHG	5	42514660	42515289	2.00E-26	0.560047	13	4.50E-14	1.00E-32	0.68388	0.12383	Teosinte/Maize
CHG	5	42557788	42558301	1.30E-12	0.422382	10	4.20E-14	6.80E-19	0.48655	0.064171	Teosinte/Maize
CHG	5	42793002	42793309	4.00E-84	0.854657	19	3.50E-14	2.10E-90	0.86092	0.0062602	Teosinte/Maize
CHG	5	45495246	45495446	1.10E-10	0.401701	8	4.60E-14	5.70E-17	0.66666	0.26496	Teosinte/Maize
CHG	5	45878490	45881187	7.00E-136	0.412857	157	0.00E+00	3.60E-142	0.88251	0.46966	Teosinte/Maize
CHG	5	46713494	46713885	6.10E-11	0.459257	10	4.70E-14	3.10E-17	0.76638	0.30712	Teosinte/Maize
CHG	5	46821232	46822626	2.30E-74	0.685378	22	3.60E-14	1.20E-80	0.74267	0.057296	Teosinte/Maize
CHG	5	47589742	47590654	3.90E-14	0.474739	15	3.90E-14	2.00E-20	0.86953	0.39479	Teosinte/Maize
CHG	5	47645080	47645692	1.00E-24	0.66034	9	4.80E-14	5.20E-31	0.72481	0.064469	Teosinte/Maize
CHG	5	47956169	47957635	2.60E-58	0.410906	54	3.60E-14	1.30E-64	0.78419	0.37328	Teosinte/Maize
CHG	5	50694945	50695158	9.90E-23	0.524949	10	4.30E-14	5.10E-29	0.54042	0.015473	Teosinte/Maize
CHG	5	51284140	51285481	1.30E-199	0.620251	72	1.80E-14	6.60E-206	0.63692	0.016667	Teosinte/Maize
CHG	5	52775657	52776015	4.30E-33	0.828546	8	4.50E-14	2.20E-39	0.83034	0.0017889	Teosinte/Maize
CHG	5	53641070	53641781	4.00E-17	0.435132	12	4.70E-14	2.00E-23	0.58864	0.15351	Teosinte/Maize
CHG	5	53776651	53776722	4.70E-21	0.460632	9	4.30E-14	2.40E-27	0.58114	0.12051	Teosinte/Maize
CHG	5	53953765	53954732	2.80E-84	0.437497	42	3.60E-14	1.40E-90	0.57193	0.13443	Teosinte/Maize
CHG	5	65027453	65028002	1.30E-24	0.631584	9	5.00E-14	6.70E-31	0.65812	0.026535	Teosinte/Maize
CHG	5	65029131	65029443	1.00E-22	0.575406	10	4.40E-14	5.30E-29	0.58278	0.007374	Teosinte/Maize
CHG	5	65481328	65481504	2.70E-16	0.421674	9	4.10E-14	1.40E-22	0.5381	0.11642	Teosinte/Maize
CHG	5	65708526	65709052	2.00E-24	0.500778	12	4.40E-14	1.00E-30	0.55848	0.0577	Teosinte/Maize
CHG	5	68139737	68140178	4.00E-31	0.53806	20	3.50E-14	2.00E-37	0.81361	0.27555	Teosinte/Maize
CHG	5	68147414	68147956	1.10E-21	0.476144	14	4.10E-14	5.70E-28	0.71811	0.24196	Teosinte/Maize
CHG	5	68208127	68208393	3.30E-31	0.683635	10	3.90E-14	1.70E-37	0.81363	0.12999	Teosinte/Maize
CHG	5	72056756	72057333	1.90E-45	0.413412	26	4.60E-14	9.80E-52	0.50445	0.091038	Teosinte/Maize
CHG	5	73220118	73220868	7.40E-79	0.573958	20	3.30E-14	3.80E-85	0.57667	0.0027115	Teosinte/Maize
CHG	5	73450624	73451072	7.80E-43	0.592391	11	4.00E-14	4.00E-49	0.59567	0.0032789	Teosinte/Maize
CHG	5	76284245	76284769	5.80E-71	0.719383	17	4.70E-14	3.00E-77	0.72159	0.0022093	Teosinte/Maize
CHG	5	76285075	76285714	9.30E-94	0.781713	24	2.70E-14	4.80E-100	0.83203	0.050316	Teosinte/Maize
CHG	5	77291579	77292275	7.00E-43	0.408623	20	4.30E-14	3.60E-49	0.58293	0.17431	Teosinte/Maize
CHG	5	79872032	79872339	5.10E-26	0.433836	11	4.60E-14	2.60E-32	0.49535	0.061515	Teosinte/Maize
CHG	5	81109507	81110013	2.90E-29	0.556547	15	4.20E-14	1.50E-35	0.654	0.097455	Teosinte/Maize
CHG	5	85650095	85650848	3.20E-34	0.498918	21	3.90E-14	1.70E-40	0.6807	0.18178	Teosinte/Maize
CHG	5	85860829	85861416	4.30E-48	0.801704	11	4.50E-14	2.20E-54	0.80444	0.0027343	Teosinte/Maize
CHG	5	86739209	86741082	1.10E-57	0.402344	59	5.50E-14	5.80E-64	0.78682	0.38448	Teosinte/Maize
CHG	5	89576673	89577486	3.30E-84	0.422187	27	4.20E-14	1.70E-90	0.49586	0.073675	Teosinte/Maize
CHG	5	91401699	91402006	4.90E-40	0.746234	10	4.90E-14	2.50E-46	0.8035	0.057263	Teosinte/Maize
CHG	5	93488024	93488270	4.80E-56	0.699393	15	6.00E-14	2.50E-62	0.70713	0.0077327	Teosinte/Maize
CHG	5	96699787	96700073	5.10E-26	0.551189	9	4.50E-14	2.60E-32	0.56802	0.016831	Teosinte/Maize
CHG	5	96733278	96733778	5.10E-14	0.470521	12	4.30E-14	2.60E-20	0.73999	0.26947	Teosinte/Maize
CHG	5	97416473	97418187	1.20E-161	0.520845	103	0.00E+00	6.40E-168	0.80311	0.28227	Teosinte/Maize
CHG	5	97675862	97675955	7.80E-09	0.4318	11	4.00E-14	4.00E-15	0.7946	0.3628	Teosinte/Maize
CHG	5	97676666	97677285	7.90E-15	0.44642	15	5.00E-14	4.10E-21	0.84373	0.39731	Teosinte/Maize
CHG	5	99113882	99114314	8.00E-68	0.84836	16	4.60E-14	4.10E-74	0.91237	0.064009	Teosinte/Maize
CHG	5	99339832	99340140	1.70E-65	0.54963	21	5.50E-14	8.80E-72	0.55468	0.0050526	Teosinte/Maize
CHG	5	99775647	99776088	2.50E-39	0.410341	29	5.60E-14	1.30E-45	0.48048	0.07014	Teosinte/Maize
CHG	5	99807433	99807737	9.70E-45	0.508149	16	5.80E-14	5.00E-51	0.51237	0.0042201	Teosinte/Maize
CHG	5	101559856	101561057	1.20E-116	0.500695	46	2.00E-14	6.40E-123	0.59138	0.090682	Teosinte/Maize
CHG	5	102524582	102524822	3.20E-20	0.483495	10	4.00E-14	1.70E-26	0.5422	0.058707	Teosinte/Maize
CHG	5	104155083	104155856	7.50E-22	0.432745	19	4.30E-14	3.90E-28	0.67165	0.23891	Teosinte/Maize
CHG	5	104478982	104479476	6.80E-31	0.598004	15	3.90E-14	3.50E-37	0.81987	0.22186	Teosinte/Maize
CHG	5	104484582	104485708	5.90E-179	0.71768	46	1.70E-14	3.00E-185	0.74234	0.024658	Teosinte/Maize
CHG	5	107489799	107490638	1.20E-22	0.427239	20	4.80E-14	6.00E-29	0.84547	0.41823	Teosinte/Maize
CHG	5	107851685	107852139	8.50E-21	0.520666	15	4.00E-14	4.40E-27	0.82864	0.30797	Teosinte/Maize
CHG	5	108290160	108291512	3.00E-183	0.601577	90	0.00E+00	1.50E-189	0.8656	0.26403	Teosinte/Maize
CHG	5	108619718	108620559	1.20E-94	0.580328	28	5.00E-14	5.90E-101	0.63953	0.059199	Teosinte/Maize
CHG	5	108620868	108622633	1.70E-248	0.6823	64	#NAME?	8.50E-255	0.7051	0.022801	Teosinte/Maize
CHG	5	108626672	108627754	1.80E-122	0.641781	31	4.10E-14	9.40E-129	0.67619	0.034409	Teosinte/Maize
CHG	5	108628143	108628511	6.00E-62	0.463491	25	5.30E-14	3.10E-68	0.57818	0.11469	Teosinte/Maize
CHG	5	108641999	108643557	9.10E-101	0.570626	38	5.20E-14	4.60E-107	0.75845	0.18782	Teosinte/Maize
CHG	5	108644590	108644839	3.00E-67	0.646392	17	4.40E-14	1.50E-73	0.65413	0.0077392	Teosinte/Maize
CHG	5	108883978	108884429	4.40E-16	0.47353	12	3.60E-14	2.20E-22	0.77021	0.29668	Teosinte/Maize
CHG	5	108946391	108946688	2.40E-13	0.537033	10	4.20E-14	1.20E-19	0.83506	0.29803	Teosinte/Maize
CHG	5	109288689	109289126	1.10E-33	0.434186	22	4.40E-14	5.80E-40	0.54785	0.11366	Teosinte/Maize
CHG	5	109303782	109304556	1.60E-77	0.84688	18	4.10E-14	8.00E-84	0.87774	0.030862	Teosinte/Maize
CHG	5	110912081	110914081	8.30E-209	0.714455	63	-1.10E-14	4.30E-215	0.80189	0.087431	Teosinte/Maize
CHG	5	112264500	112264786	3.80E-37	0.433309	13	4.60E-14	1.90E-43	0.43525	0.0019391	Teosinte/Maize
CHG	5	114207244	114208146	1.90E-42	0.505896	30	4.30E-14	1.00E-48	0.85221	0.34631	Teosinte/Maize
CHG	5	115029210	115029462	5.00E-52	0.75974	15	3.80E-14	2.60E-58	0.82776	0.068017	Teosinte/Maize
CHG	5	115509247	115509604	7.20E-05	0.415159	8	4.50E-14	3.70E-11	0.75759	0.34243	Teosinte/Maize
CHG	5	115745803	115746185	1.70E-37	0.722807	11	4.60E-14	8.60E-44	0.72496	0.0021535	Teosinte/Maize
CHG	5	115917466	115917853	6.10E-13	0.431971	12	4.10E-14	3.10E-19	0.73684	0.30487	Teosinte/Maize
CHG	5	117626700	117626780	6.60E-08	0.422832	9	4.30E-14	3.40E-14	0.53072	0.10789	Teosinte/Maize
CHG	5	118255393	118256060	3.40E-20	0.622325	8	4.80E-14	1.80E-26	0.73634	0.11401	Teosinte/Maize
CHG	5	118697534	118698819	1.20E-76	0.510441	30	5.70E-14	6.30E-83	0.52299	0.01255	Teosinte/Maize
CHG	5	119743224	119743851	1.10E-34	0.412843	23	5.70E-14	5.70E-41	0.5203	0.10746	Teosinte/Maize
CHG	5	120973804	120979597	2.90E-12	0.458894	195	4.10E-14	1.50E-18	0.82055	0.77433	Teosinte/Maize
CHG	5	120979770	120980003	3.10E-21	0.495034	14	4.00E-14	1.60E-27	0.70333	0.20829	Teosinte/Maize
CHG	5	122566305	122566488	9.20E-43	0.484137	18	3.60E-14	4.70E-49	0.49768	0.01354	Teosinte/Maize
CHG	5	122566998	122568778	1.80E-160	0.65619	49	3.90E-14	9.40E-167	0.70207	0.045885	Teosinte/Maize
CHG	5	123320788	123321941	1.00E-138	0.750504	38	2.90E-14	5.30E-145	0.80469	0.054185	Teosinte/Maize
CHG	5	123619311	123619853	3.70E-80	0.67296	26	3.70E-14	1.90E-86	0.75878	0.085824	Teosinte/Maize
CHG	5	123622318	123622710	1.10E-37	0.707551	11	4.60E-14	5.70E-44	0.77498	0.067432	Teosinte/Maize
CHG	5	124891485	124891745	1.10E-22	0.473016	12	4.50E-14	5.70E-29	0.48391	0.010892	Teosinte/Maize
CHG	5	125454283	125455581	1.30E-93	0.684534	26	1.90E-14	6.70E-100	0.72373	0.0392	Teosinte/Maize
CHG	5	126272555	126274533	7.40E-42	0.411218	36	3.90E-14	3.80E-48	0.63201	0.2208	Teosinte/Maize
CHG	5	127123191	127123342	1.60E-30	0.528138	16	3.90E-14	8.40E-37	0.69488	0.16674	Teosinte/Maize
CHG	5	127637794	127638708	8.90E-39	0.501503	16	4.30E-14	4.60E-45	0.53813	0.036627	Teosinte/Maize
CHG	5	129482941	129483269	5.70E-14	0.493231	13	5.00E-14	2.90E-20	0.79509	0.30185	Teosinte/Maize
CHG	5	129532580	129533350	8.90E-35	0.453243	23	3.60E-14	4.60E-41	0.74378	0.29053	Teosinte/Maize
CHG	5	129571129	129571542	1.10E-20	0.64045	9	4.80E-14	5.90E-27	0.84843	0.20799	Teosinte/Maize
CHG	5	132120789	132121743	1.00E-99	0.530984	53	3.90E-14	5.20E-106	0.88534	0.35435	Teosinte/Maize
CHG	5	136816082	136817283	1.50E-30	0.48505	22	4.70E-14	7.50E-37	0.70092	0.21587	Teosinte/Maize
CHG	5	136817615	136819068	1.70E-34	0.414349	32	5.40E-14	8.60E-41	0.70557	0.29122	Teosinte/Maize
CHG	5	137803525	137804297	2.30E-45	0.56589	24	3.60E-14	1.20E-51	0.83416	0.26827	Teosinte/Maize
CHG	5	138572907	138575920	2.00E-126	0.470513	90	0.00E+00	1.00E-132	0.78231	0.3118	Teosinte/Maize
CHG	5	140075055	140075408	1.20E-21	0.47123	8	5.10E-14	6.00E-28	0.494	0.022766	Teosinte/Maize
CHG	5	140909310	140910054	1.50E-59	0.52787	34	5.30E-14	7.50E-66	0.70419	0.17632	Teosinte/Maize
CHG	5	141699863	141700224	1.00E-35	0.604661	10	4.90E-14	5.20E-42	0.60944	0.0047828	Teosinte/Maize
CHG	5	143765504	143766009	3.20E-09	0.46051	9	4.70E-14	1.70E-15	0.85597	0.39546	Teosinte/Maize
CHG	5	145024628	145025144	8.30E-67	0.737854	18	3.40E-14	4.30E-73	0.74706	0.0092097	Teosinte/Maize
CHG	5	147237102	147237916	1.50E-26	0.489094	19	4.80E-14	7.80E-33	0.83336	0.34426	Teosinte/Maize
CHG	5	149856536	149857583	2.70E-39	0.423945	21	5.30E-14	1.40E-45	0.42818	0.0042321	Teosinte/Maize
CHG	5	150960830	150961194	2.10E-45	0.594199	15	5.30E-14	1.10E-51	0.60178	0.0075821	Teosinte/Maize
CHG	5	150961669	150962140	1.40E-38	0.630486	13	4.20E-14	7.30E-45	0.63935	0.008865	Teosinte/Maize
CHG	5	151775488	151776010	1.00E-27	0.635185	11	4.60E-14	5.10E-34	0.80895	0.17376	Teosinte/Maize
CHG	5	152263769	152264006	2.30E-31	0.613331	11	4.10E-14	1.20E-37	0.66265	0.049317	Teosinte/Maize
CHG	5	152299196	152300100	4.60E-46	0.525414	22	5.80E-14	2.40E-52	0.71657	0.19115	Teosinte/Maize
CHG	5	152440312	152441216	1.30E-35	0.474011	29	5.30E-14	6.60E-42	0.80712	0.33311	Teosinte/Maize
CHG	5	152447403	152448307	6.30E-69	0.540736	31	3.20E-14	3.20E-75	0.68861	0.14787	Teosinte/Maize
CHG	5	154557632	154558019	3.60E-12	0.523436	10	4.10E-14	1.90E-18	0.87376	0.35033	Teosinte/Maize
CHG	5	156315556	156315802	3.90E-39	0.605101	11	4.50E-14	2.00E-45	0.6125	0.0074007	Teosinte/Maize
