"marker","chr","physical","genetic"
"4_1321",4,132100000,110.88372
"4_1322",4,132200000,110.89287
"4_1323",4,132300000,110.90215
"4_1324",4,132400000,110.91154
"4_1325",4,132500000,110.92103
"4_1326",4,132600000,110.9306
"4_1327",4,132700000,110.94023
"4_1328",4,132800000,110.94992
"4_1329",4,132900000,110.95965
"4_1330",4,1.33e+08,110.9694
"4_1331",4,133100000,110.97915
"4_1332",4,133200000,110.9889
"4_1333",4,133300000,110.99863
"4_1334",4,133400000,111.00832
"4_1335",4,133500000,111.01796
"4_1336",4,133600000,111.02754
"4_1337",4,133700000,111.03703
"4_1338",4,133800000,111.04644
"4_1339",4,133900000,111.05573
"4_1340",4,1.34e+08,111.06492
"4_1341",4,134100000,111.07398
"4_1342",4,134200000,111.0829
"4_1343",4,134300000,111.09167
"4_1344",4,134400000,111.10027
"4_1345",4,134500000,111.10871
"4_1346",4,134600000,111.11696
"4_1347",4,134700000,111.12502
"4_1348",4,134800000,111.13287
"4_1349",4,134900000,111.1405
"4_1350",4,1.35e+08,111.14791
"4_1351",4,135100000,111.15507
"4_1352",4,135200000,111.16197
"4_1353",4,135300000,111.16862
"4_1354",4,135400000,111.17498
"4_1355",4,135500000,111.18106
"4_1356",4,135600000,111.18684
"4_1357",4,135700000,111.19232
"4_1358",4,135800000,111.19746
"4_1359",4,135900000,111.20228
"4_1360",4,1.36e+08,111.20675
"4_1361",4,136100000,111.21087
"4_1362",4,136200000,111.21461
"4_1363",4,136300000,111.21798
"4_1364",4,136400000,111.22096
"4_1365",4,136500000,111.22353
"4_1366",4,136600000,111.22569
"4_1367",4,136700000,111.22743
"4_1368",4,136800000,111.22873
"4_1369",4,136900000,111.22958
"4_1370",4,1.37e+08,111.22997
"4_1371",4,137100000,111.22989
"4_1372",4,137200000,111.22932
"4_1373",4,137300000,111.22826
"4_1374",4,137400000,111.2267
"4_1375",4,137500000,111.22462
"4_1376",4,137600000,111.22201
"4_1377",4,137700000,111.21886
"4_1378",4,137800000,111.21516
"4_1379",4,137900000,111.2109
"4_1380",4,1.38e+08,111.20607
"4_1381",4,138100000,111.20068
"4_1382",4,138200000,111.19473
"4_1383",4,138300000,111.18825
"4_1384",4,138400000,111.18125
"4_1385",4,138500000,111.17375
"4_1386",4,138600000,111.16576
"4_1387",4,138700000,111.15732
"4_1388",4,138800000,111.14845
"4_1389",4,138900000,111.13918
"4_1390",4,1.39e+08,111.12955
"4_1391",4,139100000,111.11957
"4_1392",4,139200000,111.10927
"4_1393",4,139300000,111.09869
"4_1394",4,139400000,111.08786
"4_1395",4,139500000,111.07683
"4_1396",4,139600000,111.06566
"4_1397",4,139700000,111.05439
"4_1398",4,139800000,111.04307
"4_1399",4,139900000,111.03176
"4_1400",4,1.4e+08,111.0205
"4_1401",4,140100000,111.00933
"4_1402",4,140200000,110.99832
"4_1403",4,140300000,110.98752
"4_1404",4,140400000,110.97696
"4_1405",4,140500000,110.9667
"4_1406",4,140600000,110.95679
"4_1407",4,140700000,110.94728
"4_1408",4,140800000,110.93822
"4_1409",4,140900000,110.92965
"4_1410",4,1.41e+08,110.92161
"4_1411",4,141100000,110.91416
"4_1412",4,141200000,110.90733
"4_1413",4,141300000,110.90116
"4_1414",4,141400000,110.89568
"4_1415",4,141500000,110.89094
"4_1416",4,141600000,110.88696
"4_1417",4,141700000,110.88379
"4_1418",4,141800000,110.88146
"4_1419",4,141900000,110.88
"4_1420",4,1.42e+08,110.87942
"4_1421",4,142100000,110.87975
"4_1422",4,142200000,110.881
"4_1423",4,142300000,110.88318
"4_1424",4,142400000,110.88629
"4_1425",4,142500000,110.89033
"4_1426",4,142600000,110.89529
"4_1427",4,142700000,110.90119
"4_1428",4,142800000,110.908
"4_1429",4,142900000,110.91572
"4_1430",4,1.43e+08,110.92434
"4_1431",4,143100000,110.93386
"4_1432",4,143200000,110.94426
"4_1433",4,143300000,110.95553
"4_1434",4,143400000,110.96767
"4_1435",4,143500000,110.98064
"4_1436",4,143600000,110.99445
"4_1437",4,143700000,111.00908
"4_1438",4,143800000,111.02451
"4_1439",4,143900000,111.04073
"4_1440",4,1.44e+08,111.05773
"4_1441",4,144100000,111.07548
"4_1442",4,144200000,111.09399
"4_1443",4,144300000,111.11322
"4_1444",4,144400000,111.13318
"4_1445",4,144500000,111.15383
"4_1446",4,144600000,111.17518
"4_1447",4,144700000,111.19721
"4_1448",4,144800000,111.2199
"4_1449",4,144900000,111.24324
"4_1450",4,1.45e+08,111.26723
"4_1451",4,145100000,111.29186
"4_1452",4,145200000,111.3171
"4_1453",4,145300000,111.34295
"4_1454",4,145400000,111.36941
"4_1455",4,145500000,111.39646
"4_1456",4,145600000,111.4241
"4_1457",4,145700000,111.45234
"4_1458",4,145800000,111.48115
"4_1459",4,145900000,111.51055
"4_1460",4,1.46e+08,111.54053
"4_1461",4,146100000,111.5711
"4_1462",4,146200000,111.60226
"4_1463",4,146300000,111.63402
"4_1464",4,146400000,111.66638
"4_1465",4,146500000,111.69936
"4_1466",4,146600000,111.73297
"4_1467",4,146700000,111.76722
"4_1468",4,146800000,111.80213
"4_1469",4,146900000,111.83772
"4_1470",4,1.47e+08,111.87401
"4_1471",4,147100000,111.911
"4_1472",4,147200000,111.94872
"4_1473",4,147300000,111.98718
"4_1474",4,147400000,112.0264
"4_1475",4,147500000,112.06639
"4_1476",4,147600000,112.10717
"4_1477",4,147700000,112.14875
"4_1478",4,147800000,112.19115
"4_1479",4,147900000,112.23438
"4_1480",4,1.48e+08,112.27845
"4_1481",4,148100000,112.32338
"4_1482",4,148200000,112.36918
"4_1483",4,148300000,112.41586
"4_1484",4,148400000,112.46344
"4_1485",4,148500000,112.51191
"4_1486",4,148600000,112.56129
"4_1487",4,148700000,112.61157
"4_1488",4,148800000,112.66278
"4_1489",4,148900000,112.71491
"4_1490",4,1.49e+08,112.76796
"4_1491",4,149100000,112.82192
"4_1492",4,149200000,112.87678
"4_1493",4,149300000,112.9325
"4_1494",4,149400000,112.98905
"4_1495",4,149500000,113.04639
"4_1496",4,149600000,113.10446
"4_1497",4,149700000,113.16321
"4_1498",4,149800000,113.22259
"4_1499",4,149900000,113.28255
"4_1500",4,1.5e+08,113.34301
"4_1501",4,150100000,113.40392
"4_1502",4,150200000,113.46521
"4_1503",4,150300000,113.5268
"4_1504",4,150400000,113.58862
"4_1505",4,150500000,113.65062
"4_1506",4,150600000,113.71272
"4_1507",4,150700000,113.77485
"4_1508",4,150800000,113.83693
"4_1509",4,150900000,113.8989
"4_1510",4,1.51e+08,113.9607
"4_1511",4,151100000,114.02224
"4_1512",4,151200000,114.08347
"4_1513",4,151300000,114.14434
"4_1514",4,151400000,114.20479
"4_1515",4,151500000,114.26476
"4_1516",4,151600000,114.3242
"4_1517",4,151700000,114.38308
"4_1518",4,151800000,114.44134
"4_1519",4,151900000,114.49894
"4_1520",4,1.52e+08,114.55586
"4_1521",4,152100000,114.61208
"4_1522",4,152200000,114.66756
"4_1523",4,152300000,114.7223
"4_1524",4,152400000,114.77626
"4_1525",4,152500000,114.82943
"4_1526",4,152600000,114.88178
"4_1527",4,152700000,114.9333
"4_1528",4,152800000,114.984
"4_1529",4,152900000,115.0339
"4_1530",4,1.53e+08,115.08301
"4_1531",4,153100000,115.13134
"4_1532",4,153200000,115.17891
"4_1533",4,153300000,115.22573
"4_1534",4,153400000,115.27183
"4_1535",4,153500000,115.31721
"4_1536",4,153600000,115.36189
"4_1537",4,153700000,115.40588
"4_1538",4,153800000,115.44921
"4_1539",4,153900000,115.49188
"4_1540",4,1.54e+08,115.53391
"4_1541",4,154100000,115.57532
"4_1542",4,154200000,115.61612
"4_1543",4,154300000,115.65632
"4_1544",4,154400000,115.69595
"4_1545",4,154500000,115.73501
"4_1546",4,154600000,115.77352
"4_1547",4,154700000,115.8115
"4_1548",4,154800000,115.84896
"4_1549",4,154900000,115.88591
"4_1550",4,1.55e+08,115.92238
"4_1551",4,155100000,115.95838
"4_1552",4,155200000,115.99395
"4_1553",4,155300000,116.02917
"4_1554",4,155400000,116.06411
"4_1555",4,155500000,116.09884
"4_1556",4,155600000,116.13346
"4_1557",4,155700000,116.16808
"4_1558",4,155800000,116.20284
"4_1559",4,155900000,116.23785
"4_1560",4,1.56e+08,116.27324
"4_1561",4,156100000,116.30913
"4_1562",4,156200000,116.3457
"4_1563",4,156300000,116.38313
"4_1564",4,156400000,116.42164
"4_1565",4,156500000,116.46144
"4_1566",4,156600000,116.50272
"4_1567",4,156700000,116.54571
"4_1568",4,156800000,116.5906
"4_1569",4,156900000,116.6376
"4_1570",4,1.57e+08,116.68693
"4_1571",4,157100000,116.73878
"4_1572",4,157200000,116.79337
"4_1573",4,157300000,116.85093
"4_1574",4,157400000,116.91169
"4_1575",4,157500000,116.97588
"4_1576",4,157600000,117.04374
"4_1577",4,157700000,117.1155
"4_1578",4,157800000,117.19139
"4_1579",4,157900000,117.27163
"4_1580",4,1.58e+08,117.35645
"4_1581",4,158100000,117.44604
"4_1582",4,158200000,117.5406
"4_1583",4,158300000,117.64031
"4_1584",4,158400000,117.74534
"4_1585",4,158500000,117.85584
"4_1586",4,158600000,117.97197
"4_1587",4,158700000,118.09389
"4_1588",4,158800000,118.22176
"4_1589",4,158900000,118.35574
"4_1590",4,1.59e+08,118.49599
"4_1591",4,159100000,118.64262
"4_1592",4,159200000,118.79564
"4_1593",4,159300000,118.95508
"4_1594",4,159400000,119.12097
"4_1595",4,159500000,119.29326
"4_1596",4,159600000,119.47183
"4_1597",4,159700000,119.65656
"4_1598",4,159800000,119.84733
"4_1599",4,159900000,120.04398
"4_1600",4,1.6e+08,120.24635
"4_1601",4,160100000,120.45426
"4_1602",4,160200000,120.66753
"4_1603",4,160300000,120.88594
"4_1604",4,160400000,121.10927
"4_1605",4,160500000,121.33727
"4_1606",4,160600000,121.56965
"4_1607",4,160700000,121.80607
"4_1608",4,160800000,122.04618
"4_1609",4,160900000,122.28964
"4_1610",4,1.61e+08,122.53611
"4_1611",4,161100000,122.78523
"4_1612",4,161200000,123.03664
"4_1613",4,161300000,123.28996
"4_1614",4,161400000,123.5448
"4_1615",4,161500000,123.80078
"4_1616",4,161600000,124.05751
"4_1617",4,161700000,124.31459
"4_1618",4,161800000,124.57166
"4_1619",4,161900000,124.82834
"4_1620",4,1.62e+08,125.0843
"4_1621",4,162100000,125.3392
"4_1622",4,162200000,125.59272
"4_1623",4,162300000,125.84455
"4_1624",4,162400000,126.09437
"4_1625",4,162500000,126.34188
"4_1626",4,162600000,126.58675
"4_1627",4,162700000,126.82871
"4_1628",4,162800000,127.06752
"4_1629",4,162900000,127.30292
"4_1630",4,1.63e+08,127.53475
"4_1631",4,163100000,127.76288
"4_1632",4,163200000,127.98723
"4_1633",4,163300000,128.2077
"4_1634",4,163400000,128.42419
"4_1635",4,163500000,128.63665
"4_1636",4,163600000,128.84507
"4_1637",4,163700000,129.04946
"4_1638",4,163800000,129.24981
"4_1639",4,163900000,129.44614
"4_1640",4,1.64e+08,129.63843
"4_1641",4,164100000,129.82671
"4_1642",4,164200000,130.01096
"4_1643",4,164300000,130.19119
"4_1644",4,164400000,130.3674
"4_1645",4,164500000,130.5396
"4_1646",4,164600000,130.70778
"4_1647",4,164700000,130.87195
"4_1648",4,164800000,131.03211
"4_1649",4,164900000,131.18827
"4_1650",4,1.65e+08,131.34042
"4_1651",4,165100000,131.48857
"4_1652",4,165200000,131.63272
"4_1653",4,165300000,131.77287
"4_1654",4,165400000,131.90903
"4_1655",4,165500000,132.04119
"4_1656",4,165600000,132.16937
"4_1657",4,165700000,132.29355
"4_1658",4,165800000,132.41375
"4_1659",4,165900000,132.52996
"4_1660",4,1.66e+08,132.6422
"4_1661",4,166100000,132.75045
"4_1662",4,166200000,132.85472
"4_1663",4,166300000,132.95503
"4_1664",4,166400000,133.05135
"4_1665",4,166500000,133.14371
"4_1666",4,166600000,133.2321
"4_1667",4,166700000,133.31654
"4_1668",4,166800000,133.39714
"4_1669",4,166900000,133.47402
"4_1670",4,1.67e+08,133.54733
"4_1671",4,167100000,133.61719
"4_1672",4,167200000,133.68375
"4_1673",4,167300000,133.74713
"4_1674",4,167400000,133.80747
"4_1675",4,167500000,133.8649
"4_1676",4,167600000,133.91956
"4_1677",4,167700000,133.97158
"4_1678",4,167800000,134.0211
"4_1679",4,167900000,134.06825
"4_1680",4,1.68e+08,134.11316
"4_1681",4,168100000,134.15597
"4_1682",4,168200000,134.19681
"4_1683",4,168300000,134.23582
"4_1684",4,168400000,134.27312
"4_1685",4,168500000,134.30886
"4_1686",4,168600000,134.34317
"4_1687",4,168700000,134.37618
"4_1688",4,168800000,134.40803
"4_1689",4,168900000,134.43885
"4_1690",4,1.69e+08,134.46877
"4_1691",4,169100000,134.49793
"4_1692",4,169200000,134.52646
"4_1693",4,169300000,134.5545
"4_1694",4,169400000,134.58218
"4_1695",4,169500000,134.60964
"4_1696",4,169600000,134.637
"4_1697",4,169700000,134.66441
"4_1698",4,169800000,134.69199
"4_1699",4,169900000,134.71989
"4_1700",4,1.7e+08,134.74823
"4_1701",4,170100000,134.77718
"4_1702",4,170200000,134.80688
"4_1703",4,170300000,134.8375
"4_1704",4,170400000,134.8692
"4_1705",4,170500000,134.90215
"4_1706",4,170600000,134.9365
"4_1707",4,170700000,134.9724
"4_1708",4,170800000,135.01
"4_1709",4,170900000,135.04947
"4_1710",4,1.71e+08,135.09096
"4_1711",4,171100000,135.13463
"4_1712",4,171200000,135.18062
"4_1713",4,171300000,135.2291
"4_1714",4,171400000,135.28021
"4_1715",4,171500000,135.33413
"4_1716",4,171600000,135.39099
"4_1717",4,171700000,135.45096
"4_1718",4,171800000,135.51419
"4_1719",4,171900000,135.58083
"4_1720",4,1.72e+08,135.65105
"4_1721",4,172100000,135.72496
"4_1722",4,172200000,135.80268
"4_1723",4,172300000,135.8843
"4_1724",4,172400000,135.96992
"4_1725",4,172500000,136.05967
"4_1726",4,172600000,136.15362
"4_1727",4,172700000,136.25181
"4_1728",4,172800000,136.35424
"4_1729",4,172900000,136.46089
"4_1730",4,1.73e+08,136.57176
"4_1731",4,173100000,136.68684
"4_1732",4,173200000,136.80612
"4_1733",4,173300000,136.9296
"4_1734",4,173400000,137.05726
"4_1735",4,173500000,137.1891
"4_1736",4,173600000,137.3251
"4_1737",4,173700000,137.46527
"4_1738",4,173800000,137.60959
"4_1739",4,173900000,137.75803
"4_1740",4,1.74e+08,137.91051
"4_1741",4,174100000,138.06693
"4_1742",4,174200000,138.22719
"4_1743",4,174300000,138.39116
"4_1744",4,174400000,138.55871
"4_1745",4,174500000,138.72972
"4_1746",4,174600000,138.90406
"4_1747",4,174700000,139.08159
"4_1748",4,174800000,139.26219
"4_1749",4,174900000,139.44569
"4_1750",4,1.75e+08,139.63192
"4_1751",4,175100000,139.82071
"4_1752",4,175200000,140.01188
"4_1753",4,175300000,140.20525
"4_1754",4,175400000,140.40064
"4_1755",4,175500000,140.59788
"4_1756",4,175600000,140.79679
"4_1757",4,175700000,140.99719
"4_1758",4,175800000,141.19891
"4_1759",4,175900000,141.40179
"4_1760",4,1.76e+08,141.60566
"4_1761",4,176100000,141.81037
"4_1762",4,176200000,142.01577
"4_1763",4,176300000,142.22171
"4_1764",4,176400000,142.42806
"4_1765",4,176500000,142.63469
"4_1766",4,176600000,142.84153
"4_1767",4,176700000,143.04855
"4_1768",4,176800000,143.25568
"4_1769",4,176900000,143.4629
"4_1770",4,1.77e+08,143.67014
"4_1771",4,177100000,143.87738
"4_1772",4,177200000,144.08464
"4_1773",4,177300000,144.29196
"4_1774",4,177400000,144.49939
"4_1775",4,177500000,144.70698
"4_1776",4,177600000,144.91479
"4_1777",4,177700000,145.12286
"4_1778",4,177800000,145.33125
"4_1779",4,177900000,145.54
"4_1780",4,1.78e+08,145.74917
"4_1781",4,178100000,145.95881
"4_1782",4,178200000,146.16897
"4_1783",4,178300000,146.37971
"4_1784",4,178400000,146.59106
"4_1785",4,178500000,146.80309
"4_1786",4,178600000,147.01584
"4_1787",4,178700000,147.22936
"4_1788",4,178800000,147.44371
"4_1789",4,178900000,147.65894
"4_1790",4,1.79e+08,147.8751
"4_1791",4,179100000,148.09224
"4_1792",4,179200000,148.3104
"4_1793",4,179300000,148.52965
"4_1794",4,179400000,148.75003
"4_1795",4,179500000,148.9716
"4_1796",4,179600000,149.19439
"4_1797",4,179700000,149.41848
"4_1798",4,179800000,149.6439
"4_1799",4,179900000,149.87071
"4_1800",4,1.8e+08,150.09895
"4_1801",4,180100000,150.32869
"4_1802",4,180200000,150.55996
"4_1803",4,180300000,150.79283
"4_1804",4,180400000,151.02734
"4_1805",4,180500000,151.26352
"4_1806",4,180600000,151.50139
"4_1807",4,180700000,151.74098
"4_1808",4,180800000,151.98232
"4_1809",4,180900000,152.22542
"4_1810",4,1.81e+08,152.47031
"4_1811",4,181100000,152.71702
"4_1812",4,181200000,152.96557
"4_1813",4,181300000,153.21599
"4_1814",4,181400000,153.46829
"4_1815",4,181500000,153.7225
"4_1816",4,181600000,153.97866
"4_1817",4,181700000,154.23675
"4_1818",4,181800000,154.49675
"4_1819",4,181900000,154.75859
"4_1820",4,1.82e+08,155.02221
"4_1821",4,182100000,155.28755
"4_1822",4,182200000,155.55453
"4_1823",4,182300000,155.82309
"4_1824",4,182400000,156.09317
"4_1825",4,182500000,156.3647
"4_1826",4,182600000,156.63761
"4_1827",4,182700000,156.91184
"4_1828",4,182800000,157.18726
"4_1829",4,182900000,157.4637
"4_1830",4,1.83e+08,157.74095
"4_1831",4,183100000,158.01879
"4_1832",4,183200000,158.29699
"4_1833",4,183300000,158.57534
"4_1834",4,183400000,158.8536
"4_1835",4,183500000,159.13157
"4_1836",4,183600000,159.40902
"4_1837",4,183700000,159.68573
"4_1838",4,183800000,159.96148
"4_1839",4,183900000,160.23605
"4_1840",4,1.84e+08,160.50922
"4_1841",4,184100000,160.78077
"4_1842",4,184200000,161.05047
"4_1843",4,184300000,161.31811
"4_1844",4,184400000,161.58346
"4_1845",4,184500000,161.84632
"4_1846",4,184600000,162.10648
"4_1847",4,184700000,162.36374
"4_1848",4,184800000,162.61791
"4_1849",4,184900000,162.86881
"4_1850",4,1.85e+08,163.11626
"4_1851",4,185100000,163.36008
"4_1852",4,185200000,163.60011
"4_1853",4,185300000,163.83616
"4_1854",4,185400000,164.06806
"4_1855",4,185500000,164.29568
"4_1856",4,185600000,164.51887
"4_1857",4,185700000,164.73754
"4_1858",4,185800000,164.95159
"4_1859",4,185900000,165.16094
"4_1860",4,1.86e+08,165.36549
"4_1861",4,186100000,165.56515
"4_1862",4,186200000,165.75982
"4_1863",4,186300000,165.94941
"4_1864",4,186400000,166.13384
"4_1865",4,186500000,166.31301
"4_1866",4,186600000,166.48683
"4_1867",4,186700000,166.65523
"4_1868",4,186800000,166.81816
"4_1869",4,186900000,166.97563
"4_1870",4,1.87e+08,167.12769
"4_1871",4,187100000,167.27437
"4_1872",4,187200000,167.41571
"4_1873",4,187300000,167.55176
"4_1874",4,187400000,167.68256
"4_1875",4,187500000,167.80818
"4_1876",4,187600000,167.92872
"4_1877",4,187700000,168.04429
"4_1878",4,187800000,168.15501
"4_1879",4,187900000,168.26097
"4_1880",4,1.88e+08,168.36229
"4_1881",4,188100000,168.45908
"4_1882",4,188200000,168.55145
"4_1883",4,188300000,168.63951
"4_1884",4,188400000,168.72342
"4_1885",4,188500000,168.80337
"4_1886",4,188600000,168.87956
"4_1887",4,188700000,168.95222
"4_1888",4,188800000,169.02155
"4_1889",4,188900000,169.08775
"4_1890",4,1.89e+08,169.15104
"4_1891",4,189100000,169.21164
"4_1892",4,189200000,169.26977
"4_1893",4,189300000,169.32571
"4_1894",4,189400000,169.37976
"4_1895",4,189500000,169.43223
"4_1896",4,189600000,169.48344
"4_1897",4,189700000,169.53369
"4_1898",4,189800000,169.58329
"4_1899",4,189900000,169.63255
"4_1900",4,1.9e+08,169.68177
"4_1901",4,190100000,169.73125
"4_1902",4,190200000,169.78128
"4_1903",4,190300000,169.83211
"4_1904",4,190400000,169.88399
"4_1905",4,190500000,169.93713
"4_1906",4,190600000,169.99176
"4_1907",4,190700000,170.04807
"4_1908",4,190800000,170.10629
"4_1909",4,190900000,170.16661
"4_1910",4,1.91e+08,170.22919
"4_1911",4,191100000,170.29419
"4_1912",4,191200000,170.36177
"4_1913",4,191300000,170.43209
"4_1914",4,191400000,170.5053
"4_1915",4,191500000,170.58157
"4_1916",4,191600000,170.66104
"4_1917",4,191700000,170.74387
"4_1918",4,191800000,170.83023
"4_1919",4,191900000,170.92027
"4_1920",4,1.92e+08,171.01415
"4_1921",4,192100000,171.11202
"4_1922",4,192200000,171.21399
"4_1923",4,192300000,171.32007
"4_1924",4,192400000,171.43022
"4_1925",4,192500000,171.54443
"4_1926",4,192600000,171.66266
"4_1927",4,192700000,171.7849
"4_1928",4,192800000,171.91113
"4_1929",4,192900000,172.04131
"4_1930",4,1.93e+08,172.17543
"4_1931",4,193100000,172.31347
"4_1932",4,193200000,172.45539
"4_1933",4,193300000,172.60119
"4_1934",4,193400000,172.75083
"4_1935",4,193500000,172.90429
"4_1936",4,193600000,173.06155
"4_1937",4,193700000,173.22254
"4_1938",4,193800000,173.38715
"4_1939",4,193900000,173.5553
"4_1940",4,1.94e+08,173.72685
"4_1941",4,194100000,173.90171
"4_1942",4,194200000,174.07968
"4_1943",4,194300000,174.2606
"4_1944",4,194400000,174.44426
"4_1945",4,194500000,174.63045
"4_1946",4,194600000,174.81892
"4_1947",4,194700000,175.00944
"4_1948",4,194800000,175.20178
"4_1949",4,194900000,175.39569
"4_1950",4,1.95e+08,175.59092
"4_1951",4,195100000,175.78719
"4_1952",4,195200000,175.98422
"4_1953",4,195300000,176.18172
"4_1954",4,195400000,176.37941
"4_1955",4,195500000,176.57699
"4_1956",4,195600000,176.77415
"4_1957",4,195700000,176.97059
"4_1958",4,195800000,177.16602
"4_1959",4,195900000,177.36014
"4_1960",4,1.96e+08,177.55265
"4_1961",4,196100000,177.74324
"4_1962",4,196200000,177.93163
"4_1963",4,196300000,178.11751
"4_1964",4,196400000,178.30058
"4_1965",4,196500000,178.48055
"4_1966",4,196600000,178.65711
"4_1967",4,196700000,178.82997
"4_1968",4,196800000,178.99883
"4_1969",4,196900000,179.16339
"4_1970",4,1.97e+08,179.32334
"4_1971",4,197100000,179.4784
"4_1972",4,197200000,179.6283
"4_1973",4,197300000,179.77282
"4_1974",4,197400000,179.91174
"4_1975",4,197500000,180.04488
"4_1976",4,197600000,180.17211
"4_1977",4,197700000,180.29328
"4_1978",4,197800000,180.40833
"4_1979",4,197900000,180.5173
