Type	chr	start	stop	q-value	mean_methylation_difference	#CpGs	p(MWU)	p(2D KS)	mean_Maize	mean_Lan	Compare	Gene
CHG	9	1462034	1462168	6.30E-29	0.724699	9	4.70E-14	3.10E-35	0.81384	0.089145	teosinte/maize	Zm00001d044757
CHG	9	1604387	1604766	1.10E-15	-0.45554	14	4.60E-14	5.40E-22	0.29924	0.75478	teosinte/maize	Zm00001d044760
CHG	9	1714386	1714573	2.40E-15	0.600271	6	4.60E-14	1.20E-21	0.67023	0.069962	teosinte/maize	Zm00001d044762
CHG	9	1714958	1715174	1.40E-29	0.605349	8	4.70E-14	6.70E-36	0.61029	0.0049451	teosinte/maize	Zm00001d044762
CHG	9	1779170	1779517	7.30E-29	0.735638	9	4.90E-14	3.60E-35	0.83574	0.1001	teosinte/maize	Zm00001d044763
CHG	9	1779847	1780149	2.00E-67	0.578624	16	4.50E-14	9.80E-74	0.58111	0.002486	teosinte/maize	Zm00001d044763
CHG	9	1839517	1839620	1.20E-20	0.683789	8	3.80E-14	6.00E-27	0.7979	0.11411	teosinte/maize	Zm00001d044765
CHG	9	1840185	1840498	1.80E-86	0.678542	20	3.80E-14	8.90E-93	0.68316	0.0046135	teosinte/maize	Zm00001d044765
CHG	9	6344859	6345510	2.70E-28	-0.529975	19	4.50E-14	1.30E-34	0.10629	0.63627	teosinte/maize	Zm00001d044878
CHG	9	6345783	6346194	2.50E-26	-0.527834	18	4.30E-14	1.20E-32	0.027552	0.55539	teosinte/maize	Zm00001d044878
CHG	9	10992314	10992480	0.028	0.403269	8	4.60E-14	1.40E-08	0.90552	0.50225	teosinte/maize	Zm00001d045047
CHG	9	11191648	11192236	6.40E-70	0.626023	18	3.50E-14	3.20E-76	0.63401	0.0079891	teosinte/maize	Zm00001d045054
CHG	9	12390141	12390645	9.40E-34	0.464704	13	4.70E-14	4.60E-40	0.54729	0.082586	teosinte/maize	Zm00001d045097
CHG	9	14248299	14248640	4.90E-08	-0.419201	10	4.50E-14	2.40E-14	0.12635	0.54555	teosinte/maize	Zm00001d045147
CHG	9	14336849	14337216	1.50E-33	0.572358	12	4.20E-14	7.30E-40	0.60411	0.031751	teosinte/maize	Zm00001d045149
CHG	9	16087026	16087420	6.20E-11	0.536426	9	4.20E-14	3.00E-17	0.80783	0.27141	teosinte/maize	Zm00001d045209
CHG	9	16490907	16491100	5.70E-18	-0.54545	20	4.40E-14	2.80E-24	0.042594	0.54351	teosinte/maize	Zm00001d045221
CHG	9	16491444	16491579	3.20E-10	0.401069	6	4.40E-14	1.60E-16	0.42868	0.027606	teosinte/maize	Zm00001d045221
CHG	9	16491598	16491986	4.20E-127	0.679686	30	7.20E-14	2.00E-133	0.68305	0.0033619	teosinte/maize	Zm00001d045221
CHG	9	17763951	17764182	3.30E-46	0.518009	14	3.60E-14	1.60E-52	0.53225	0.01424	teosinte/maize	Zm00001d045279
CHG	9	18932801	18933051	8.20E-20	0.721408	6	5.10E-14	4.00E-26	0.7333	0.011895	teosinte/maize	Zm00001d045322
CHG	9	20087646	20087796	1.60E-19	0.627006	8	4.70E-14	7.70E-26	0.72426	0.097252	teosinte/maize	Zm00001d045377
CHG	9	20088535	20088600	1.20E-15	0.507304	8	4.30E-14	6.10E-22	0.63087	0.12357	teosinte/maize	Zm00001d045377
CHG	9	21252751	21253337	2.50E-52	0.713016	17	3.20E-14	1.20E-58	0.85188	0.13886	teosinte/maize	Zm00001d045414
CHG	9	21988913	21988997	1.10E-10	-0.52986	6	4.00E-14	5.60E-17	0.13169	0.66155	teosinte/maize	Zm00001d045433
CHG	9	21989239	21989450	2.50E-37	-0.494223	20	4.60E-14	1.20E-43	0.12492	0.61915	teosinte/maize	Zm00001d045433
CHG	9	22057897	22058058	5.40E-07	-0.424886	8	5.80E-14	2.70E-13	0.044723	0.46961	teosinte/maize	Zm00001d045434
CHG	9	27025905	27026089	8.90E-65	0.777559	16	6.00E-14	4.40E-71	0.78844	0.010882	teosinte/maize	Zm00001d045573
CHG	9	27028989	27029167	4.10E-67	0.754839	16	5.30E-14	2.00E-73	0.77868	0.023843	teosinte/maize	Zm00001d045573
CHG	9	27030385	27030597	1.40E-24	0.862835	6	4.40E-14	7.00E-31	0.86663	0.0037959	teosinte/maize	Zm00001d045573
CHG	9	27030916	27030990	1.40E-29	0.788469	7	3.90E-14	6.90E-36	0.79011	0.0016392	teosinte/maize	Zm00001d045573
CHG	9	28042785	28043667	3.40E-29	0.400568	37	4.40E-14	1.70E-35	0.88036	0.47979	teosinte/maize	Zm00001d045597
CHG	9	29762237	29762882	3.50E-33	-0.492325	18	3.70E-14	1.70E-39	0.1734	0.66573	teosinte/maize	Zm00001d045633
CHG	9	36015284	36016501	9.60E-73	-0.615285	30	5.20E-14	4.70E-79	0.17466	0.78994	teosinte/maize	Zm00001d045735
CHG	9	36400582	36400702	2.00E-15	0.469893	10	4.90E-14	9.80E-22	0.58819	0.11829	teosinte/maize	Zm00001d045744
CHG	9	36895911	36896662	2.70E-22	0.421342	21	3.70E-14	1.30E-28	0.79601	0.37467	teosinte/maize	Zm00001d045747
CHG	9	36895911	36896662	2.70E-22	0.421342	21	3.70E-14	1.30E-28	0.79601	0.37467	teosinte/maize	Zm00001d045748
CHG	9	37441784	37442128	1.80E-14	0.538907	9	4.30E-14	9.00E-21	0.80551	0.2666	teosinte/maize	Zm00001d045760
CHG	9	37444421	37444617	7.50E-34	0.817871	8	4.50E-14	3.70E-40	0.82258	0.0047072	teosinte/maize	Zm00001d045760
CHG	9	47009870	47009978	1.50E-14	-0.5838	6	3.90E-14	7.50E-21	0.081784	0.66558	teosinte/maize	Zm00001d045910
CHG	9	47087123	47087224	3.50E-07	-0.41904	10	4.40E-14	1.70E-13	0.045451	0.46449	teosinte/maize	Zm00001d045911
CHG	9	50262355	50262945	8.60E-39	-0.484246	27	4.70E-14	4.20E-45	0.072154	0.5564	teosinte/maize	Zm00001d045962
CHG	9	50991783	50992579	1.30E-14	0.42087	18	4.60E-14	6.30E-21	0.83876	0.41789	teosinte/maize	Zm00001d045972
CHG	9	53773594	53773975	1.30E-79	0.631102	23	5.50E-14	6.20E-86	0.63709	0.0059846	teosinte/maize	Zm00001d046007
CHG	9	58962829	58963870	2.20E-50	0.602858	20	3.60E-14	1.10E-56	0.66183	0.058973	teosinte/maize	Zm00001d046047
CHG	9	60329112	60329260	1.30E-33	0.495724	14	4.40E-14	6.50E-40	0.50686	0.011132	teosinte/maize	Zm00001d046053
CHG	9	60329112	60329260	1.30E-33	0.495724	14	4.40E-14	6.50E-40	0.50686	0.011132	teosinte/maize	Zm00001d046054
CHG	9	60507179	60507677	2.40E-24	0.46339	17	4.00E-14	1.20E-30	0.71172	0.24833	teosinte/maize	Zm00001d046060
CHG	9	61603270	61603670	9.10E-25	0.604916	9	3.80E-14	4.40E-31	0.6259	0.020984	teosinte/maize	Zm00001d046073
CHG	9	66677289	66677531	2.60E-21	0.649113	6	3.90E-14	1.30E-27	0.64911	7.14E-08	teosinte/maize	Zm00001d046141
CHG	9	71340251	71340779	3.10E-62	0.482937	32	3.20E-14	1.50E-68	0.6661	0.18317	teosinte/maize	Zm00001d046194
CHG	9	73360324	73360518	4.70E-22	0.44405	18	4.20E-14	2.30E-28	0.83563	0.39158	teosinte/maize	Zm00001d046229
CHG	9	73360324	73360518	4.70E-22	0.44405	18	4.20E-14	2.30E-28	0.83563	0.39158	teosinte/maize	Zm00001d046230
CHG	9	73619884	73620187	5.00E-25	0.416798	14	5.00E-14	2.50E-31	0.49912	0.082326	teosinte/maize	Zm00001d046231
CHG	9	78334671	78334983	9.70E-12	-0.415307	9	5.30E-14	4.80E-18	0.01942	0.43473	teosinte/maize	Zm00001d046288
CHG	9	79547450	79547700	1.20E-64	0.72127	23	4.20E-14	5.70E-71	0.90585	0.18458	teosinte/maize	Zm00001d046305
CHG	9	86542106	86542249	1.90E-06	0.453834	8	5.10E-14	9.50E-13	0.88749	0.43366	teosinte/maize	Zm00001d046385
CHG	9	88592885	88593385	6.40E-08	0.400599	11	4.20E-14	3.20E-14	0.68583	0.28524	teosinte/maize	Zm00001d046420
CHG	9	89465959	89466153	5.40E-26	0.598232	7	3.80E-14	2.70E-32	0.60685	0.0086224	teosinte/maize	Zm00001d046429
CHG	9	93401991	93402091	0.00082	-0.426271	6	1.90E-11	4.00E-10	0.12294	0.54921	teosinte/maize	Zm00001d046517
CHG	9	95897356	95897700	3.70E-22	0.543298	7	4.40E-14	1.80E-28	0.57116	0.027858	teosinte/maize	Zm00001d046558
CHG	9	104244146	104244655	6.90E-123	0.809601	29	7.00E-14	3.40E-129	0.83916	0.029559	teosinte/maize	Zm00001d046747
CHG	9	104244949	104245678	5.60E-254	0.776085	58	2.00E-14	2.70E-260	0.77817	0.002085	teosinte/maize	Zm00001d046747
CHG	9	106453977	106454067	2.90E-23	0.68721	7	4.70E-14	1.40E-29	0.75859	0.071384	teosinte/maize	Zm00001d046799
CHG	9	106749266	106749571	6.40E-09	0.417101	11	4.50E-14	3.10E-15	0.73417	0.31707	teosinte/maize	Zm00001d046810
CHG	9	108409742	108409886	8.00E-13	-0.435776	9	4.00E-14	3.90E-19	0.021596	0.45737	teosinte/maize	Zm00001d046852
CHG	9	108409742	108409886	8.00E-13	-0.435776	9	4.00E-14	3.90E-19	0.021596	0.45737	teosinte/maize	Zm00001d046853
CHG	9	108661532	108662637	2.30E-106	0.695807	33	2.10E-14	1.10E-112	0.77068	0.074872	teosinte/maize	Zm00001d046875
CHG	9	110202902	110202943	0.00012	-0.413093	6	6.90E-10	6.00E-11	0.18533	0.59842	teosinte/maize	Zm00001d046912
CHG	9	111695019	111695855	7.50E-233	0.762802	54	7.20E-14	3.70E-239	0.76961	0.0068124	teosinte/maize	Zm00001d046933
CHG	9	113503850	113504441	6.40E-33	-0.482986	22	4.90E-14	3.10E-39	0.29708	0.78007	teosinte/maize	Zm00001d046968
CHG	9	117386343	117387103	4.70E-46	0.581768	21	4.80E-14	2.30E-52	0.73889	0.15712	teosinte/maize	Zm00001d047074
CHG	9	117387330	117387975	1.70E-17	0.456624	16	4.00E-14	8.20E-24	0.79347	0.33685	teosinte/maize	Zm00001d047074
CHG	9	117417745	117418322	4.50E-42	0.430783	25	3.90E-14	2.20E-48	0.56225	0.13147	teosinte/maize	Zm00001d047074
CHG	9	117423338	117424477	1.10E-44	0.400548	46	4.90E-14	5.40E-51	0.76853	0.36798	teosinte/maize	Zm00001d047074
CHG	9	117424849	117425194	0.00053	0.418574	7	6.80E-14	2.60E-10	0.86388	0.44531	teosinte/maize	Zm00001d047074
CHG	9	119871626	119872078	8.10E-47	0.582062	16	5.50E-14	4.00E-53	0.63416	0.052093	teosinte/maize	Zm00001d047142
CHG	9	120191385	120192552	6.50E-152	0.848851	33	6.00E-14	3.20E-158	0.86075	0.0119	teosinte/maize	Zm00001d047153
CHG	9	120193663	120194286	1.00E-32	0.891563	8	4.50E-14	5.10E-39	0.9009	0.0093407	teosinte/maize	Zm00001d047153
CHG	9	120194786	120194934	1.80E-26	0.910851	6	4.20E-14	9.00E-33	0.92122	0.010364	teosinte/maize	Zm00001d047153
CHG	9	120195369	120195530	3.10E-55	0.908669	12	4.60E-14	1.50E-61	0.91139	0.0027237	teosinte/maize	Zm00001d047153
CHG	9	120196523	120196719	9.80E-14	0.631249	6	4.10E-14	4.80E-20	0.82117	0.18992	teosinte/maize	Zm00001d047153
CHG	9	120387630	120388090	2.00E-27	0.446817	25	3.90E-14	9.80E-34	0.84556	0.39875	teosinte/maize	Zm00001d047161
CHG	9	122463903	122464364	7.00E-30	0.417342	20	4.60E-14	3.40E-36	0.51524	0.097898	teosinte/maize	Zm00001d047215
CHG	9	122465054	122465446	7.30E-50	0.498326	18	4.80E-14	3.60E-56	0.50898	0.010653	teosinte/maize	Zm00001d047215
CHG	9	122920818	122921012	1.60E-27	-0.46035	15	4.40E-14	7.90E-34	0.0063073	0.46666	teosinte/maize	Zm00001d047224
CHG	9	122940380	122940869	2.20E-14	0.493346	11	4.80E-14	1.10E-20	0.78956	0.29621	teosinte/maize	Zm00001d047226
CHG	9	124764339	124764561	9.30E-21	0.593631	8	4.40E-14	4.50E-27	0.85447	0.26084	teosinte/maize	Zm00001d047261
CHG	9	125820994	125821040	4.80E-21	0.661147	8	5.00E-14	2.40E-27	0.83584	0.17469	teosinte/maize	Zm00001d047296
CHG	9	126198019	126198415	2.90E-10	0.400223	12	4.30E-14	1.40E-16	0.69663	0.29641	teosinte/maize	Zm00001d047306
CHG	9	128264654	128264900	6.50E-11	-0.493475	7	4.10E-14	3.20E-17	0.11572	0.6092	teosinte/maize	Zm00001d047382
CHG	9	128625739	128625814	4.80E-10	-0.426699	6	4.40E-14	2.30E-16	0.45134	0.87804	teosinte/maize	Zm00001d047392
CHG	9	128625909	128626696	4.30E-82	-0.609253	29	3.80E-14	2.10E-88	0.083467	0.69272	teosinte/maize	Zm00001d047392
CHG	9	128626900	128627364	1.30E-16	-0.440405	22	4.20E-14	6.40E-23	0.2682	0.66408	teosinte/maize	Zm00001d047392
CHG	9	130357634	130357998	1.50E-48	-0.530975	20	3.60E-14	7.40E-55	0.34691	0.87789	teosinte/maize	Zm00001d047445
CHG	9	130357634	130357998	1.50E-48	-0.530975	20	3.60E-14	7.40E-55	0.34691	0.87789	teosinte/maize	Zm00001d047446
CHG	9	130698828	130700333	1.00E-177	-0.651212	71	5.20E-14	5.00E-184	0.069047	0.72026	teosinte/maize	Zm00001d047453
CHG	9	130700583	130701458	1.70E-57	-0.492967	30	3.20E-14	8.30E-64	0.30652	0.79949	teosinte/maize	Zm00001d047453
CHG	9	132748200	132748422	2.70E-34	0.551475	12	5.00E-14	1.30E-40	0.56561	0.014136	teosinte/maize	Zm00001d047499
CHG	9	137785457	137785659	3.60E-34	0.896728	8	4.00E-14	1.80E-40	0.90611	0.0093826	teosinte/maize	Zm00001d047636
CHG	9	137824832	137825193	1.40E-20	0.406107	13	4.40E-14	6.90E-27	0.49834	0.092231	teosinte/maize	Zm00001d047639
CHG	9	138356341	138356617	6.00E-37	0.567328	18	3.80E-14	3.00E-43	0.87907	0.31174	teosinte/maize	Zm00001d047659
CHG	9	139881271	139881499	1.90E-24	-0.669981	11	4.20E-14	9.10E-31	0.037355	0.70734	teosinte/maize	Zm00001d047717
CHG	9	144399567	144400435	6.90E-49	0.400419	41	4.50E-14	3.40E-55	0.67172	0.2713	teosinte/maize	Zm00001d047889
CHG	9	144409001	144409106	1.40E-12	0.438591	6	4.30E-14	6.90E-19	0.51995	0.081356	teosinte/maize	Zm00001d047889
CHG	9	144409156	144410540	1.90E-162	0.565357	70	2.10E-14	9.30E-169	0.72911	0.16376	teosinte/maize	Zm00001d047889
CHG	9	144410628	144410747	9.20E-08	0.53468	6	4.70E-14	4.50E-14	0.78325	0.24857	teosinte/maize	Zm00001d047889
CHG	9	144417639	144419989	0	0.486307	165	0	0	0.55088	0.06457	teosinte/maize	Zm00001d047889
CHG	9	144437299	144438303	2.70E-113	0.543819	61	3.70E-14	1.30E-119	0.74909	0.20527	teosinte/maize	Zm00001d047889
CHG	9	144456813	144457085	1.60E-13	0.580584	6	4.30E-14	7.90E-20	0.7579	0.17732	teosinte/maize	Zm00001d047889
CHG	9	144465055	144465234	3.10E-26	0.51873	9	4.40E-14	1.50E-32	0.55097	0.03224	teosinte/maize	Zm00001d047892
CHG	9	144673968	144674741	4.60E-60	0.480889	30	3.30E-14	2.20E-66	0.6827	0.20181	teosinte/maize	Zm00001d047897
CHG	9	144760190	144761107	2.10E-28	0.403816	24	4.80E-14	1.10E-34	0.82509	0.42127	teosinte/maize	Zm00001d047900
CHG	9	146611183	146611575	2.00E-22	-0.431742	18	3.90E-14	9.70E-29	0.025144	0.45689	teosinte/maize	Zm00001d047967
CHG	9	148004091	148004472	4.90E-18	0.52121	9	4.40E-14	2.40E-24	0.65796	0.13675	teosinte/maize	Zm00001d048013
CHG	9	148341349	148341420	1.90E-25	0.709846	8	4.60E-14	9.20E-32	0.83278	0.12294	teosinte/maize	Zm00001d048025
CHG	9	148341349	148341420	1.90E-25	0.709846	8	4.60E-14	9.20E-32	0.83278	0.12294	teosinte/maize	Zm00001d048026
CHG	9	148452915	148453178	3.30E-09	0.543467	7	4.00E-14	1.60E-15	0.8859	0.34243	teosinte/maize	Zm00001d048034
CHG	9	148452915	148453178	3.30E-09	0.543467	7	4.00E-14	1.60E-15	0.8859	0.34243	teosinte/maize	Zm00001d048035
CHG	9	148453431	148453874	5.50E-56	0.650622	21	5.20E-14	2.70E-62	0.88898	0.23836	teosinte/maize	Zm00001d048034
CHG	9	148453431	148453874	5.50E-56	0.650622	21	5.20E-14	2.70E-62	0.88898	0.23836	teosinte/maize	Zm00001d048035
CHG	9	148600893	148601119	1.20E-17	-0.625589	9	4.40E-14	6.00E-24	0.041206	0.6668	teosinte/maize	Zm00001d048039
CHG	9	148600893	148601119	1.20E-17	-0.625589	9	4.40E-14	6.00E-24	0.041206	0.6668	teosinte/maize	Zm00001d048040
CHG	9	148911063	148911611	1.40E-32	0.650374	12	3.80E-14	7.00E-39	0.78057	0.13019	teosinte/maize	Zm00001d048050
CHG	9	148911063	148911611	1.40E-32	0.650374	12	3.80E-14	7.00E-39	0.78057	0.13019	teosinte/maize	Zm00001d048051
CHG	9	148911851	148911968	7.10E-10	0.577148	6	4.50E-14	3.50E-16	0.83725	0.2601	teosinte/maize	Zm00001d048050
CHG	9	148911851	148911968	7.10E-10	0.577148	6	4.50E-14	3.50E-16	0.83725	0.2601	teosinte/maize	Zm00001d048051
CHG	9	155230896	155231203	6.70E-48	-0.594705	21	3.80E-14	3.30E-54	0.014877	0.60958	teosinte/maize	Zm00001d048372
CHG	9	155231548	155234749	0	-0.621234	150	0	0	0.017393	0.63863	teosinte/maize	Zm00001d048372
CHG	9	155231548	155234749	0	-0.621234	150	0	0	0.017393	0.63863	teosinte/maize	Zm00001d048373
CHG	9	156919263	156919495	1.50E-16	0.441546	6	4.10E-14	7.40E-23	0.4743	0.032755	teosinte/maize	Zm00001d048472
CHG	9	157711402	157711931	4.00E-28	0.439275	20	3.90E-14	2.00E-34	0.76133	0.32205	teosinte/maize	Zm00001d048518
CHG	9	159324553	159324912	2.70E-24	0.522858	16	5.00E-14	1.30E-30	0.86932	0.34646	teosinte/maize	Zm00001d048574
CHG	10	603923	604091	1.40E-18	0.400014	9	4.30E-14	6.80E-25	0.52149	0.12147	teosinte/maize	Zm00001d023216
CHG	10	603923	604091	1.40E-18	0.400014	9	4.30E-14	6.80E-25	0.52149	0.12147	teosinte/maize	Zm00001d023217
CHG	10	1048323	1048533	1.80E-32	0.457787	14	4.20E-14	9.00E-39	0.59966	0.14188	teosinte/maize	Zm00001d023235
CHG	10	1604091	1604234	8.60E-23	0.418204	7	4.10E-14	4.20E-29	0.42042	0.0022165	teosinte/maize	Zm00001d023264
CHG	10	1604091	1604234	8.60E-23	0.418204	7	4.10E-14	4.20E-29	0.42042	0.0022165	teosinte/maize	Zm00001d023265
CHG	10	1604479	1604554	5.60E-15	0.433858	6	4.50E-14	2.70E-21	0.44393	0.010074	teosinte/maize	Zm00001d023264
CHG	10	1604479	1604554	5.60E-15	0.433858	6	4.50E-14	2.70E-21	0.44393	0.010074	teosinte/maize	Zm00001d023265
CHG	10	2744147	2744774	7.60E-118	0.662941	32	3.60E-14	3.70E-124	0.71274	0.049795	teosinte/maize	Zm00001d023311
CHG	10	2745717	2746190	3.30E-66	0.670064	18	3.80E-14	1.60E-72	0.71528	0.045213	teosinte/maize	Zm00001d023311
CHG	10	2746788	2746926	8.20E-29	0.76469	7	4.90E-14	4.00E-35	0.80413	0.039439	teosinte/maize	Zm00001d023311
CHG	10	2747225	2747367	1.30E-28	0.666099	8	4.00E-14	6.50E-35	0.70546	0.039362	teosinte/maize	Zm00001d023311
CHG	10	2747662	2747772	1.50E-19	0.640766	6	4.00E-14	7.40E-26	0.66673	0.025967	teosinte/maize	Zm00001d023311
CHG	10	2748522	2748776	3.00E-18	0.45971	13	4.50E-14	1.50E-24	0.6206	0.16089	teosinte/maize	Zm00001d023311
CHG	10	3995631	3995711	2.00E-11	0.445969	6	4.60E-14	9.90E-18	0.52122	0.075251	teosinte/maize	Zm00001d023353
CHG	10	3995746	3995783	1.40E-09	0.449199	6	4.20E-14	6.70E-16	0.75514	0.30595	teosinte/maize	Zm00001d023353
CHG	10	3995797	3995819	3.80E-12	0.48118	6	4.00E-14	1.90E-18	0.89012	0.40894	teosinte/maize	Zm00001d023353
CHG	10	4498802	4498971	4.50E-39	0.79359	10	3.90E-14	2.20E-45	0.79451	0.00091502	teosinte/maize	Zm00001d023392
CHG	10	4499202	4499393	8.00E-45	0.867092	11	3.60E-14	3.90E-51	0.88725	0.020161	teosinte/maize	Zm00001d023392
CHG	10	6035353	6035639	1.90E-32	-0.474783	24	4.00E-14	9.50E-39	0.061347	0.53613	teosinte/maize	Zm00001d023451
CHG	10	6425142	6425345	1.70E-07	0.515072	6	4.70E-14	8.50E-14	0.76172	0.24664	teosinte/maize	Zm00001d023465
CHG	10	7351138	7351392	1.70E-23	0.728412	8	4.50E-14	8.10E-30	0.83458	0.10617	teosinte/maize	Zm00001d023495
CHG	10	7549347	7549573	1.40E-27	0.518682	13	3.90E-14	6.70E-34	0.72997	0.21129	teosinte/maize	Zm00001d023503
CHG	10	18095191	18095560	2.20E-26	-0.566201	15	4.80E-14	1.10E-32	0.13323	0.69943	teosinte/maize	Zm00001d023738
CHG	10	21515503	21516061	1.00E-31	0.403607	21	4.80E-14	5.10E-38	0.43801	0.034407	teosinte/maize	Zm00001d023796
CHG	10	24408105	24408221	1.20E-17	0.523267	9	4.40E-14	6.00E-24	0.86521	0.34194	teosinte/maize	Zm00001d023846
CHG	10	25415176	25415461	4.30E-08	-0.427451	11	4.60E-14	2.10E-14	0.16578	0.59324	teosinte/maize	Zm00001d023865
CHG	10	27462902	27463509	6.90E-31	0.43939	21	4.30E-14	3.40E-37	0.74424	0.30485	teosinte/maize	Zm00001d023906
CHG	10	27462902	27463509	6.90E-31	0.43939	21	4.30E-14	3.40E-37	0.74424	0.30485	teosinte/maize	Zm00001d023907
CHG	10	28456261	28456626	9.60E-12	0.499548	7	4.70E-14	4.70E-18	0.74422	0.24467	teosinte/maize	Zm00001d023924
CHG	10	31258922	31259484	6.70E-23	0.450046	15	4.70E-14	3.30E-29	0.71428	0.26423	teosinte/maize	Zm00001d023952
CHG	10	32815646	32815892	1.70E-62	0.681471	18	4.60E-14	8.30E-69	0.69205	0.010579	teosinte/maize	Zm00001d023973
CHG	10	34971962	34972591	6.80E-21	0.491241	16	3.90E-14	3.30E-27	0.75783	0.26658	teosinte/maize	Zm00001d023992
CHG	10	38845411	38845921	2.10E-41	0.715554	13	5.10E-14	1.10E-47	0.86163	0.14608	teosinte/maize	Zm00001d024037
CHG	10	39725274	39725579	2.40E-19	0.427438	10	4.60E-14	1.20E-25	0.52942	0.10199	teosinte/maize	Zm00001d024048
CHG	10	39776727	39776831	4.20E-16	0.610195	8	4.10E-14	2.00E-22	0.77739	0.16719	teosinte/maize	Zm00001d024049
CHG	10	40255885	40256180	5.90E-11	-0.468245	9	4.30E-14	2.90E-17	0.26108	0.72933	teosinte/maize	Zm00001d024053
CHG	10	43763567	43764923	9.40E-176	0.504594	67	-6.70E-16	4.60E-182	0.52286	0.018263	teosinte/maize	Zm00001d024092
CHG	10	47328018	47328312	5.00E-45	0.538736	16	5.50E-14	2.50E-51	0.55107	0.012339	teosinte/maize	Zm00001d024120
CHG	10	47328694	47329071	1.30E-76	0.6593	22	5.30E-14	6.30E-83	0.72013	0.060834	teosinte/maize	Zm00001d024120
CHG	10	50516640	50517098	1.80E-17	0.518658	8	4.00E-14	8.80E-24	0.52714	0.0084846	teosinte/maize	Zm00001d024156
CHG	10	50517351	50517792	5.80E-28	0.560825	10	4.50E-14	2.80E-34	0.58432	0.023492	teosinte/maize	Zm00001d024156
CHG	10	51235019	51235228	7.00E-26	-0.467431	19	4.10E-14	3.50E-32	0.18021	0.64764	teosinte/maize	Zm00001d024159
CHG	10	51318746	51319293	3.50E-60	-0.456697	31	3.20E-14	1.70E-66	0.0075281	0.46422	teosinte/maize	Zm00001d024160
CHG	10	51617328	51617434	8.50E-06	0.404715	6	4.80E-14	4.20E-12	0.93121	0.5265	teosinte/maize	Zm00001d024164
CHG	10	52321224	52321974	4.60E-32	-0.488177	22	4.30E-14	2.30E-38	0.0089365	0.49711	teosinte/maize	Zm00001d024169
CHG	10	54997213	54997466	4.80E-24	0.512303	13	4.80E-14	2.40E-30	0.65219	0.13989	teosinte/maize	Zm00001d024195
CHG	10	58557397	58557806	1.20E-91	-0.606104	32	3.10E-14	6.00E-98	0.014251	0.62036	teosinte/maize	Zm00001d024234
CHG	10	64829429	64831092	4.80E-175	0.414066	84	0	2.40E-181	0.49381	0.079748	teosinte/maize	Zm00001d024327
CHG	10	66573462	66573896	2.70E-21	-0.411799	26	4.30E-14	1.30E-27	0.20413	0.61593	teosinte/maize	Zm00001d024357
CHG	10	67238732	67239016	6.80E-15	0.72415	6	4.20E-14	3.30E-21	0.83761	0.11346	teosinte/maize	Zm00001d024367
CHG	10	67244840	67245599	1.30E-65	0.700229	19	4.40E-14	6.40E-72	0.80866	0.10843	teosinte/maize	Zm00001d024368
CHG	10	68648541	68649057	3.70E-32	0.627789	13	4.60E-14	1.80E-38	0.78365	0.15586	teosinte/maize	Zm00001d024394
CHG	10	68924949	68925469	1.90E-50	-0.464848	36	5.60E-14	9.50E-57	0.14673	0.61158	teosinte/maize	Zm00001d024398
CHG	10	68926094	68926822	9.60E-25	-0.404874	19	3.70E-14	4.70E-31	0.20341	0.60829	teosinte/maize	Zm00001d024398
CHG	10	72226583	72226669	7.40E-18	0.484295	6	4.70E-14	3.60E-24	0.56417	0.079877	teosinte/maize	Zm00001d024467
CHG	10	78334748	78334862	1.20E-14	-0.535234	6	4.60E-14	6.00E-21	0.27167	0.8069	teosinte/maize	Zm00001d024562
CHG	10	78839886	78840335	8.50E-39	-0.425897	23	4.00E-14	4.20E-45	0.37342	0.79931	teosinte/maize	Zm00001d024574
CHG	10	78839886	78840335	8.50E-39	-0.425897	23	4.00E-14	4.20E-45	0.37342	0.79931	teosinte/maize	Zm00001d024575
CHG	10	82071452	82071699	1.10E-83	0.67499	29	5.30E-14	5.60E-90	0.82729	0.1523	teosinte/maize	Zm00001d024648
CHG	10	82138948	82139977	2.30E-19	0.425807	19	4.00E-14	1.10E-25	0.77016	0.34436	teosinte/maize	Zm00001d024652
CHG	10	82422061	82422304	5.30E-13	-0.497668	10	4.20E-14	2.60E-19	0.043358	0.54103	teosinte/maize	Zm00001d024657
CHG	10	83936702	83936994	8.90E-42	0.663583	13	4.20E-14	4.40E-48	0.73891	0.075328	teosinte/maize	Zm00001d024694
CHG	10	83959552	83960560	5.30E-53	0.601204	24	5.00E-14	2.60E-59	0.87703	0.27583	teosinte/maize	Zm00001d024697
CHG	10	83959552	83960560	5.30E-53	0.601204	24	5.00E-14	2.60E-59	0.87703	0.27583	teosinte/maize	Zm00001d024698
CHG	10	83960961	83961380	2.70E-43	0.712694	12	4.30E-14	1.30E-49	0.77237	0.059678	teosinte/maize	Zm00001d024697
CHG	10	83960961	83961380	2.70E-43	0.712694	12	4.30E-14	1.30E-49	0.77237	0.059678	teosinte/maize	Zm00001d024698
CHG	10	84563382	84563730	6.80E-27	0.716991	7	3.80E-14	3.30E-33	0.84256	0.12557	teosinte/maize	Zm00001d024713
CHG	10	84563949	84565051	7.30E-124	0.7448	32	1.70E-14	3.60E-130	0.87127	0.12647	teosinte/maize	Zm00001d024713
