Context	Comparsion	Chr_D	Start_D	end_D	meth(PopA-PopB)	Chr_F	Start_F	end_F	Feature	Overlap(bp)
CHG	Teosinte/Landrace	8	99100353	99100512	0.685116	8	99084738	99120283	TE	159
CHG	Teosinte/Landrace	8	100003249	100003381	0.716219	8	100001051	100003421	Exon	132
CHG	Teosinte/Landrace	8	108611088	108611575	0.408887	8	108610376	108615375	Gene_down_5k	487
CHG	Teosinte/Landrace	8	125257887	125258678	-0.403913	8	125247840	125258895	Intron	791
CHG	Teosinte/Landrace	8	140859882	140860045	0.620037	8	140845879	140871976	TE	163
CHG	Teosinte/Landrace	8	147108090	147108293	-0.512163	8	147105048	147108489	Intergenic	203
CHG	Teosinte/Landrace	8	147353508	147353867	-0.658715	8	147348740	147353739	Gene_up_5k	231
CHG	Teosinte/Landrace	8	149257494	149257759	-0.452772	8	149257564	149258776	Intron	195
CHG	Teosinte/Landrace	8	149258309	149258574	-0.461233	8	149257564	149258776	Intron	265
CHG	Teosinte/Landrace	8	149262996	149263502	-0.511766	8	149261861	149266860	Gene_up_5k	506
CHG	Teosinte/Landrace	8	149265029	149265170	-0.441706	8	149261861	149266860	Gene_up_5k	141
CHG	Teosinte/Landrace	8	153964207	153964334	0.447465	8	153961130	153966319	TE	127
CHG	Teosinte/Landrace	8	156693524	156693841	0.544947	8	156693336	156694580	Exon	317
CHG	Teosinte/Landrace	8	160892362	160892510	0.567841	8	160890794	160895793	Gene_down_5k	148
CHG	Teosinte/Landrace	8	163128877	163129190	0.431578	8	163127900	163132899	Gene_down_5k	313
CHG	Teosinte/Landrace	8	171858336	171858468	0.527713	8	171857718	171862717	Gene_up_5k	132
CHG	Teosinte/Landrace	9	1780048	1780149	0.437606	9	1779930	1780352	Exon	101
CHG	Teosinte/Landrace	9	1840287	1840498	0.640728	9	1840276	1840701	Exon	211
CHG	Teosinte/Landrace	9	7163938	7164439	0.574175	9	7149118	7167106	TE	501
CHG	Teosinte/Landrace	9	14267156	14267783	0.450173	9	14264101	14272562	Intron	627
CHG	Teosinte/Landrace	9	14533836	14535187	0.64582	9	14532960	14537959	Gene_up_5k	1351
CHG	Teosinte/Landrace	9	16491377	16492014	0.633468	9	16491567	16492075	Exon	447
CHG	Teosinte/Landrace	9	17292556	17293196	0.797947	9	17253056	17334106	TE	640
CHG	Teosinte/Landrace	9	17829544	17830066	0.512776	9	17827504	17832503	Gene_down_5k	522
CHG	Teosinte/Landrace	9	17847866	17848352	0.502655	9	17847114	17850277	Intergenic	486
CHG	Teosinte/Landrace	9	21223164	21223392	0.406676	9	21215823	21226457	Intergenic	228
CHG	Teosinte/Landrace	9	21252968	21253362	0.499061	9	21248325	21253324	Gene_down_5k	356
CHG	Teosinte/Landrace	9	24909664	24910031	0.789267	9	24902995	24914120	TE	367
CHG	Teosinte/Landrace	9	36520531	36521580	0.832613	9	36515753	36530425	Intergenic	1049
CHG	Teosinte/Landrace	9	37431092	37431643	0.421183	9	37430590	37435589	Gene_up_5k	551
CHG	Teosinte/Landrace	9	39962045	39962190	0.735929	9	39955484	39995977	TE	145
CHG	Teosinte/Landrace	9	50247337	50247689	-0.404795	9	50246254	50262037	Intron	352
CHG	Teosinte/Landrace	9	53773682	53773868	0.609428	9	53773356	53778355	Gene_down_5k	186
CHG	Teosinte/Landrace	9	54269912	54270395	0.586248	9	54267662	54271251	Intergenic	483
CHG	Teosinte/Landrace	9	55971924	55972346	-0.595125	9	55971082	56042250	TE	422
CHG	Teosinte/Landrace	9	59971563	59971770	0.507383	9	59959634	59972346	TE	207
CHG	Teosinte/Landrace	9	61837692	61837924	0.442033	9	61833380	61838379	Gene_down_5k	232
CHG	Teosinte/Landrace	9	68779722	68780070	0.717676	9	68778966	68786887	TE	348
CHG	Teosinte/Landrace	9	72645008	72645375	0.600066	9	72639021	72646497	Intergenic	367
CHG	Teosinte/Landrace	9	78196272	78196609	-0.402192	9	78192524	78197523	Gene_up_5k	337
CHG	Teosinte/Landrace	9	79172915	79173233	-0.434629	9	79172851	79194778	Intergenic	318
CHG	Teosinte/Landrace	9	85831042	85831174	0.525723	9	85829015	85831432	Intron	132
CHG	Teosinte/Landrace	9	87511045	87511234	0.412515	9	87504177	87521042	TE	189
CHG	Teosinte/Landrace	9	104245035	104245792	0.56915	9	104244488	104246998	Exon	757
CHG	Teosinte/Landrace	9	108982377	108982497	0.651003	9	108940825	109021352	TE	120
CHG	Teosinte/Landrace	9	109014261	109014530	0.517147	9	108940825	109021352	TE	269
CHG	Teosinte/Landrace	9	111695368	111696038	0.53523	9	111694793	111695699	Exon	331
CHG	Teosinte/Landrace	9	114950003	114950617	-0.428443	9	114946045	114951044	Gene_down_5k	614
CHG	Teosinte/Landrace	9	117386343	117386559	0.430823	9	117367859	117454573	Exon	216
CHG	Teosinte/Landrace	9	120515143	120515328	0.57519	9	120511591	120518095	Intron	185
CHG	Teosinte/Landrace	9	120515819	120516189	0.527145	9	120511591	120518095	Intron	370
CHG	Teosinte/Landrace	9	130698894	130699054	-0.78049	9	130694997	130704255	Intron	160
CHG	Teosinte/Landrace	9	130699675	130700089	-0.840967	9	130694997	130704255	Intron	414
CHG	Teosinte/Landrace	9	133662151	133662459	0.549904	9	133648173	133685444	TE	308
CHG	Teosinte/Landrace	9	133669768	133670182	0.625837	9	133648173	133685444	TE	414
CHG	Teosinte/Landrace	9	144418107	144418736	0.476804	9	144415425	144420797	Intron	629
CHG	Teosinte/Landrace	9	144437376	144437544	0.508277	9	144394809	144456468	Exon	168
CHG	Teosinte/Landrace	9	144440146	144440507	0.431179	9	144394809	144456468	Exon	361
CHG	Teosinte/Landrace	9	147414007	147414387	-0.406745	9	147414185	147414586	Exon	202
CHG	Teosinte/Landrace	9	148600911	148601212	-0.641368	9	148599597	148604596	Gene_up_5k	301
CHG	Teosinte/Landrace	9	148911305	148911611	0.495518	9	148911140	148911964	Exon	306
CHG	Teosinte/Landrace	9	149326498	149326809	-0.601019	9	149324630	149327988	TE	311
CHG	Teosinte/Landrace	9	155230646	155234651	-0.869469	9	155231300	155236299	Gene_down_5k	3351
CHG	Teosinte/Landrace	10	2745984	2746190	0.596185	10	2743366	2746153	Exon	169
CHG	Teosinte/Landrace	10	4041807	4042259	0.436077	10	3995538	4071383	TE	452
CHG	Teosinte/Landrace	10	7350817	7351437	0.593604	10	7351038	7352347	Intron	399
CHG	Teosinte/Landrace	10	18516382	18516699	0.49836	10	18497236	18525705	Intergenic	317
CHG	Teosinte/Landrace	10	21378333	21378745	-0.569091	10	21361648	21380333	Intergenic	412
CHG	Teosinte/Landrace	10	29851204	29851539	-0.422625	10	29842763	29853386	Intergenic	335
CHG	Teosinte/Landrace	10	32816319	32816657	0.593619	10	32816263	32817141	Exon	338
CHG	Teosinte/Landrace	10	34063544	34063860	-0.683263	10	34062652	34077158	Intergenic	316
CHG	Teosinte/Landrace	10	35357668	35357824	0.837633	10	35350961	35368944	Intergenic	156
CHG	Teosinte/Landrace	10	36112447	36112591	0.575153	10	36100221	36140820	TE	144
CHG	Teosinte/Landrace	10	39779629	39780149	-0.406878	10	39779403	39780208	Exon	520
CHG	Teosinte/Landrace	10	43719116	43719796	0.501633	10	43718084	43727090	TE	680
CHG	Teosinte/Landrace	10	43763567	43764013	0.540681	10	43761059	43766058	Gene_down_5k	446
CHG	Teosinte/Landrace	10	43764333	43764538	0.491845	10	43761059	43766058	Gene_down_5k	205
CHG	Teosinte/Landrace	10	45770737	45771362	0.478243	10	45750978	45793600	TE	625
CHG	Teosinte/Landrace	10	45784026	45784579	0.41155	10	45750978	45793600	TE	553
CHG	Teosinte/Landrace	10	51537554	51538526	0.695769	10	51535994	51539985	TE	972
CHG	Teosinte/Landrace	10	52261667	52261870	0.857246	10	52261611	52276214	TE	203
CHG	Teosinte/Landrace	10	64829794	64830310	0.42528	10	64828296	64836459	Intron	516
CHG	Teosinte/Landrace	10	66573540	66573896	-0.479876	10	66569278	66574277	Gene_down_5k	356
CHG	Teosinte/Landrace	10	68648849	68649016	0.530936	10	68645435	68650434	Gene_up_5k	167
CHG	Teosinte/Landrace	10	74045915	74046451	0.48866	10	74036084	74047378	Intergenic	536
CHG	Teosinte/Landrace	10	78080131	78080305	-0.465401	10	78079496	78080596	Exon	174
CHG	Teosinte/Landrace	10	78334331	78334864	-0.489004	10	78334052	78335179	Exon	533
CHG	Teosinte/Landrace	10	80322607	80323080	0.465817	10	80320665	80327430	TE	473
CHG	Teosinte/Landrace	10	86731175	86731336	0.452701	10	86724156	86731976	TE	161
CHG	Teosinte/Landrace	10	100224386	100224632	0.404991	10	100221193	100225268	Intron	246
CHG	Teosinte/Landrace	10	101502108	101502265	0.750856	10	101497592	101505533	Intergenic	157
CHG	Teosinte/Landrace	10	102055309	102055595	0.654141	10	102055060	102055944	Exon	286
CHG	Teosinte/Landrace	10	102323894	102324043	-0.440386	10	102311982	102329961	TE	149
CHG	Teosinte/Landrace	10	105266615	105267130	0.747736	10	105266261	105267370	TE	515
CHG	Teosinte/Landrace	10	106763530	106763737	-0.456277	10	106759011	106764010	Gene_down_5k	207
CHG	Teosinte/Landrace	10	110438156	110438601	-0.401496	10	110437775	110442774	Gene_down_5k	445
CHG	Teosinte/Landrace	10	122249541	122250194	0.532894	10	122231085	122252138	Intergenic	653
CHG	Teosinte/Landrace	10	142374087	142374217	-0.448671	10	142371205	142376204	Gene_down_5k	130
CHG	Teosinte/Landrace	10	147478990	147479228	0.569217	10	147474321	147479320	Gene_down_5k	238
CHG	Teosinte/Landrace	10	148278861	148278979	0.4194	10	148276220	148280086	Intergenic	118
CHG	Teosinte/Landrace	10	148279348	148279488	0.413607	10	148276220	148280086	Intergenic	140
CHG	Teosinte/Maize	1	47058	47294	0.498752	1	45877	50876	Gene_down_5k	236
CHG	Teosinte/Maize	1	47767	49104	0.485276	1	45877	50876	Gene_down_5k	1337
CHG	Teosinte/Maize	1	173111	177287	0.444876	1	172036	177929	TE	4176
CHG	Teosinte/Maize	1	178394	178712	0.449511	1	177930	183339	Intergenic	318
CHG	Teosinte/Maize	1	180290	182241	0.459581	1	177930	183339	Intergenic	1951
CHG	Teosinte/Maize	1	209297	210608	0.687888	1	205716	210715	Gene_up_5k	1311
CHG	Teosinte/Maize	1	211030	211979	0.687672	1	209114	220714	TE	949
CHG	Teosinte/Maize	1	212399	214060	0.523667	1	209114	220714	TE	1661
CHG	Teosinte/Maize	1	215037	215493	0.56349	1	209114	220714	TE	456
CHG	Teosinte/Maize	1	262630	263481	0.790552	1	262225	282121	Intergenic	851
CHG	Teosinte/Maize	1	279447	280311	0.447688	1	262225	282121	Intergenic	864
CHG	Teosinte/Maize	1	403786	404187	-0.599777	1	396833	415212	Intergenic	401
CHG	Teosinte/Maize	1	1919161	1919334	0.588649	1	1918645	1923644	Gene_up_5k	173
CHG	Teosinte/Maize	1	1919972	1922080	0.568476	1	1918645	1923644	Gene_up_5k	2108
CHG	Teosinte/Maize	1	2774254	2776205	0.577265	1	2774575	2775291	Intron	716
CHG	Teosinte/Maize	1	6087220	6087625	0.482711	1	6082502	6087997	TE	405
CHG	Teosinte/Maize	1	6382954	6383758	0.42741	1	6380605	6385720	Intergenic	804
CHG	Teosinte/Maize	1	8057412	8057958	0.593403	1	8053918	8058917	Gene_down_5k	546
CHG	Teosinte/Maize	1	10966052	10966509	0.427404	1	10957237	10966425	TE	373
CHG	Teosinte/Maize	1	11301366	11301629	0.407244	1	11299567	11304566	Gene_down_5k	263
CHG	Teosinte/Maize	1	11952074	11952211	0.421761	1	11947380	11952379	Gene_up_5k	137
CHG	Teosinte/Maize	1	11986161	11986520	0.422248	1	11984543	11989542	Gene_down_5k	359
CHG	Teosinte/Maize	1	13587059	13587320	0.417983	1	13585833	13587624	Intergenic	261
CHG	Teosinte/Maize	1	14522215	14522818	0.473777	1	14521247	14527217	Intergenic	603
CHG	Teosinte/Maize	1	14576537	14577248	0.829463	1	14571869	14576868	Gene_down_5k	331
CHG	Teosinte/Maize	1	15501884	15502021	0.602222	1	15501663	15506662	Gene_down_5k	137
CHG	Teosinte/Maize	1	15502732	15503036	0.555103	1	15501663	15506662	Gene_down_5k	304
CHG	Teosinte/Maize	1	17609576	17611031	0.500808	1	17605396	17611603	TE	1455
CHG	Teosinte/Maize	1	17611404	17614168	0.461278	1	17610562	17615561	Gene_down_5k	2764
CHG	Teosinte/Maize	1	17615707	17617604	0.448815	1	17615131	17620130	Gene_down_5k	1897
CHG	Teosinte/Maize	1	18463827	18465064	-0.43024	1	18462292	18467291	Gene_down_5k	1237
CHG	Teosinte/Maize	1	19795433	19795816	0.44561	1	19787739	19798907	Intergenic	383
CHG	Teosinte/Maize	1	20531377	20531887	0.440866	1	20528271	20533270	Gene_up_5k	510
CHG	Teosinte/Maize	1	21186011	21186165	0.444125	1	21182278	21187277	Gene_up_5k	154
CHG	Teosinte/Maize	1	22596507	22596914	0.816711	1	22594568	22599567	Gene_up_5k	407
CHG	Teosinte/Maize	1	23270140	23270802	0.718627	1	23265825	23270824	Gene_down_5k	662
CHG	Teosinte/Maize	1	23270840	23271093	0.520345	1	23270018	23275017	Gene_down_5k	253
CHG	Teosinte/Maize	1	23271164	23272043	0.562576	1	23270018	23275017	Gene_down_5k	879
CHG	Teosinte/Maize	1	23636068	23636126	-0.644121	1	23634750	23639749	Gene_up_5k	58
CHG	Teosinte/Maize	1	24309450	24309616	0.719748	1	24305500	24310499	Gene_up_5k	166
CHG	Teosinte/Maize	1	25312817	25313324	0.453658	1	25297867	25317403	TE	507
CHG	Teosinte/Maize	1	28635369	28636035	0.471944	1	28633545	28638544	Gene_down_5k	666
CHG	Teosinte/Maize	1	29726684	29727378	0.746773	1	29660130	29731529	TE	694
CHG	Teosinte/Maize	1	31798858	31799187	-0.49947	1	31796986	31799019	Intron	161
CHG	Teosinte/Maize	1	33301179	33302368	0.405513	1	33298345	33303344	Gene_down_5k	1189
CHG	Teosinte/Maize	1	34430222	34430421	0.590602	1	34429185	34430663	Intergenic	199
CHG	Teosinte/Maize	1	34438997	34439704	0.405836	1	34438812	34448285	Intergenic	707
CHG	Teosinte/Maize	1	34440864	34441088	0.602304	1	34438812	34448285	Intergenic	224
CHG	Teosinte/Maize	1	34779317	34779394	0.528316	1	34777479	34780542	Intergenic	77
CHG	Teosinte/Maize	1	34919483	34920312	0.465396	1	34919546	34923716	TE	766
CHG	Teosinte/Maize	1	34920623	34921293	0.4443	1	34919546	34923716	TE	670
CHG	Teosinte/Maize	1	34921596	34922344	0.490491	1	34919546	34923716	TE	748
CHG	Teosinte/Maize	1	35758674	35759575	0.410334	1	35757813	35764771	Intron	901
CHG	Teosinte/Maize	1	35760685	35762115	0.440699	1	35757813	35764771	Intron	1430
CHG	Teosinte/Maize	1	36154722	36156147	-0.436863	1	36152441	36161711	Intergenic	1425
CHG	Teosinte/Maize	1	38134505	38135055	0.425512	1	38134008	38146115	TE	550
CHG	Teosinte/Maize	1	38322833	38322951	0.548518	1	38321850	38323024	Exon	118
CHG	Teosinte/Maize	1	41565009	41565204	0.42925	1	41563653	41569086	TE	195
CHG	Teosinte/Maize	1	46643486	46644102	0.709837	1	46640495	46648849	TE	616
CHG	Teosinte/Maize	1	50010775	50011409	-0.415323	1	50007218	50011935	Intergenic	634
CHG	Teosinte/Maize	1	52503096	52503253	0.422007	1	52499909	52507633	Intron	157
CHG	Teosinte/Maize	1	58947568	58947842	0.531787	1	58947625	58947813	Intron	188
CHG	Teosinte/Maize	1	59768712	59770319	0.477451	1	59739390	59822323	TE	1607
CHG	Teosinte/Maize	1	59849030	59849923	0.441482	1	59842945	59858082	TE	893
CHG	Teosinte/Maize	1	60812660	60813845	-0.478241	1	60808290	60815888	Intergenic	1185
CHG	Teosinte/Maize	1	60814572	60814808	-0.511811	1	60808290	60815888	Intergenic	236
CHG	Teosinte/Maize	1	62874430	62874761	0.616322	1	62871704	62874684	Intergenic	254
CHG	Teosinte/Maize	1	62881004	62881921	0.648217	1	62874685	62882695	TE	917
CHG	Teosinte/Maize	1	66392523	66393042	-0.408125	1	66388200	66393060	Exon	519
CHG	Teosinte/Maize	1	72827158	72827307	-0.841307	1	72823318	72828317	Gene_up_5k	149
CHG	Teosinte/Maize	1	72888523	72888889	0.519352	1	72884642	72889641	Gene_down_5k	366
CHG	Teosinte/Maize	1	75704423	75705001	-0.568076	1	75704509	75705937	Intron	492
CHG	Teosinte/Maize	1	78758241	78758400	0.549565	1	78757442	78761780	Intron	159
CHG	Teosinte/Maize	1	78759470	78759924	0.463393	1	78757442	78761780	Intron	454
CHG	Teosinte/Maize	1	80240646	80241005	-0.475239	1	80240769	80241011	Exon	236
CHG	Teosinte/Maize	1	80851561	80851939	0.759961	1	80851540	80851874	Exon	313
CHG	Teosinte/Maize	1	81326647	81327060	0.400384	1	81325660	81336629	Intron	413
CHG	Teosinte/Maize	1	87096532	87096754	0.52229	1	87096328	87097200	Exon	222
CHG	Teosinte/Maize	1	87316649	87316788	0.511699	1	87316147	87321146	Gene_down_5k	139
CHG	Teosinte/Maize	1	87469354	87469511	0.65727	1	87464723	87469722	Gene_down_5k	157
CHG	Teosinte/Maize	1	89743405	89743689	0.403681	1	89741694	89743953	Intergenic	284
CHG	Teosinte/Maize	1	91155476	91155942	0.621894	1	91153836	91162142	Intergenic	466
CHG	Teosinte/Maize	1	91286099	91286285	-0.717907	1	91282099	91287098	Gene_down_5k	186
CHG	Teosinte/Maize	1	91726643	91726776	0.46267	1	91681235	91773937	TE	133
CHG	Teosinte/Maize	1	91727141	91727233	0.447731	1	91681235	91773937	TE	92
CHG	Teosinte/Maize	1	100750495	100750743	0.491718	1	100732367	100792073	TE	248
CHG	Teosinte/Maize	1	100751097	100751641	0.430757	1	100732367	100792073	TE	544
CHG	Teosinte/Maize	1	103832788	103832924	0.404212	1	103827507	103889855	TE	136
CHG	Teosinte/Maize	1	106122961	106123077	0.657339	1	106122816	106123453	Exon	116
CHG	Teosinte/Maize	1	106123453	106123875	0.587967	1	106123454	106127210	Intron	421
CHG	Teosinte/Maize	1	108590006	108590393	0.729086	1	108587134	108592133	Gene_up_5k	387
CHG	Teosinte/Maize	1	111910226	111911685	0.424877	1	111907819	111916766	Intron	1459
CHG	Teosinte/Maize	1	112682548	112682696	0.606221	1	112678092	112684777	TE	148
CHG	Teosinte/Maize	1	114466027	114466717	0.418811	1	114463826	114468825	Gene_down_5k	690
CHG	Teosinte/Maize	1	115218165	115218674	0.671799	1	115216397	115223644	Intergenic	509
CHG	Teosinte/Maize	1	115413077	115413310	0.456209	1	115411383	115420613	Intergenic	233
CHG	Teosinte/Maize	1	115464745	115465138	-0.530104	1	115461163	115466162	Gene_up_5k	393
CHG	Teosinte/Maize	1	117123216	117124218	0.716005	1	117115942	117171342	TE	1002
CHG	Teosinte/Maize	1	117149367	117149616	0.733028	1	117115942	117171342	TE	249
CHG	Teosinte/Maize	1	118121954	118123533	0.537544	1	118122463	118122674	Intron	211
CHG	Teosinte/Maize	1	118831734	118833036	0.403051	1	118830475	118833440	Intron	1302
CHG	Teosinte/Maize	1	118856325	118856930	0.409807	1	118828597	118879142	Exon	605
CHG	Teosinte/Maize	1	119921754	119922192	0.508898	1	119918589	119923588	Gene_up_5k	438
CHG	Teosinte/Maize	1	119922576	119923920	0.77852	1	119918589	119923588	Gene_up_5k	1012
CHG	Teosinte/Maize	1	119935716	119936684	0.751898	1	119923886	119940003	TE	968
CHG	Teosinte/Maize	1	119936988	119938022	0.783595	1	119923886	119940003	TE	1034
CHG	Teosinte/Maize	1	120041990	120042817	0.547096	1	120040985	120048795	Intergenic	827
CHG	Teosinte/Maize	1	120117324	120117487	0.561728	1	120108415	120153325	TE	163
CHG	Teosinte/Maize	1	120205899	120206356	0.71262	1	120204474	120206829	Intergenic	457
CHG	Teosinte/Maize	1	120785727	120785870	0.68506	1	120785459	120797389	Intergenic	143
CHG	Teosinte/Maize	1	123675378	123676213	0.569332	1	123651420	123698884	TE	835
CHG	Teosinte/Maize	1	123922089	123922303	0.516572	1	123919092	123925192	Intergenic	214
CHG	Teosinte/Maize	1	125484576	125486204	0.436327	1	125484627	125531933	TE	1577
CHG	Teosinte/Maize	1	126576095	126576756	-0.64161	1	126573022	126580219	TE	661
CHG	Teosinte/Maize	1	126631078	126632676	0.556871	1	126625958	126667073	Exon	1598
CHG	Teosinte/Maize	1	126632784	126633379	0.421725	1	126625958	126667073	Exon	595
CHG	Teosinte/Maize	1	126633772	126634521	0.452306	1	126625958	126667073	Exon	749
CHG	Teosinte/Maize	1	126728117	126728472	0.666485	1	126726692	126728654	Intergenic	355
CHG	Teosinte/Maize	1	127220131	127220675	-0.447797	1	127216590	127221589	Gene_down_5k	544
CHG	Teosinte/Maize	1	127360548	127360677	0.440996	1	127359219	127365733	TE	129
CHG	Teosinte/Maize	1	127366793	127367120	0.461163	1	127361795	127367354	TE	327
CHG	Teosinte/Maize	1	127801540	127801620	0.576543	1	127792935	127801777	TE	80
CHG	Teosinte/Maize	1	127862560	127863013	0.481578	1	127859742	127863269	Intergenic	453
CHG	Teosinte/Maize	1	128271005	128271253	-0.667423	1	128270830	128299784	Intergenic	248
CHG	Teosinte/Maize	1	128271726	128272009	-0.458629	1	128270830	128299784	Intergenic	283
CHG	Teosinte/Maize	1	128760898	128761339	0.42118	1	128759318	128768402	TE	441
CHG	Teosinte/Maize	1	129041004	129041913	-0.702728	1	129040011	129044417	TE	909
CHG	Teosinte/Maize	1	129241396	129243281	0.430735	1	129234062	129246526	Intron	1885
CHG	Teosinte/Maize	1	129248234	129249307	0.519977	1	129227423	129274590	Exon	1073
CHG	Teosinte/Maize	1	129265559	129266102	0.606481	1	129265974	129271108	TE	128
CHG	Teosinte/Maize	1	129304950	129305212	-0.67075	1	129303183	129390990	TE	262
CHG	Teosinte/Maize	1	129828454	129829749	0.506891	1	129825945	129829258	Intergenic	804
CHG	Teosinte/Maize	1	130306877	130307760	-0.482244	1	130287509	130308883	TE	883
CHG	Teosinte/Maize	1	130345564	130347185	0.42781	1	130345472	130350471	Gene_up_5k	1621
CHG	Teosinte/Maize	1	130775154	130776157	0.600057	1	130771123	130831756	TE	1003
CHG	Teosinte/Maize	1	130925819	130927020	0.528318	1	130905155	130927880	Intergenic	1201
CHG	Teosinte/Maize	1	131051327	131051523	-0.591643	1	131050336	131061530	Intergenic	196
CHG	Teosinte/Maize	1	131990175	131990487	0.685517	1	131989010	131999782	TE	312
CHG	Teosinte/Maize	1	132391561	132391955	-0.417038	1	132390901	132395900	Gene_up_5k	394
