Chr_1	S1	E1	Chr_2	S2	E2	Contacts
3	229952116	229957761	3	230722530	230726839	1
3	230004141	230006557	3	230010406	230013767	1
3	230004141	230006557	3	230163599	230165879	1
3	230004141	230006557	3	230256892	230261285	1
3	230010406	230013767	3	230163599	230165879	2
3	230010406	230013767	3	230183477	230185001	1
3	230010406	230013767	3	230338776	230340334	1
3	230010406	230013767	3	230787844	230791070	1
3	230183477	230185001	3	230256892	230261285	1
3	230183477	230185001	3	230392060	230394912	1
3	230256892	230261285	3	231194679	231196882	1
3	230338776	230340334	3	230426454	230429033	1
3	230392060	230394912	3	230398111	230400729	1
3	230398111	230400729	3	230566311	230568125	1
3	230574880	230577654	3	230649058	230652061	1
3	230574880	230577654	3	230787844	230791070	1
3	230649058	230652061	3	230889387	230891901	1
3	230679994	230682415	3	230722530	230726839	2
3	230679994	230682415	3	231180793	231182661	1
3	230679994	230682415	3	231408794	231413223	1
3	230686749	230689282	3	230995403	230998359	1
3	230722530	230726839	3	230735749	230737857	3
3	230722530	230726839	3	230866230	230869319	1
3	230722530	230726839	3	230872857	230874444	1
3	230722530	230726839	3	230889387	230891901	1
3	230735749	230737857	3	230973532	230975359	1
3	230787844	230791070	3	230866230	230869319	1
3	230866230	230869319	3	230872857	230874444	1
3	230866230	230869319	3	230901738	230904518	1
3	230882312	230883871	3	230889387	230891901	1
3	230882312	230883871	3	230901738	230904518	1
3	230889387	230891901	3	230901738	230904518	1
3	230889387	230891901	3	230955808	230958472	1
3	230889387	230891901	3	231031173	231033955	1
3	230901738	230904518	3	231310602	231312827	1
3	230901738	230904518	3	231620543	231622960	1
3	230955808	230958472	3	231031173	231033955	2
3	230955808	230958472	3	232091117	232094118	1
3	230973532	230975359	3	230995403	230998359	1
3	230973532	230975359	3	232091117	232094118	1
3	230987059	230990918	3	230995403	230998359	1
3	230995403	230998359	3	231102699	231105073	1
3	231031173	231033955	3	231194679	231196882	1
3	231038843	231040874	3	231374962	231377582	1
3	231180793	231182661	3	231355143	231356883	1
3	231197914	231199469	3	231275621	231278601	1
3	231267449	231269798	3	231275621	231278601	1
3	231267449	231269798	3	231348303	231351057	1
3	231267449	231269798	3	233088665	233091929	1
3	231275621	231278601	3	231733855	231735754	1
3	231310602	231312827	3	231408794	231413223	1
3	231310602	231312827	3	231498529	231501098	1
3	231319104	231321606	3	231408794	231413223	1
3	231319104	231321606	3	231665865	231668754	1
3	231326306	231329723	3	231348303	231351057	1
3	231326306	231329723	3	231491167	231494098	1
3	231326306	231329723	3	232475260	232478981	1
3	231339871	231341547	3	231408794	231413223	2
3	231339871	231341547	3	231491167	231494098	1
3	231348303	231351057	3	231355143	231356883	1
3	231348303	231351057	3	231366059	231369152	4
3	231348303	231351057	3	231393104	231395909	1
3	231348303	231351057	3	231406028	231407940	2
3	231348303	231351057	3	231408794	231413223	1
3	231348303	231351057	3	233061944	233064170	1
3	231366059	231369152	3	231408794	231413223	2
3	231366059	231369152	3	232855614	232858243	1
3	231374962	231377582	3	231406028	231407940	1
3	231374962	231377582	3	232475260	232478981	1
3	231393104	231395909	3	231406028	231407940	2
3	231393104	231395909	3	231498529	231501098	1
3	231393104	231395909	3	231543395	231547030	1
3	231393104	231395909	3	231673353	231675885	1
3	231406028	231407940	3	231816781	231820431	1
3	231408794	231413223	3	231498529	231501098	1
3	231408794	231413223	3	231536822	231538468	1
3	231408794	231413223	3	231612923	231614691	1
3	231408794	231413223	3	231673353	231675885	2
3	231408794	231413223	3	231978251	231981538	1
3	231491167	231494098	3	231612923	231614691	1
3	231491167	231494098	3	231673353	231675885	1
3	231491167	231494098	3	232537811	232539485	1
3	231498529	231501098	3	231536822	231538468	2
3	231498529	231501098	3	231665865	231668754	1
3	231498529	231501098	3	233441586	233444253	1
3	231543395	231547030	3	231673353	231675885	1
3	231612923	231614691	3	232016816	232018732	1
3	231620543	231622960	3	231665865	231668754	1
3	231620543	231622960	3	231978251	231981538	1
3	231665865	231668754	3	231673353	231675885	2
3	231673353	231675885	3	231733855	231735754	2
3	231733855	231735754	3	231738435	231741444	1
3	231733855	231735754	3	231978251	231981538	1
3	231733855	231735754	3	232672581	232674709	1
3	231733855	231735754	3	232855614	232858243	1
3	231738435	231741444	3	231752779	231755780	1
3	231738435	231741444	3	231816781	231820431	1
3	231752779	231755780	3	232091117	232094118	1
3	231816781	231820431	3	231875607	231877174	2
3	231816781	231820431	3	231978251	231981538	1
3	231816781	231820431	3	233218144	233221103	1
3	231875607	231877174	3	231978251	231981538	1
3	232091117	232094118	3	232291092	232293643	1
3	232091117	232094118	3	233211851	233213289	1
3	232183875	232186789	3	233094274	233097026	1
3	232375321	232377281	3	233926411	233928683	1
3	232375321	232377281	3	234236793	234241680	1
3	232469229	232470662	3	232560662	232562435	1
3	232524627	232527779	3	232551384	232552682	1
3	232537811	232539485	3	232635351	232639217	1
3	232537811	232539485	3	233497301	233499678	1
3	232551384	232552682	3	232589145	232591366	1
3	232551384	232552682	3	232672581	232674709	1
3	232589145	232591366	3	232672581	232674709	1
3	232589145	232591366	3	232914806	232917476	1
3	232589145	232591366	3	233005989	233008261	1
3	232589145	232591366	3	233864295	233868172	1
3	232635351	232639217	3	232855614	232858243	2
3	232635351	232639217	3	233142611	233145816	1
3	232672581	232674709	3	232753882	232757677	1
3	232672581	232674709	3	233094274	233097026	1
3	232753882	232757677	3	232798341	232803471	1
3	232798341	232803471	3	232904461	232907024	1
3	232798341	232803471	3	233441586	233444253	1
3	232798341	232803471	3	233480023	233482248	1
3	232798341	232803471	3	233921508	233924485	1
3	232817386	232820404	3	232855614	232858243	1
3	232855614	232858243	3	232904461	232907024	4
3	232855614	232858243	3	233047567	233051075	1
3	232855614	232858243	3	233088665	233091929	1
3	232855614	232858243	3	233810339	233814142	1
3	232894013	232896315	3	232904461	232907024	1
3	232894013	232896315	3	232914806	232917476	1
3	232894013	232896315	3	233169937	233172300	1
3	232904461	232907024	3	232914806	232917476	5
3	232914806	232917476	3	232999392	233001448	1
3	232914806	232917476	3	233047567	233051075	1
3	232914806	232917476	3	233607834	233610870	1
3	232914806	232917476	3	234622533	234624974	1
3	232999392	233001448	3	233151794	233155251	1
3	232999392	233001448	3	233253953	233258155	1
3	233047567	233051075	3	233088665	233091929	1
3	233047567	233051075	3	233142611	233145816	1
3	233047567	233051075	3	233205408	233208810	2
3	233088665	233091929	3	233094274	233097026	2
3	233088665	233091929	3	233107963	233110048	1
3	233088665	233091929	3	233218144	233221103	1
3	233094274	233097026	3	233470010	233472996	1
3	233094274	233097026	3	233497301	233499678	1
3	233094274	233097026	3	234236793	234241680	1
3	233107963	233110048	3	233142611	233145816	1
3	233142611	233145816	3	233218144	233221103	1
3	233151794	233155251	3	233749403	233752158	1
3	233151794	233155251	3	234343343	234346299	1
3	233205408	233208810	3	234079675	234085791	1
3	233218144	233221103	3	233253953	233258155	1
3	233218144	233221103	3	233293244	233297252	1
3	233218144	233221103	3	233490362	233494023	1
3	233218144	233221103	3	233497301	233499678	1
3	233293244	233297252	3	233441586	233444253	1
3	233293244	233297252	3	233497301	233499678	1
3	233329648	233331690	3	233441586	233444253	1
3	233441586	233444253	3	233458722	233461118	1
3	233441586	233444253	3	233497301	233499678	1
3	233441586	233444253	3	234123497	234127481	1
3	233451689	233454436	3	233749403	233752158	1
3	233458722	233461118	3	233480023	233482248	2
3	233458722	233461118	3	233490362	233494023	1
3	233470010	233472996	3	233607834	233610870	1
3	233470010	233472996	3	233636606	233642469	1
3	233490362	233494023	3	233497301	233499678	2
3	233490362	233494023	3	233619546	233622478	1
3	233490362	233494023	3	234154186	234155794	1
3	233490362	233494023	3	235011049	235014062	1
3	233607834	233610870	3	233619546	233622478	3
3	233607834	233610870	3	233636606	233642469	2
3	233607834	233610870	3	233647326	233650428	1
3	233607834	233610870	3	235253215	235258397	1
3	233619546	233622478	3	233669792	233672383	1
3	233619546	233622478	3	234053772	234056071	1
3	233636606	233642469	3	233647326	233650428	6
3	233636606	233642469	3	233669792	233672383	3
3	233636606	233642469	3	233674054	233676289	3
3	233636606	233642469	3	233864295	233868172	1
3	233636606	233642469	3	233930544	233934555	2
3	233636606	233642469	3	234427233	234429906	1
3	233636606	233642469	3	235307044	235310383	1
3	233647326	233650428	3	233669792	233672383	4
3	233647326	233650428	3	233674054	233676289	1
3	233647326	233650428	3	233749403	233752158	1
3	233647326	233650428	3	233864295	233868172	1
3	233647326	233650428	3	234416012	234418522	1
3	233647326	233650428	3	235105256	235107750	1
3	233669792	233672383	3	233810339	233814142	1
3	233669792	233672383	3	233926411	233928683	1
3	233674054	233676289	3	233810339	233814142	2
3	233674054	233676289	3	233864295	233868172	1
3	233674054	233676289	3	234985237	234990291	1
3	233749403	233752158	3	233864295	233868172	1
3	233810339	233814142	3	234158387	234160866	1
3	233855108	233857298	3	233864295	233868172	1
3	233855108	233857298	3	233930544	233934555	2
3	233864295	233868172	3	234154186	234155794	1
3	233864295	233868172	3	234974043	234976005	1
3	233921508	233924485	3	233930544	233934555	1
3	233926411	233928683	3	233930544	233934555	5
3	233930544	233934555	3	233947974	233951334	1
3	233930544	233934555	3	234053772	234056071	1
3	233930544	233934555	3	234060972	234062712	2
3	233930544	233934555	3	234079675	234085791	1
3	233930544	233934555	3	234158387	234160866	1
3	233930544	233934555	3	234236793	234241680	1
3	233930544	233934555	3	234568833	234571516	1
3	233930544	233934555	3	234823312	234826751	1
3	233947974	233951334	3	234053772	234056071	3
3	233947974	233951334	3	234079675	234085791	1
3	233947974	233951334	3	234439144	234443374	1
3	234053772	234056071	3	234060972	234062712	3
3	234053772	234056071	3	234079675	234085791	1
3	234060972	234062712	3	234123497	234127481	1
3	234060972	234062712	3	235011049	235014062	1
3	234079675	234085791	3	234123497	234127481	3
3	234079675	234085791	3	234154186	234155794	1
3	234079675	234085791	3	234158387	234160866	2
3	234079675	234085791	3	234343343	234346299	1
3	234079675	234085791	3	234568833	234571516	1
3	234079675	234085791	3	235067702	235070187	1
3	234123497	234127481	3	234158387	234160866	2
3	234123497	234127481	3	234223419	234225583	1
3	234123497	234127481	3	234228953	234232453	1
3	234123497	234127481	3	234236793	234241680	2
3	234123497	234127481	3	234409943	234412460	1
3	234123497	234127481	3	235099582	235102184	1
3	234154186	234155794	3	234236793	234241680	1
3	234154186	234155794	3	234439144	234443374	1
3	234158387	234160866	3	234180741	234182248	1
3	234158387	234160866	3	234223419	234225583	1
3	234158387	234160866	3	234236793	234241680	2
3	234158387	234160866	3	234336046	234339474	1
3	234158387	234160866	3	234433040	234436173	1
3	234180741	234182248	3	234223419	234225583	1
3	234223419	234225583	3	234236793	234241680	4
3	234223419	234225583	3	234427233	234429906	1
3	234223419	234225583	3	234709818	234711902	1
3	234223419	234225583	3	235208103	235211673	1
3	234223419	234225583	3	235274872	235276690	1
3	234228953	234232453	3	234236793	234241680	1
3	234228953	234232453	3	234336046	234339474	1
3	234228953	234232453	3	234343343	234346299	1
3	234228953	234232453	3	234384958	234387638	1
3	234228953	234232453	3	234568833	234571516	1
3	234228953	234232453	3	234985237	234990291	1
3	234236793	234241680	3	234297376	234300446	1
3	234236793	234241680	3	234343343	234346299	2
3	234236793	234241680	3	234409943	234412460	2
3	234236793	234241680	3	235338403	235341008	1
3	234297376	234300446	3	234336046	234339474	2
3	234297376	234300446	3	234343343	234346299	1
3	234297376	234300446	3	234416012	234418522	1
3	234297376	234300446	3	234439144	234443374	1
3	234297376	234300446	3	234568833	234571516	1
3	234336046	234339474	3	234343343	234346299	5
3	234336046	234339474	3	234409943	234412460	1
3	234336046	234339474	3	234568833	234571516	1
3	234343343	234346299	3	234409943	234412460	1
3	234343343	234346299	3	234439144	234443374	1
3	234343343	234346299	3	235221627	235224358	1
3	234409943	234412460	3	234416012	234418522	4
3	234409943	234412460	3	234419528	234420833	2
3	234409943	234412460	3	234427233	234429906	1
3	234409943	234412460	3	234586986	234590658	1
3	234409943	234412460	3	235105256	235107750	1
3	234416012	234418522	3	234427233	234429906	2
3	234416012	234418522	3	234433040	234436173	2
3	234416012	234418522	3	234439144	234443374	1
3	234416012	234418522	3	235253215	235258397	1
3	234419528	234420833	3	234427233	234429906	3
3	234419528	234420833	3	234433040	234436173	1
3	234427233	234429906	3	234439144	234443374	1
3	234427233	234429906	3	234488761	234493104	1
3	234427233	234429906	3	234586986	234590658	1
3	234427233	234429906	3	234797662	234801494	1
3	234427233	234429906	3	234823312	234826751	1
3	234433040	234436173	3	234985237	234990291	1
3	234433040	234436173	3	235221627	235224358	1
3	234439144	234443374	3	234525405	234528159	1
3	234488761	234493104	3	234508922	234513191	1
3	234488761	234493104	3	234568833	234571516	1
3	234488761	234493104	3	234974043	234976005	1
3	234525405	234528159	3	234648603	234651171	1
3	234545009	234547542	3	235105256	235107750	1
3	234568833	234571516	3	234622533	234624974	2
3	234568833	234571516	3	234648603	234651171	2
3	234568833	234571516	3	234974043	234976005	2
3	234622533	234624974	3	234974043	234976005	1
3	234622533	234624974	3	234991085	234995059	1
3	234622533	234624974	3	235060629	235063177	1
3	234622533	234624974	3	235208103	235211673	1
3	234648603	234651171	3	234823312	234826751	1
3	234648603	234651171	3	234980998	234983014	1
3	234648603	234651171	3	235431605	235433862	1
3	234675972	234679151	3	234974043	234976005	1
3	234709818	234711902	3	234768442	234771550	1
3	234709818	234711902	3	235011049	235014062	1
3	234788612	234790590	3	234823312	234826751	1
3	234797662	234801494	3	234823312	234826751	1
3	234797662	234801494	3	234904436	234907481	1
3	234797662	234801494	3	235099582	235102184	1
3	234823312	234826751	3	234974043	234976005	2
3	234823312	234826751	3	234985237	234990291	1
3	234864446	234868739	3	234985237	234990291	1
3	234929389	234931588	3	235338403	235341008	1
3	234974043	234976005	3	234980998	234983014	2
3	234974043	234976005	3	234985237	234990291	2
3	234974043	234976005	3	234991085	234995059	2
3	234974043	234976005	3	235011049	235014062	1
3	234974043	234976005	3	235105256	235107750	1
3	234980998	234983014	3	234985237	234990291	3
3	234980998	234983014	3	234991085	234995059	3
3	234980998	234983014	3	235011049	235014062	1
3	234985237	234990291	3	234991085	234995059	7
3	234985237	234990291	3	235011049	235014062	3
3	234985237	234990291	3	235060629	235063177	1
