DMR_Chr	DMR_Start	DMR_End	DMR_Comparison	DMR_Context	Gene_Chr	Gene_Start	Gene_End	Gene_Chain	Gene_ID	Gene_type	DMR_Gene_Overlap_size	Feature_Chr	Feature_Start	Feature_End	Feature	DMR_Feature_Overlap_size
5	5153436	5154276	Teosinte/Maize	CHG	5	5151482	5154146	+	Zm00001d013125	gene	710	5	5153740	5153808	Intron	68
5	5153436	5154276	Teosinte/Maize	CHG	5	5151482	5154146	+	Zm00001d013125	gene	710	5	5153809	5154146	Exon	337
5	5153436	5154276	Teosinte/Maize	CHG	5	5151482	5154146	+	Zm00001d013125	gene	710	5	5149600	5154599	Gene_down_5k	840
5	5153436	5154276	Teosinte/Maize	CHG	5	5151482	5154146	+	Zm00001d013125	gene	710	5	5149600	5154599	Gene_down_5k	840
5	5153436	5154276	Teosinte/Maize	CHG	5	5151482	5154146	+	Zm00001d013125	gene	710	5	5150184	5155183	Gene_up_5k	840
5	5153436	5154276	Teosinte/Maize	CHG	5	5151482	5154146	+	Zm00001d013125	gene	710	5	5150532	5155531	Gene_down_5k	840
5	5153436	5154276	Teosinte/Maize	CHG	5	5151482	5154146	+	Zm00001d013125	gene	710	5	5154147	5159146	Gene_down_5k	129
5	6618266	6621176	Teosinte/Maize	CHG	5	6614734	6624150	-	Zm00001d013211	gene	2910	5	6617663	6618481	Exon	215
5	6618266	6621176	Teosinte/Maize	CHG	5	6614734	6624150	-	Zm00001d013211	gene	2910	5	6618482	6618755	Intron	273
5	6618266	6621176	Teosinte/Maize	CHG	5	6614734	6624150	-	Zm00001d013211	gene	2910	5	6618756	6618846	Exon	90
5	6618266	6621176	Teosinte/Maize	CHG	5	6614734	6624150	-	Zm00001d013211	gene	2910	5	6612795	6624284	TE	2910
5	6618266	6621176	Teosinte/Maize	CHG	5	6614734	6624150	-	Zm00001d013211	gene	2910	5	6620547	6625546	Gene_down_5k	629
5	6621578	6621955	Teosinte/Maize	CHG	5	6614734	6624150	-	Zm00001d013211	gene	377	5	6612795	6624284	TE	377
5	6621578	6621955	Teosinte/Maize	CHG	5	6614734	6624150	-	Zm00001d013211	gene	377	5	6620547	6625546	Gene_down_5k	377
5	6622678	6623085	Teosinte/Maize	CHG	5	6614734	6624150	-	Zm00001d013211	gene	407	5	6612795	6624284	TE	407
5	6622678	6623085	Teosinte/Maize	CHG	5	6614734	6624150	-	Zm00001d013211	gene	407	5	6620547	6625546	Gene_down_5k	407
5	7490625	7491352	Teosinte/Maize	CHG	5	7487430	7504034	+	Zm00001d013267	gene	727	5	7490298	7498199	Intron	727
5	8627851	8628205	Teosinte/Maize	CHG	5	8625328	8628769	-	Zm00001d013320	gene	354	5	8627085	8628212	Intron	354
5	13450115	13450858	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	13446074	13451073	Gene_down_5k	743
5	14456260	14456816	Teosinte/Maize	CHG	5	14456428	14457363	+	Zm00001d013569	gene	388	5	14451428	14456427	Gene_up_5k	167
5	14456260	14456816	Teosinte/Maize	CHG	5	14456428	14457363	+	Zm00001d013569	gene	388	5	14451981	14456980	Gene_up_5k	556
5	14456260	14456816	Teosinte/Maize	CHG	5	14456428	14457363	+	Zm00001d013569	gene	388	5	14456428	14457363	Exon	388
5	16158925	16159061	Teosinte/Maize	CHG	5	16157006	16159967	-	Zm00001d013648	gene	136	5	16158281	16159357	Intron	136
5	16158925	16159061	Teosinte/Maize	CHG	5	16157006	16159967	-	Zm00001d013648	gene	136	5	16150779	16170041	TE	136
5	16394819	16395091	Teosinte/Maize	CHG	5	16394686	16395078	+	Zm00001d013657	gene	259	5	16394794	16394943	Intron	124
5	16394819	16395091	Teosinte/Maize	CHG	5	16394686	16395078	+	Zm00001d013657	gene	259	5	16394794	16394943	Intron	124
5	16394819	16395091	Teosinte/Maize	CHG	5	16394686	16395078	+	Zm00001d013657	gene	259	5	16394944	16395078	Exon	134
5	16394819	16395091	Teosinte/Maize	CHG	5	16394686	16395078	+	Zm00001d013657	gene	259	5	16395079	16400078	Gene_down_5k	12
5	16395393	16395608	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	16395079	16400078	Gene_down_5k	215
5	17876449	17876675	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	17867275	17880457	TE	226
5	17877151	17877359	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	17867275	17880457	TE	208
5	17877151	17877359	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	17877005	17882004	Gene_up_5k	208
5	18820185	18820400	Teosinte/Maize	CHG	5	18815334	18827255	+	Zm00001d013730	gene	215	5	18816174	18826597	Intron	215
5	19737012	19738322	Teosinte/Maize	CHG	5	19733215	19740908	-	Zm00001d013768	gene	1310	5	19732922	19737921	Gene_down_5k	909
5	19737012	19738322	Teosinte/Maize	CHG	5	19733215	19740908	-	Zm00001d013768	gene	1310	5	19736453	19739630	Intron	1310
5	22389152	22390231	Teosinte/Maize	CHG	5	22389218	22414978	-	Zm00001d013845	gene	1013	5	22384218	22389217	Gene_down_5k	65
5	22389152	22390231	Teosinte/Maize	CHG	5	22389218	22414978	-	Zm00001d013845	gene	1013	5	22389218	22389545	Exon	327
5	22389152	22390231	Teosinte/Maize	CHG	5	22389218	22414978	-	Zm00001d013845	gene	1013	5	22389546	22389646	Intron	100
5	22389152	22390231	Teosinte/Maize	CHG	5	22389218	22414978	-	Zm00001d013845	gene	1013	5	22389546	22389646	Intron	100
5	22389152	22390231	Teosinte/Maize	CHG	5	22389218	22414978	-	Zm00001d013845	gene	1013	5	22389647	22389713	Exon	66
5	22389152	22390231	Teosinte/Maize	CHG	5	22389218	22414978	-	Zm00001d013845	gene	1013	5	22389714	22389840	Intron	126
5	22389152	22390231	Teosinte/Maize	CHG	5	22389218	22414978	-	Zm00001d013845	gene	1013	5	22389841	22392327	Exon	390
5	22389152	22390231	Teosinte/Maize	CHG	5	22389218	22414978	-	Zm00001d013845	gene	1013	5	22387929	22392928	Gene_down_5k	1079
5	22391749	22392443	Teosinte/Maize	CHG	5	22389218	22414978	-	Zm00001d013845	gene	694	5	22389841	22392327	Exon	578
5	22391749	22392443	Teosinte/Maize	CHG	5	22389218	22414978	-	Zm00001d013845	gene	694	5	22387929	22392928	Gene_down_5k	694
5	22391749	22392443	Teosinte/Maize	CHG	5	22389218	22414978	-	Zm00001d013845	gene	694	5	22392328	22393375	Intron	115
5	22394666	22395886	Teosinte/Maize	CHG	5	22389218	22414978	-	Zm00001d013845	gene	1220	5	22394400	22394904	Intron	238
5	22394666	22395886	Teosinte/Maize	CHG	5	22389218	22414978	-	Zm00001d013845	gene	1220	5	22394905	22395005	Exon	100
5	22394666	22395886	Teosinte/Maize	CHG	5	22389218	22414978	-	Zm00001d013845	gene	1220	5	22395006	22395098	Intron	92
5	22394666	22395886	Teosinte/Maize	CHG	5	22389218	22414978	-	Zm00001d013845	gene	1220	5	22395099	22395202	Exon	103
5	22394666	22395886	Teosinte/Maize	CHG	5	22389218	22414978	-	Zm00001d013845	gene	1220	5	22395203	22395339	Intron	136
5	22394666	22395886	Teosinte/Maize	CHG	5	22389218	22414978	-	Zm00001d013845	gene	1220	5	22395340	22395420	Exon	80
5	22394666	22395886	Teosinte/Maize	CHG	5	22389218	22414978	-	Zm00001d013845	gene	1220	5	22395421	22395600	Intron	179
5	22394666	22395886	Teosinte/Maize	CHG	5	22389218	22414978	-	Zm00001d013845	gene	1220	5	22395601	22395680	Exon	79
5	22394666	22395886	Teosinte/Maize	CHG	5	22389218	22414978	-	Zm00001d013845	gene	1220	5	22395681	22395774	Intron	93
5	22394666	22395886	Teosinte/Maize	CHG	5	22389218	22414978	-	Zm00001d013845	gene	1220	5	22395775	22395846	Exon	71
5	22394666	22395886	Teosinte/Maize	CHG	5	22389218	22414978	-	Zm00001d013845	gene	1220	5	22395847	22395937	Intron	39
5	22396476	22397328	Teosinte/Maize	CHG	5	22389218	22414978	-	Zm00001d013845	gene	852	5	22396240	22397146	Intron	670
5	22396476	22397328	Teosinte/Maize	CHG	5	22389218	22414978	-	Zm00001d013845	gene	852	5	22397147	22397223	Exon	76
5	22396476	22397328	Teosinte/Maize	CHG	5	22389218	22414978	-	Zm00001d013845	gene	852	5	22397224	22397328	Intron	104
5	26494250	26494602	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	26490725	26495724	Gene_down_5k	352
5	27330343	27330472	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	27328408	27333407	Gene_up_5k	129
5	28020235	28020402	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	28015454	28020731	Intergenic	167
5	28637680	28637916	Teosinte/Maize	CHG	5	28634910	28639671	-	Zm00001d014013	gene	236	5	28635513	28639189	Exon	236
5	29774703	29775037	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	29773487	29775614	Intergenic	334
5	29974830	29975209	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	29964746	29976045	Intergenic	379
5	30108954	30109976	Teosinte/Maize	CHG	5	30097117	30113105	-	Zm00001d014037	gene	1022	5	30104611	30121103	TE	1022
5	30126453	30127266	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	30125989	30145355	TE	813
5	31448014	31448182	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	31445836	31457758	TE	168
5	31448014	31448182	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	31434948	31460690	TE	168
5	33051309	33052227	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	33050533	33057923	Intergenic	918
5	33912173	33912594	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	33899454	33916880	TE	421
5	34611534	34612337	Teosinte/Maize	CHG	5	34610300	34612470	+	Zm00001d014161	gene	803	5	34611495	34611608	Exon	74
5	34611534	34612337	Teosinte/Maize	CHG	5	34610300	34612470	+	Zm00001d014161	gene	803	5	34611609	34611840	Intron	231
5	34611534	34612337	Teosinte/Maize	CHG	5	34610300	34612470	+	Zm00001d014161	gene	803	5	34611841	34611956	Exon	115
5	34611534	34612337	Teosinte/Maize	CHG	5	34610300	34612470	+	Zm00001d014161	gene	803	5	34611957	34612055	Intron	98
5	34611534	34612337	Teosinte/Maize	CHG	5	34610300	34612470	+	Zm00001d014161	gene	803	5	34612056	34612129	Exon	73
5	34611534	34612337	Teosinte/Maize	CHG	5	34610300	34612470	+	Zm00001d014161	gene	803	5	34612130	34612195	Intron	65
5	34611534	34612337	Teosinte/Maize	CHG	5	34610300	34612470	+	Zm00001d014161	gene	803	5	34612196	34612470	Exon	141
5	34611534	34612337	Teosinte/Maize	CHG	5	34610300	34612470	+	Zm00001d014161	gene	803	5	34609421	34614420	Gene_up_5k	803
5	34611534	34612337	Teosinte/Maize	CHG	5	34610300	34612470	+	Zm00001d014161	gene	803	5	34611827	34627575	TE	510
5	37235289	37235807	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	37234726	37238717	TE	518
5	37729765	37731010	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	37725890	37731119	TE	1245
5	39069510	39070143	Teosinte/Maize	CHG	5	39066404	39076918	+	Zm00001d014278	gene	633	5	39066952	39076134	Intron	633
5	39069510	39070143	Teosinte/Maize	CHG	5	39066404	39076918	+	Zm00001d014278	gene	633	5	39066952	39076134	Intron	633
5	39170658	39171176	Teosinte/Maize	CHG	5	39152484	39178930	-	Zm00001d014280	gene	518	5	39164914	39175635	Intron	518
5	39170658	39171176	Teosinte/Maize	CHG	5	39152484	39178930	-	Zm00001d014280	gene	518	5	39167167	39185030	TE	518
5	40405324	40405794	Teosinte/Maize	CHG	5	40401950	40415916	+	Zm00001d014306	gene	470	5	40394057	40411236	TE	470
5	40405324	40405794	Teosinte/Maize	CHG	5	40401950	40415916	+	Zm00001d014306	gene	470	5	40402489	40414998	Intron	470
5	40405324	40405794	Teosinte/Maize	CHG	5	40401950	40415916	+	Zm00001d014306	gene	470	5	40402489	40414998	Intron	470
5	40418446	40418552	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	40415917	40420916	Gene_down_5k	106
5	40418446	40418552	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	40417433	40432125	TE	106
5	40519319	40520346	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	40516240	40523668	TE	1027
5	41568736	41568876	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	41566855	41571854	Gene_up_5k	140
5	42514660	42515289	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	42511559	42531424	TE	629
5	42557788	42558301	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	42556520	42561928	Intergenic	513
5	42788487	42788822	Teosinte/Maize	CHG	5	42781755	42792622	-	Zm00001d014361	gene	335	5	42788456	42788528	Exon	41
5	42788487	42788822	Teosinte/Maize	CHG	5	42781755	42792622	-	Zm00001d014361	gene	335	5	42788529	42789440	Intron	293
5	42793002	42793309	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	42792623	42797622	Gene_up_5k	307
5	45495246	45495446	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	45493733	45498732	Gene_down_5k	200
5	45878490	45881187	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	45878399	45885597	Intergenic	2697
5	46713494	46713885	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	46712465	46717464	Gene_down_5k	391
5	46713494	46713885	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	46665553	46753712	TE	391
5	46821232	46822626	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	46820701	46825700	Gene_down_5k	1394
5	47589742	47590654	Teosinte/Maize	CHG	5	47586182	47596407	-	Zm00001d014447	gene	912	5	47588082	47595892	Intron	912
5	47589742	47590654	Teosinte/Maize	CHG	5	47586182	47596407	-	Zm00001d014447	gene	912	5	47586465	47604256	TE	912
5	47645080	47645692	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	47643497	47653039	Intergenic	612
5	47956169	47957635	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	47955721	47963822	TE	1466
5	47956169	47957635	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	47955542	47969450	TE	1466
5	47956169	47957635	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	47955705	47986169	TE	1466
5	50694945	50695158	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	50690192	50701828	Intergenic	213
5	51284140	51285481	Teosinte/Maize	CHG	5	51276600	51297682	+	Zm00001d014516	gene	1341	5	51283899	51294163	Intron	1341
5	52775657	52776015	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	52771102	52776101	Gene_up_5k	358
5	52775657	52776015	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	52755082	52779300	TE	358
5	52775657	52776015	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	52774795	52779794	Gene_up_5k	358
5	53641070	53641781	Teosinte/Maize	CHG	5	53640534	53643223	+	Zm00001d014567	gene	711	5	53640927	53641388	Intron	318
5	53641070	53641781	Teosinte/Maize	CHG	5	53640534	53643223	+	Zm00001d014567	gene	711	5	53641389	53641532	Exon	143
5	53641070	53641781	Teosinte/Maize	CHG	5	53640534	53643223	+	Zm00001d014567	gene	711	5	53641533	53641607	Intron	74
5	53641070	53641781	Teosinte/Maize	CHG	5	53640534	53643223	+	Zm00001d014567	gene	711	5	53641608	53641690	Exon	82
5	53641070	53641781	Teosinte/Maize	CHG	5	53640534	53643223	+	Zm00001d014567	gene	711	5	53641691	53642333	Intron	90
5	53641070	53641781	Teosinte/Maize	CHG	5	53640534	53643223	+	Zm00001d014567	gene	711	5	53638990	53644166	TE	711
5	53776651	53776722	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	53773624	53783344	Intergenic	71
5	53953765	53954732	Teosinte/Maize	CHG	5	53948131	53964187	-	Zm00001d014572	gene	967	5	53949198	53953949	Intron	184
5	53953765	53954732	Teosinte/Maize	CHG	5	53948131	53964187	-	Zm00001d014572	gene	967	5	53953950	53954101	Exon	151
5	53953765	53954732	Teosinte/Maize	CHG	5	53948131	53964187	-	Zm00001d014572	gene	967	5	53954102	53954224	Intron	122
5	53953765	53954732	Teosinte/Maize	CHG	5	53948131	53964187	-	Zm00001d014572	gene	967	5	53954225	53954324	Exon	99
5	53953765	53954732	Teosinte/Maize	CHG	5	53948131	53964187	-	Zm00001d014572	gene	967	5	53954325	53956681	Intron	407
5	54057985	54058194	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	54053740	54058739	Gene_down_5k	209
5	63149683	63150146	Teosinte/Maize	CHG	5	63149894	63153861	-	Zm00001d014788	gene	252	5	63144894	63149893	Gene_down_5k	210
5	63149683	63150146	Teosinte/Maize	CHG	5	63149894	63153861	-	Zm00001d014788	gene	252	5	63149894	63150479	Exon	252
5	63149683	63150146	Teosinte/Maize	CHG	5	63149894	63153861	-	Zm00001d014788	gene	252	5	63124574	63209375	TE	463
5	63872036	63872285	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	63868611	63873610	Gene_up_5k	249
5	63872036	63872285	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	63871941	63876940	Gene_down_5k	249
5	64088175	64088390	Teosinte/Maize	CHG	5	64068899	64100088	-	Zm00001d014813	gene	215	NA	NA	NA	NA	NA
5	65027453	65028002	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	65023564	65028563	Gene_up_5k	549
5	65029131	65029443	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	65028564	65034449	Intergenic	312
5	65053994	65054483	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	65053244	65058243	Gene_up_5k	489
5	65481328	65481504	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	65480491	65485490	Gene_up_5k	176
5	65481328	65481504	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	65477335	65496677	TE	176
5	65708526	65709052	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	65698475	65712757	Intergenic	526
5	68139737	68140178	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	68138115	68143114	Gene_up_5k	441
5	68147414	68147956	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	68143115	68152492	Intergenic	542
5	68208127	68208393	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	68203271	68215116	TE	266
5	68208127	68208393	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	68186987	68244956	TE	266
5	68510060	68510351	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	68509973	68513844	Intergenic	291
5	70718162	70719231	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	70715012	70720011	Gene_up_5k	1069
5	70718162	70719231	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	70717042	70722041	Gene_up_5k	1069
5	70718162	70719231	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	70717260	70722259	Gene_up_5k	1069
5	70718162	70719231	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	70717473	70722472	Gene_up_5k	1069
5	70718162	70719231	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	70715780	70725279	TE	1069
5	71951001	71951121	Teosinte/Maize	CHG	5	71947713	71951327	+	Zm00001d015004	gene	120	5	71950920	71951020	Intron	19
5	71951001	71951121	Teosinte/Maize	CHG	5	71947713	71951327	+	Zm00001d015004	gene	120	5	71951021	71951327	Exon	100
5	71951001	71951121	Teosinte/Maize	CHG	5	71947713	71951327	+	Zm00001d015004	gene	120	5	71947635	71952634	Gene_down_5k	120
5	71951001	71951121	Teosinte/Maize	CHG	5	71947713	71951327	+	Zm00001d015004	gene	120	5	71947635	71952634	Gene_down_5k	120
5	72056756	72057333	Teosinte/Maize	CHG	5	72045686	72058064	-	Zm00001d015010	gene	577	5	72045983	72056868	Intron	112
5	72056756	72057333	Teosinte/Maize	CHG	5	72045686	72058064	-	Zm00001d015010	gene	577	5	72045983	72056868	Intron	112
5	72056756	72057333	Teosinte/Maize	CHG	5	72045686	72058064	-	Zm00001d015010	gene	577	5	72056869	72057118	Exon	249
5	72056756	72057333	Teosinte/Maize	CHG	5	72045686	72058064	-	Zm00001d015010	gene	577	5	72057119	72057217	Intron	98
5	72056756	72057333	Teosinte/Maize	CHG	5	72045686	72058064	-	Zm00001d015010	gene	577	5	72057218	72057358	Exon	115
5	73220118	73220868	Teosinte/Maize	CHG	5	73220250	73223078	-	Zm00001d015053	gene	618	5	73215250	73220249	Gene_down_5k	131
5	73220118	73220868	Teosinte/Maize	CHG	5	73220250	73223078	-	Zm00001d015053	gene	618	5	73220250	73220598	Exon	348
5	73220118	73220868	Teosinte/Maize	CHG	5	73220250	73223078	-	Zm00001d015053	gene	618	5	73220599	73220710	Intron	111
5	73220118	73220868	Teosinte/Maize	CHG	5	73220250	73223078	-	Zm00001d015053	gene	618	5	73220599	73220710	Intron	111
5	73220118	73220868	Teosinte/Maize	CHG	5	73220250	73223078	-	Zm00001d015053	gene	618	5	73220711	73220968	Exon	157
5	73220118	73220868	Teosinte/Maize	CHG	5	73220250	73223078	-	Zm00001d015053	gene	618	5	73218695	73226222	TE	750
5	73450624	73451072	Teosinte/Maize	CHG	5	73448283	73451482	+	Zm00001d015054	gene	448	5	73450576	73450833	Exon	209
5	73450624	73451072	Teosinte/Maize	CHG	5	73448283	73451482	+	Zm00001d015054	gene	448	5	73450834	73450943	Intron	109
5	73450624	73451072	Teosinte/Maize	CHG	5	73448283	73451482	+	Zm00001d015054	gene	448	5	73450944	73451482	Exon	128
5	75688287	75688355	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	75688234	75696757	Intergenic	68
5	76284245	76284769	Teosinte/Maize	CHG	5	76284717	76304722	+	Zm00001d001579	ncRNA_gene	52	5	76279717	76284716	Gene_up_5k	471
5	76284245	76284769	Teosinte/Maize	CHG	5	76284717	76304722	+	Zm00001d001579	ncRNA_gene	52	5	76284717	76284905	Exon	52
5	76284245	76284769	Teosinte/Maize	CHG	5	76284717	76304722	+	Zm00001d001579	ncRNA_gene	52	5	76284717	76304722	Exon	52
5	76284245	76284769	Teosinte/Maize	CHG	5	76284717	76304722	+	Zm00001d001579	ncRNA_gene	52	5	76269089	76312148	TE	524
5	76284245	76284769	Teosinte/Maize	CHG	5	76284717	76304722	+	Zm00001d001579	ncRNA_gene	52	5	76250589	76321915	TE	524
5	76285075	76285714	Teosinte/Maize	CHG	5	76284717	76304722	+	Zm00001d001579	ncRNA_gene	639	5	76284906	76304693	Intron	639
5	76285075	76285714	Teosinte/Maize	CHG	5	76284717	76304722	+	Zm00001d001579	ncRNA_gene	639	5	76284906	76304693	Intron	639
5	76285075	76285714	Teosinte/Maize	CHG	5	76284717	76304722	+	Zm00001d001579	ncRNA_gene	639	5	76284717	76304722	Exon	639
5	76285075	76285714	Teosinte/Maize	CHG	5	76284717	76304722	+	Zm00001d001579	ncRNA_gene	639	5	76269089	76312148	TE	639
5	76285075	76285714	Teosinte/Maize	CHG	5	76284717	76304722	+	Zm00001d001579	ncRNA_gene	639	5	76250589	76321915	TE	639
5	77291579	77292275	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	77284587	77294845	Intergenic	696
5	77326041	77326611	Teosinte/Maize	CHG	5	77316360	77353151	-	Zm00001d015156	gene	570	5	77321057	77326211	Intron	170
5	77326041	77326611	Teosinte/Maize	CHG	5	77316360	77353151	-	Zm00001d015156	gene	570	5	77326212	77326310	Exon	98
5	77326041	77326611	Teosinte/Maize	CHG	5	77316360	77353151	-	Zm00001d015156	gene	570	5	77326311	77326384	Intron	73
5	77326041	77326611	Teosinte/Maize	CHG	5	77316360	77353151	-	Zm00001d015156	gene	570	5	77326385	77326480	Exon	95
5	77326041	77326611	Teosinte/Maize	CHG	5	77316360	77353151	-	Zm00001d015156	gene	570	5	77326481	77327039	Intron	130
5	79872032	79872339	Teosinte/Maize	CHG	5	79871178	79872762	+	Zm00001d015216	gene	307	5	79871824	79872096	Exon	64
5	79872032	79872339	Teosinte/Maize	CHG	5	79871178	79872762	+	Zm00001d015216	gene	307	5	79872097	79872230	Intron	133
5	79872032	79872339	Teosinte/Maize	CHG	5	79871178	79872762	+	Zm00001d015216	gene	307	5	79872231	79872762	Exon	108
5	79891706	79891879	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	79889885	79899109	TE	173
5	81109507	81110013	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	81106791	81111790	Gene_down_5k	506
5	81109507	81110013	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	81106814	81111813	Gene_down_5k	506
5	81109507	81110013	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	81108455	81113454	Gene_up_5k	506
5	83447030	83447718	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	83444319	83449318	Gene_up_5k	688
5	84915035	84915496	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	84913673	84918026	Intergenic	461
5	85650095	85650848	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	85614330	85660980	TE	753
5	85860829	85861416	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	85851029	85867441	TE	587
5	85860829	85861416	Teosinte/Maize	CHG	NA	NA	NA	NA	NA	NA	NA	5	85839660	85874156	TE	587
5	86739209	86741082	Teosinte/Maize	CHG	5	86733894	86746224	-	Zm00001d015372	gene	1873	5	86736306	86741305	Gene_down_5k	1873
5	86739209	86741082	Teosinte/Maize	CHG	5	86733894	86746224	-	Zm00001d015372	gene	1873	5	86736540	86744562	Intron	1873
5	89576673	89577486	Teosinte/Maize	CHG	5	89574544	89579319	+	Zm00001d015426	gene	813	5	89576587	89576674	Intron	1
5	89576673	89577486	Teosinte/Maize	CHG	5	89574544	89579319	+	Zm00001d015426	gene	813	5	89576675	89576746	Exon	71
5	89576673	89577486	Teosinte/Maize	CHG	5	89574544	89579319	+	Zm00001d015426	gene	813	5	89576747	89576891	Intron	144
