Context	Chr	Start	End	Comparison	Hyper/Hypo	JRIAL2A	JRIAL2B	JRIAL2C	JRIAL2D	JRIAL2E	JRIAL2F	JRIAL2G	JRIAL2H	JRIAL2I	JRIAL2J	JRIAL2K	JRIAL2L	JRIAL2M	JRIAL2N	JRIAL2O	JRIAL2P	JRIAL2Q	JRIAL2R	JRIAL2S	JRIAL2T	AMES-8235	PI-620767	PI-620773	PI-620774	PI-620784	PI-620785	PI-620797	PI-620819	PI-620821	PI-620834	PI-620842	PI-620846	PI-620856	PI-620859	PI-620860	PI-628503	PI-628514	A632	B37	B73	B97	CML322	HP301	IL14	LH123HT	LH82	Mo17	Oh43	P39	PHZ51	Tx303
CHG	1	268796746	268797386	Teosinte/Maize	Hypo	0.923571429	0.81031679	0.757993197	0.821688034	0.81212963	0.902036341	0.746078431	0.775546976	0.879593555	0.88049408	0.57674415	0.798833874	0.867563739	0.851808447	0.868805894	0.785341835	0.810522273	0.79744898	0.879562365	0.466268729	0.777777778	1	0.305555556	0	0.358024691	NA	0.40625	0.366666667	0.628787879	0.532125604	0.208333333	0.405913978	NA	0.584166667	0.587301587	0.125490196	0.339506173	0.083978175	0.156475029	0	0.005263158	0.122983871	0.103715361	0.204692561	0.052677942	0.473556999	0.118974039	0.106730769	0.26433663	0.518518519	0.322034388
CHG	1	270233512	270234024	Teosinte/Maize	Hypo	0.676417234	0.652840911	0.413598485	0.838209375	0.80970889	0.957440476	0.066534392	0.472722567	0.788060732	0.73989899	0.656292517	0.608592133	0.438011658	0.822500515	0.818518519	0.795940171	0.431320862	0.106202131	0	0.216233766	NA	0	0	NA	0	0.020408163	NA	0.6	0.055555556	NA	NA	0.138888889	0.088888889	0.473333333	NA	NA	0	0.018707483	0.007518797	0.010204082	0	0.004273504	0.04089363	0.053306878	0.028853755	0	0.024680307	0	0.009090909	0	0.55625
CHG	1	270234481	270234860	Teosinte/Maize	Hypo	0.471635611	0.785338346	0.35942029	0.541666667	0.9046875	0.831349206	0.298873016	0.514044168	0.877836637	0.257936508	0.301587302	0.287912088	0.404666667	0.694444444	0.50297619	0.639583333	0.668869048	0.550757576	0.125	0.492753623	0.121768707	0.010416667	0.083333333	0	0.123737374	0	0	0.152777778	0.017857143	0.047619048	0.025641026	0.041830065	0.031746032	0.619047619	NA	0	0	0	0.014917695	0.018287037	0.015873016	0.061419619	0.035332158	0.096003401	0.006944444	0.037037037	0.033201058	0.049148629	0	0.007407407	0.580429293
CHG	1	270351561	270352583	Teosinte/Maize	Hyper	NA	0.69423886	0	0.150649366	NA	0.008423913	0.159026033	0.327211085	0.320507584	0.720379189	0.40462965	0.94496124	0.002564103	0.00617284	0.217473118	0.388888889	0.145649192	0.033967492	0.480202421	0.578807556	0.384871795	0.865406162	0.885497835	0.866794218	0.836703743	0.862373269	0.887356322	0.877075702	0.888634322	0.858843537	0.880498866	0.456284153	0.864970238	0.822132797	0.597222222	NA	0.944686411	0.814234209	0.852187379	0.829090423	0.753049789	0.848801787	NA	0.788853753	0.629159156	0.824983766	0.806491042	0.875473833	0.778403383	0.786945061	0.825352557
CHG	1	270512590	270513043	Teosinte/Maize	Hypo	0.907894737	0.756193589	0.906875	0.857301587	0.810541753	0.841666667	0.806277056	0.670138889	0.803571429	0.784656085	0.889583333	0.667013889	0.788911565	0.675	0.796808511	0.863020833	0.72547619	0.763538749	0.84047619	0.814814815	0.074418605	0.655982906	0.010869565	0.012345679	0.053921569	0.801713124	0.290229885	0.012820513	0.73495935	0.828478058	0	0.790786749	0.01744186	0.008333333	0.00390625	0	0	0.003921569	0.004901961	0.023811367	0.005952381	0.00304878	0.017795603	0.004901961	0.008870215	0.010582011	0	0.007843137	0	0	0.006020067
CHG	1	270841498	270841703	Teosinte/Maize	Hypo	0.922222222	0.927494331	0.945378151	0.942307692	0.895833333	0.896825397	0.833303624	0.860606061	0.888305322	0.820832436	0.906372549	0.9375	0.859150327	0.897969188	0.895798319	0.919444444	0.871313735	0.874546485	0.897175537	0.830272109	NA	NA	NA	0	NA	0	NA	0	NA	0	0	NA	NA	0	NA	NA	NA	0.004347826	0	0	0.008779264	0.008333333	0.004347826	0.013227513	0.003344482	0.006578947	0.230883368	0.010416667	0	0	0.009259259
CHG	1	272130550	272131463	Teosinte/Maize	Hyper	0.077702703	0.016912773	0.041078963	0.010020485	0.060266123	0.036026936	0.053968254	0.078973277	0.070875691	0.06746594	0.074495359	0.284362389	0.028224206	0.053014842	0.07181509	0.098611111	0.023085586	0.060580148	0.12778253	0.028784648	0.581578947	0.911340852	0.858974359	0.766145833	0.652083333	0.770972518	0.79985348	0.821138211	0.611006289	0.825757576	0.880864198	0.789215686	0.74537037	0.668666667	0.230769231	0.837804878	0.692946429	0.832389163	0.834487734	0.854537958	0.060553411	0.707933154	0.877861811	0.760329071	0.849076028	0.839244663	0.687709992	0.867867394	0.714812925	0.886747936	0.832822077
CHG	1	272208329	272208920	Teosinte/Maize	Hypo	0.869302721	0.892274306	0.6761563	0.883276772	0.93712406	0.8689905	0.864346706	0.919146825	0.823564426	0.863722543	0.864484127	0.892782738	0.872949436	0.918211068	0.645336161	0.911207012	0.916773917	0.957881959	0.86841646	0.876156463	0.452380952	0.941176471	0.586666667	0.924242424	0.916666667	0.974358974	0.3	0.447368421	0.8	0.895061728	0	0.938095238	0.630952381	0.663809524	0.8125	0.923076923	0.5	0.797386364	0.869009826	0.973484848	0.740996041	0	0.686686131	0.011039886	0.812024711	0.022580645	0.027633478	0.923037502	0	0	0
CHG	1	272614817	272615018	Teosinte/Maize	Hyper	0.066666667	0.060344828	0.064285714	0.006896552	0.152777778	0.060079365	0.198717949	0.05	0.042397661	0.023333333	0.044086022	0.086111111	0.074027138	0.050085034	0.210673235	0.032653061	0	0.068888889	0.0875	0.011111111	0.791666667	0.696031746	0.567222222	0.821428571	0.347826087	0.252777778	0.581818182	0.45	0.666666667	0.62962963	0.637254902	0.038461538	0.463888889	0.346153846	0.391025641	0.535714286	0	0.748850575	0.630666667	0.244528388	0.513888889	0.620682813	0.708	0.486111111	0.635964912	0.524492945	0.020833333	0.576666667	0.766666667	0.033950617	0.761958231
CHG	1	272621336	272621508	Teosinte/Maize	Hyper	0	0	0.008333333	0	0.489370748	0.023809524	0.876785714	0	0	0.010204082	0	0	0.010989011	0.011904762	0.619982993	0.017857143	0	0	0	0	NA	0.9375	0.795833333	0.870833333	0.875	0.611111111	0.928571429	NA	0.933333333	0.879591837	0.962962963	0.6	1	0.875	NA	1	0.875	0.947845805	0.937412587	0.855397727	0.913010204	0.915047092	0.915603741	0.885281385	0.86310941	0.807823129	0	0.881621947	0.825396825	0	0.829966998
CHG	1	272710296	272710429	Teosinte/Maize	Hyper	0.2	0.241712177	0.062987737	0.408984127	0	0.699546485	0.077619048	0.493478261	0.258	0.580952381	0.095634921	0.336551854	0.593333333	0.821825397	0	0.479714286	0.01	0.622257742	0.794444444	0.551567211	0.958333333	0.743055556	0.952277722	0.807903439	NA	0.934848485	0.869562112	0.947568543	0.35942029	0.624460317	0.964285714	0.654935516	0.791666667	0.9375	0.933333333	0.591666667	0.911801242	0.551592852	0.915727121	0.969742063	0.823890443	0.823611111	0.941952381	NA	0.90361254	0.953679909	0.975649351	0.910666667	0.865878788	NA	0.91760273
CHG	1	274412667	274413323	Teosinte/Maize	Hyper	0.018973214	0.778803534	0.026725043	0	0.413330624	0.349216252	0.012375742	0.458646465	0.416421817	0.011840629	0.031178027	0.417857143	0.932603887	0.787090965	0.605968254	0.155897788	0.577571429	0.091512346	0.430943723	0.605142196	0.85	0.561594203	0.946428571	0.766666667	0.5	0.688636364	0.905797101	0.75	0.369565217	0.893939394	0.871333333	0.9	1	0.923076923	0.909090909	0.963768116	0.71984127	0.80117316	0.829033042	0.838835979	0	0	0.871096681	0.819812221	0.778021645	0.858801587	0.897486772	0.897222205	0.782795966	0.864291988	0.807443251
CHG	1	276775828	276777623	Teosinte/Maize	Hypo	0.848376581	0.881208055	0.895174249	0.832093058	0.863205285	0.830395685	0.680257834	0.81678338	0.836860305	0.823033175	0.85187745	0.818362443	0.845535032	0.850788317	0.857984391	0.856441931	0.843769569	0.890125524	0.883686863	0.847572773	0.776190476	0.711666667	0.017857143	0.017857143	0.034722222	0.760848923	0.9	0.43699187	0.877131783	0.665525794	0.271315193	0.962382445	0.053508772	0.620649351	0	0.49375	0.308730159	0.827933795	0.0204154	0.926677489	0.03143294	0.086963551	0.137024702	0.709891679	0.132215055	0.159688427	0.118403761	0.022461712	0.601924378	0.043277311	0.056211367
CHG	1	277599534	277600036	Teosinte/Maize	Hypo	0.870996011	0.917715672	0.875450244	0.906334232	0.957311919	0.903295316	0.947539683	0.939949495	0.926104085	0.786078456	0.901854551	0.918849206	0.958237801	0.943139617	0.939704185	0.965696649	0.918362193	0.957348813	0.909935609	0.842192691	0	0	0	0	0	0.041666667	0	0	0	0	0	0	0	0	0	NA	0	0.001782531	0.002222222	0	0.001333333	0	0.003338171	0.002695418	0.003142283	0	0.007554945	0	0	0.055555556	0
CHG	1	278800485	278801040	Teosinte/Maize	Hypo	1	0.785185185	0.408340548	0.78850826	0.771550672	0.671675485	0.895698925	0.843425325	0.864222999	0.818421053	0.25924137	0.821354167	0.37786045	0.502314107	0.113822751	0.893518519	0.868425519	0.858066084	0.930142857	0.102827381	0.392857143	0.178921569	NA	0.421296296	0.204545455	0.166666667	NA	0.604166667	0.275462963	0.045454545	0.410752688	0.076923077	0.222222222	0.308823529	0.0625	0	0.071428571	0.067012409	0.089470899	0.039473684	0.09297619	0.056099456	0.110669376	0.474005439	0.083849206	0.327015873	0.206989914	0.035503544	0.5	0.084313725	0.182951707
CHG	1	278895400	278897952	Teosinte/Maize	Hypo	0.852293418	0.81883015	0.751384275	0.798466811	0.895656751	0.871399786	0.395130224	0.741969383	0.468605491	0.639641258	0.86489899	0.733367992	0.892366063	0.824176579	0.885761654	0.8665282	0.876699996	0.432888514	0.902656342	0.855947996	0.002531646	0.024371069	0.004975124	0.134848485	0.003030303	0.011512027	0.02283105	0.026485788	0	0.037760417	0.009259259	0.010958904	0.04250646	0.018315018	0	0.051315789	0.030336257	0.003333333	0.004308943	0.00308642	0.009058331	0.018542923	0.009522022	0.006639149	0.002689594	0.007726098	0.010129355	0.02274531	0.003630152	0.047598709	0.003384952
CHG	1	280418389	280418806	Teosinte/Maize	Hypo	0.93	0.45	0.833950617	0.100963719	0.843333333	0.765432099	0.194133941	0	0.887820513	0.337770563	0.421703297	0.35152381	0.342680776	0.468666667	0.916666667	0.839721287	0.777197802	0.783950617	0.851234568	0.867424242	0.045454545	0	0.333333333	0.412037037	0.022727273	NA	0	0	0	0	0	0.711111111	0.599074074	0.010416667	0.625	0.115384615	0.345238095	0.007142857	0.007142857	0.016666667	0	0.013333333	0.005952381	0.003571429	0.008673469	0	0.008	0.01	0.016071429	0	0.006802721
CHG	1	281085237	281086607	Teosinte/Maize	Hypo	0.541914065	0.796265329	0.57158524	0.695457329	0.463361063	0.677343998	0.721107083	0.621413233	0.3427899	0.620268964	0.290176367	0.381822155	0.577481717	0.766515361	0.752436756	0.729794654	0.543494187	0.712745204	0.040789588	0.559499578	0.006756757	0.045145631	0.013861386	0.028388956	0.081928306	0.030880808	0.089960727	0.058190476	0.065084519	0.021898148	0.029938272	0.056111111	0.00874657	0.0517489	0.015625	0.004373434	0.594769504	0.068095735	0.025290072	0.040952381	0.005957961	0.053617859	0.025961994	0.777710219	0.130952381	0.003133903	0.004012346	0.018967397	0.017578875	0.015520282	0.047021722
CHG	1	282144973	282145313	Teosinte/Maize	Hyper	0.034780729	0.102099868	0.034722222	0.03587963	0.422177128	0.151315789	0.492448292	0.01400463	0.017391304	0.066600791	0.138333333	0.406808688	0.034650856	0.047826087	0.020425227	0.046875	0.096959175	0.091496599	0.01875	0.133333333	0.916666667	0	0.481481481	0.857142857	0.875	0.175	NA	NA	NA	0.583333333	NA	0.5	1	0.833333333	NA	0.714285714	NA	0.906481481	0.565	0.855	0.863628521	0	0.849430642	0.878152014	0.834882842	0.832473545	0.899243852	0.905455655	0.903896104	0.837962963	0
CHG	1	284796967	284797085	Teosinte/Maize	Hypo	0.656782107	0.893557423	0.362653686	0.906175595	0.016666667	0.855444719	0.856904125	0.813562092	0.972222222	0.822321429	0.573996265	0.088888889	0.607441506	0.954545455	1	0.227272727	0.045833333	0.816666667	0.107142857	NA	0	NA	0.107142857	NA	0.469230769	0	0.047619048	NA	0.076923077	0	0.2	NA	0.018518519	0.03697479	0.111111111	0.728422619	0.768055556	0	0.101190476	0	0	0.067460317	0.004464286	0.025669643	NA	0.005681818	0.009672619	0	0.020604396	0.087777778	0.108003108
CHG	1	285426242	285426582	Teosinte/Maize	Hypo	0.753670635	0.838114478	0.948611111	0.803819444	0.920050125	0.909090909	0.86107345	0.856410256	0.923076923	0.602396142	0.877473452	0.80515873	0.872735108	0.830357143	0.551021305	0.891216579	0.933169935	0.912914169	0.860870611	0.672466422	NA	0.300595238	0	0.310606061	0.771666667	0.8	0.75	0.733333333	0.739583333	0.619047619	0.75	0.333333333	0.083333333	0.683333333	NA	NA	0	0	0	0	0.01010101	0	0.04461527	0.664285714	0.0390625	0.017687908	0.013678161	0	0.843784787	0	0.0125
CHG	1	288497538	288497703	Teosinte/Maize	Hyper	0.13	0.290909091	0	0	0	0	0	0	0	0	0.041666667	0	NA	0	0.3125	0	0	0.124166667	0	1	0	0.5	NA	1	NA	NA	NA	NA	NA	NA	0	NA	0.5625	0.95	NA	0.5	0.424242424	0.972222222	0.932350718	0.943121693	0.015873016	0	0.943417367	0.95	0.913662132	0.891245791	0.886111111	0.870551378	0.0125	0.914848485	0.834126984
CHG	1	289689644	289690101	Teosinte/Maize	Hypo	0.762348485	0.783254321	0.805263158	0.742982456	0.726587302	0.80075188	0.654074074	0.780092593	0.584640523	0.653149802	0.647058824	0.680277778	0.426461988	0.733709273	0.789316239	0.815709729	0.824519231	0.77249504	0.790688131	0.706580415	0.825	0	NA	0	0.666666667	NA	0.142857143	0.055555556	0	0.273809524	0.9	0.333333333	NA	0.197916667	NA	0	0.357142857	0.090909091	0.238247863	0.074074074	0.230736525	0.216666667	0.437662338	0.65719697	0.155797101	0.214109848	0.159986603	0.079346093	0.731884058	0.101190476	0.624128611
CHG	1	289738319	289738841	Teosinte/Maize	Hypo	0.815986395	0.122142857	0.412184874	0.06292517	0.886587681	0.109424603	0	0.803968254	0.31111219	0.122042285	0.580059524	0.861604769	0.915022676	0.739223058	0.846960678	0.673185941	0.251818182	0.86228355	0.14167182	0.423076923	0.25	0.75	0.875	0.642857143	0.033333333	0.904761905	NA	0	NA	NA	0.05	NA	0.884615385	0	NA	0.75	NA	0.004132231	0	0	0.00280112	0.110958486	0.843953137	0.008264463	0.006526807	0	0.010632642	0.011188811	0.009259259	0	0.015241724
CHG	1	289761059	289761655	Teosinte/Maize	Hypo	0.808428571	0.866666667	0.906822067	0.911177711	0.501028139	0.854109736	0.93030303	0.63974359	0.910796388	0.840178571	0.618046828	0.459444444	0.942763348	0.170558608	0.914867659	0.915198125	0.618795094	0.941218638	0.885251323	0.824747475	NA	0.5	NA	0.733333333	0.055555556	0.6625	0.125	NA	0.5	0	0.091666667	0	0.4	0.083333333	NA	0	0.222222222	0.004761905	0.005705706	0	0.021532522	0.004524887	0.385007849	0.007548305	0.003703704	0.002932551	0.053985432	0.019132653	0.015165165	0	0.006613757
CHG	1	291771954	291772467	Teosinte/Maize	Hypo	0.781484488	0.82108396	0.272027909	0.806599179	0.65688658	0.811666667	0.793198597	0.754094546	0.784013314	0.792168942	0.88747412	0.823486481	0.881972789	0.840660477	0.832490355	0.83777792	0.73989042	0.82381114	0.873541421	0.753991939	0.621088435	0.018518519	0.172413793	0.639880952	0.03125	0.307692308	0.046794872	0	0.288095238	0	0.726436782	0.601510989	0.013071895	0.37037037	0.648648649	0.54469697	0.670886752	0.494195373	0.046	0.788360338	0	0.618758278	0.01691358	0.301854257	0.143478261	0	0.67816092	0.690971107	0.259123119	0.725857426	0.062617719
CHG	1	293632221	293632503	Teosinte/Maize	Hyper	0	0	0	0	0	0.01	0	0	0.005128205	0	0.002272727	0.042493386	0.008148148	0.00310559	0	0	0	0.011904762	0.007407407	0	0.799019608	0	0.576923077	0.501612903	0.781531532	NA	0	0.846153846	0.45	0	0.834666667	NA	0.833333333	0.731481481	0.674691358	0.65	0.652777778	NA	0.660610283	0.821004782	0	0.28022121	0.009387352	0.005434783	0.690998839	0.890644319	0.749505145	0	0.003623188	0.846541472	0.371014493
CHG	1	295311109	295311941	Teosinte/Maize	Hypo	0.84772409	0.880009921	0.775382796	0.811802721	0.850663001	0.840787216	0.908298319	0.885632184	0.881622024	0.830461124	0.899403813	0.757222222	0.937409812	0.825075075	0.919871795	0.847655123	0.844444444	0.860353535	0.913949654	0.792487685	0.541666667	0.760526316	0.2	0.260416667	0.145833333	0.727922078	0.722222222	0.142857143	0.87037037	1	0.213768116	0.775490196	0.738271605	0.625	0	0.388888889	0.1	0.035435435	0.006381381	0.29140625	0.026377218	0.197893773	0.025933076	0.15446225	0.157185757	0.051616092	0.15609319	0.022580645	0.013718264	0.212980769	0.011458333
CHG	1	298230788	298231772	Teosinte/Maize	Hypo	0.79502997	0.830673363	0.694463078	0.784193122	0.549707602	0.631095321	0.743252539	0.57044335	0.848122658	0.787580911	0.748357964	0.614612644	0.614753263	0.687582339	0.678637417	0.542847362	0.6935576	0.773259427	0.763402583	0.51568915	0.821428571	0.564880952	0.583333333	0.245098039	0.248469388	0.145833333	0.882352941	0.023809524	0.243589744	0.136666667	0.193055556	0.674242424	0.455952381	0.408333333	0.125	0.703125	0.25	0.236641626	0.01954023	0.06031746	0.692517845	0.045457151	0.08285587	0.706029541	0.197068083	0.537367068	0.139573071	0.22136876	0.194191919	0.197619048	0.153685275
CHG	1	298837871	298838625	Teosinte/Maize	Hypo	0.602520495	0.825199089	0.313194123	0.839293557	0.818594104	0.446043224	0.765509259	0.653839286	0.817619048	0.517692939	0.77928941	0.41201903	0.859146502	0.653149311	0.439912676	0.735058427	0.878780864	0.72518739	0.256366537	0.723809524	0	0.205555556	0	0.299019608	0.097222222	NA	NA	0	0	0.046666667	0.083333333	0	0.69047619	0.153333333	0.2	0	0.767719117	0.030192551	0.037878788	0	0.00310559	0.081397805	0.014037433	0.000927644	0.028099174	0.010430839	0	0.033919111	0.04244186	0	0.024471228
CHG	1	300439208	300439727	Teosinte/Maize	Hypo	0.918067227	0.342283951	0.8	0.922321429	0.900416667	0.861111111	0.925396825	0.925925926	0.921349206	0.853333333	0.845421245	0.347373737	0.8125	0.342619048	0.408333333	0.876936432	0.275924095	0.913382594	0.907692308	0.843883857	0.932352941	0.987179487	0.305993432	0.285185185	0.731666667	0.663968254	0.499702381	0.84	0.92880291	0.5	0.898148148	0.797101449	0.883333333	0.691569542	0.323529412	0.181429681	0.224137931	0.073221801	0.004260652	0.016753088	0.101495726	0.847992139	0.025510204	0.068919134	0.083588498	0.83770668	0.839317825	0.077880695	0.25	0.100641026	0.061647727
CHG	1	301083571	301084557	Teosinte/Maize	Hypo	0.42192691	0.826975684	0.845154902	0.894518272	0.886855159	0.826733716	0.825849022	0.665053763	0.803399252	0.813154808	0.899358512	1	0.804995331	0.838846299	0.866302235	0.828820921	0.860379248	0.313048852	0.393005732	0.016203704	0.214285714	0.420833333	0.640350877	0.75	0.41	0.633928571	NA	0.506666667	0.85297619	0.225	0.819753086	0.791666667	0.314814815	0.060869565	0.833333333	NA	0.78125	0.111766334	0.052513228	0.327380952	0.106904762	0.862315676	0.078625541	0.088309238	0.113415404	0.877045177	0.125550778	0.753858058	0.07199793	0.8670472	0.10552399
CHG	1	302593840	302593933	Teosinte/Maize	Hypo	0.87874501	0.662831266	0.847137503	0.788034188	0.72470976	0.855050505	NA	0.761111111	0.822581169	0.697902447	0.346320346	0.807455883	0.903707937	0.798720482	0.912059691	0.784163195	0.69429142	0.552524873	0.856876874	0.725641026	NA	0	0.016666667	0.379166667	0	0	0.1	NA	0.916666667	0	0.10219697	0	0.055555556	0.025	NA	0	0.26031746	0.788330473	0.010989011	0	0.009615385	0.003448276	0.009653092	0.669861511	0.004273504	0.025	0.020833333	0	0.003663004	0	0
CHG	1	302594238	302594805	Teosinte/Maize	Hypo	0.85189807	0.846125972	0.863879285	0.859606322	0.642706672	0.860679272	0.868518519	0.772774543	0.852529953	0.668349901	0.282615268	0.855489221	0.880807324	0.743624634	0.875269011	0.821913634	0.761744531	0.756650628	0.874150925	0.886980348	0	0.006578947	0.00717147	0.436851855	0.152813853	0.008677034	0.221367521	0	0.516666667	0.00821256	0.242335546	0	0	0.242598605	0	0	0.11195542	0.774126892	0.004513889	0	0	0	0.019710338	0.150405249	0.000773994	0.007440476	0.005416667	0.012188209	0.000544662	0.001449275	0.019842421
CHG	1	302599370	302599877	Teosinte/Maize	Hypo	0.716023477	0.725571707	0.566215898	0.650788646	0.73211878	0.631817835	0.393011784	0.810075688	0.63536531	0.62288586	0.66645518	0.664339859	0.760428714	0.709306158	0.783836819	0.697452884	0.803586883	0.717094496	0.696848889	0.616200397	0	0	0.109848485	0.174672188	0.133333333	0	0.809259259	0	0	0	0.473100427	0.010752688	0	0.156584821	0	0	0.433333333	0.557583838	0	0	0.002217295	0.020600198	0.019452365	0.696409653	0.014378382	0	0	0.005632543	0.004656319	0	0.030786602
CHG	1	302606311	302607275	Teosinte/Maize	Hypo	0.776437963	0.845624802	0.915283211	0.814035327	0.782702391	0.892440476	0.805453981	0.77294686	0.820492597	0.584073242	0.658132045	0.808418926	0.859667061	0.80347572	0.890352887	0.795413217	0.753389458	0.769759172	0.832318293	0.789007484	0.028368794	0.016666667	0.083333333	0.452207792	0.485193859	0	0.506666667	0	0.833333333	0	0.787668798	0.017676768	0.015	0.363636364	0.022222222	0.013888889	0.519246032	0.766031589	0.009920635	0.01030303	0.013191763	0.014814815	0.008690336	0.722294844	0.015217012	0.002560819	0.02457265	0.007260101	0.011172161	0.006666667	0.008471976
